"Name","TroopLevel","Deprecated","TID","InfoTID","HousingSpace","BarrackLevel","LaboratoryLevel","Speed","Hitpoints","TrainingTime","UpgradeTimeH","UpgradeTimeM","UpgradeResource","UpgradeCost","DonateCost","DonateXP","DonateCount","AttackRange","AttackSpeed","CoolDownOverride","DPS","PreferedTargetDamageMod","DamageRadius","AreaDamageIgnoresWalls","SelfAsAoeCenter","IconSWF","IconExportName","BigPicture","BigPictureSWF","Projectile","AltProjectile","PreferedTargetBuilding","PreferedTargetBuildingClass","PreferredTargetNoTargeting","DeployEffect","AttackEffect","AttackEffect2","HitEffect","HitEffect2","IsFlying","AirTargets","GroundTargets","AttackCount","DieEffect","DieEffect2","Animation","ProductionBuilding","IsJumper","MovementOffsetAmount","MovementOffsetSpeed","TombStone","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","DisableProduction","SecondaryTroop","IsSecondaryTroop","SecondaryTroopCnt","SecondarySpawnDist","RandomizeSecSpawnDist","PickNewTargetAfterPushback","PushbackSpeed","SummonTroop","SummonTroopCount","SummonCooldown","SummonEffect","SummonLimit","SpawnIdle","SpawnOnAttack","StrengthWeight","AuraSpell","AuraSpellLevel","SpawnWhenDamaged","JumpHeightPercent","NoClipping","Squad","WallMovementCost","BurstCount","BurstDelay","AttackMultipleBuildings","IncreasingDamage","DPSLv2","DPSLv3","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","AttackEffectLv4","TransitionEffectLv2","TransitionEffectLv3","TransitionEffectLv4","TargetedEffectOffset","SecondarySpawnOffset","CustomDefenderIcon","SpecialMovementMod","InvisibilityRadius","HealthReductionPerSecond","AutoMergeDistance","AutoMergeGroupSize","IsUnderground","ProjectileBounces","FriendlyGroupWeight","EnemyGroupWeight","NewTargetAttackDelay","TriggersTraps","ChainShootingDistance","ChainAttackDistance","ChainAttackMaxTargets","ChainAttackDelay","ChainAttackDamageReductionPercent","ChainAttackEffect","PreAttackEffect","MoveStartsEffect","MoveTrailEffect","BecomesTargetableEffect","BoostedIfAlone","BoostRadius","BoostDmgPerfect","BoostAttackSpeed","HideEffect","VillageType","UnitsInCamp","SpecialAbilityLevel","SpecialAbilityName","SpecialAbilityInfo","SpecialAbilityType","SpecialAbilityAttribute","SpecialAbilityAttribute2","SpecialAbilityAttribute3","SpecialAbilitySpell","SpecialAbilityEffect","SpecialAbilityIcon","DisableDonate","ScaleByTH","EnabledByCalendar","EnabledBySuperLicence","LoseHpPerTick","LoseHpInterval","UpgradeLevelByTH","EvolveToCharacter","EvolveEffect","EvolveOnDamageDealt","EvolveTime","CanAttackWhileMoving","PreferredMovementTarget","RetargetAfterHit","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","DamageMultiplierTarget","DamageMultiplierPercent","FrostOnHitTime","FrostOnHitPercent","DoesNotOpenCC","DefensiveTroop","DamageReductionToStorages","BunkerTroops","BunkerTroopCount1","BunkerTroopCount2","BunkerDegenerationTime","BunkerSpawnDist","HeroDamageMultiplier","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","ImmuneToHealing","PreferHeroes","HealerWeight","DefaultSkin","DefenseBonus","SmoothJump","SpecialAbilities"
"AirDefenceSeeker",1,,"TID_AD_SEEKER","TID_CHARACTER_INFO_AD_SEEKER_WITH_EXPLOSION",30,6,1,250,6100,300,60,,"DarkElixir",35000,15,,,25,2000,,10,1,,,,"sc/ui.sc","icon_unit_tiny","unit_tiny_big","sc/info_tiny.sc","hound_projectile",,"Air Defense",,,"Tiny Deploy","Tiny Attack",,"Tiny Hit",,"TRUE","FALSE","TRUE",,"Tiny Die",,"ADSeeker_lvl1","Dark Elixir Barrack","FALSE",,100,"DarkTombStone",100,120,,,,"AirDefenceSeekerFragment",,8,350,"TRUE",,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,950,3000,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,7,,6500,,102,,,50000,,,,,,,12,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl2",,,,,,150,,,,,,,10,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,8,,6800,,150,,,85000,,,,,,,14,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl3",,,,,,200,,,,,,,12,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,9,,7200,,240,,,135000,,,,,,,16,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl5",,,,,,250,,,,,,,14,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,10,,7600,,288,,,200000,,,,,,,18,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl6",,,,,,300,,,,,,,16,,,,,,,,,,,,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,11,,8000,,,,,,,,,,,,20,,,,,,,,,,,,,,,"Tiny Attack",,,,,,,,,,"ADSeeker_lvl7",,,,,,350,,,,,,,18,,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AirDefenceSeekerFragment",1,,"TID_AD_SEEKER_FRAG","TID_CHARACTER_INFO_AD_SEEKER_FRAG",2,1,1,400,50,,,,,,,,,225,1000,,35,1,,,,"sc/ui.sc","icon_unit_gargoyle","unit_tinymites_big","sc/info_tiny.sc","tinyhound_projectile",,,,,,"Tinymite Attack",,"Tinymite Hit",,"TRUE","TRUE","TRUE",,"Tinymite Die",,"TinyBaby_lvl1",,"FALSE",,100,"DarkTombStone",,,,,"TRUE",,"TRUE",,,,"TRUE",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,50,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TrapSkeletonGround",1,,"TID_SKELETON","TID_CHARACTER_INFO_SKELETON",1,1,1,300,30,,,,,,,,,40,700,,25,1,,,,"sc/ui.sc","icon_unit_barbarian","unit_skeletonwarrior_big","sc/info_witch.sc",,,,,,"Skeleton Deploy","Skeleton Attack",,"Skeleton Hit",,"FALSE","FALSE","TRUE",,"Skeleton Die",,"Skeleton",,"FALSE",,0,,,,,,"TRUE",,"TRUE",,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,-50,,"trap_skeleton_icon",,,,,,,,50,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GargoyleTrap",1,,"TID_GARGOYLE","TID_CHARACTER_INFO_MINION",2,1,1,300,30,,,,,,,,,0,700,,25,1,,,,"sc/ui.sc","icon_unit_gargoyle","unit_flyingF_big","sc/info_minion.sc","gargoyle_projectile",,,,,"Gargoyle Deploy","Gargoyle Attack",,"Gargoyle Hit",,"TRUE","TRUE","FALSE",,"Gargoyle Die",,"Gargoyle_lvl1","Dark Elixir Barrack","FALSE",,100,"DarkTombStone",,,,,"TRUE",,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TrapSkeletonAir",1,,"TID_SKELETON","TID_CHARACTER_INFO_SKELETON",2,1,1,220,30,,,,,,,,,0,700,,25,1,,,,"sc/ui.sc","icon_unit_gargoyle","unit_skeletonwarrior_big","sc/info_witch.sc",,,,,,,"Skeleton Attack",,"Skeleton Hit",,"TRUE","TRUE","FALSE",,"Skeleton Die",,"Airskeleton","Dark Elixir Barrack","FALSE",,100,,,,,,"TRUE",,"TRUE",,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,60,,"trap_skeleton_icon",,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bowler",1,,"TID_BOWLER","TID_CHARACTER_INFO_BOWLER",6,7,1,175,325,60,84,,"DarkElixir",65000,3,,,300,2200,,60,1,30,,,"sc/ui.sc","icon_unit_troll","unit_troll_big","sc/info_troll.sc","trollBoulder_lvl1",,,,,"Troll Deploy",,,"trollBoulderHit","trollBoulderHit_dust_lvl1","FALSE","FALSE","TRUE",,"Wizard Die",,"Troll_lvl1","Dark Elixir Barrack","FALSE",,0,"DarkTombStone",,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,2,600,500,1100,"TRUE",400,,,,,,"trollAttack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,8,,350,,120,,,88000,,,,,,,70,,,,,,,,,"trollBoulder_lvl1",,,,,,,,,"trollBoulderHit_dust_lvl1",,,,,,,"Troll_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,9,,385,,204,,,140000,,,,,,,80,,,,,,,,,"trollBoulder_lvl2",,,,,,,,,"trollBoulderHit_dust_lvl2",,,,,,,"Troll_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,10,,420,,264,,,210000,,,,,,,90,,,,,,,,,"trollBoulder_lvl3",,,,,,,,,"trollBoulderHit_dust_lvl2",,,,,,,"Troll_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,11,,455,,402,,,305000,,,,,,,96,,,,,,,,,"trollBoulder_lvl5",,,,,,,,,"trollBoulderHit_dust_lvl2",,,,,,,"Troll_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,12,,500,,,,,,,,,,,,102,,,,,,,,,"trollBoulder_lvl6",,,,,,,,,"trollBoulderHit_dust_lvl2",,,,,,,"Troll_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BabyDragon",1,,"TID_BABY_DRAGON","TID_BABY_DRAGON_INFO",10,11,1,250,1200,90,48,,"Elixir",2000000,5,,,225,1000,,75,,30,,,"sc/ui.sc","icon_unit_babydragon","unit_babydragon_big","sc/info_babydragon.sc","babydragon_projectile",,,,,"Bdragon Deploy","Bdragon Attack",,"Bdragon Hit",,"TRUE","TRUE","TRUE",,"Bdragon Die",,"BabyDragon_lvl1","Barrack","FALSE",,30,"TombStone",,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,1000,1000,,"TRUE",,,,,,,,,,,"TRUE",450,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,7,,1300,,84,,,2500000,,,,,,,85,,,,,,,,,"babydragon_projectile",,,,,,,,,,,,,,,,"BabyDragon_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,8,,1400,,120,,,3400000,,,,,,,95,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,"BabyDragon_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,8,,1500,,150,,,4200000,,,,,,,105,,,,,,,,,"babydragon_projectile_lvl2",,,,,,,,,,,,,,,,"BabyDragon_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,9,,1600,,198,,,6300000,,,,,,,115,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,"BabyDragon_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,10,,1700,,252,,,9000000,,,,,,,125,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,"BabyDragon_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,11,,1800,,378,,,16000000,,,,,,,135,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,"BabyDragon_lvl7",,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,12,,1900,,,,,,,,,,,,145,,,,,,,,,"babydragon_projectile_lvl3",,,,,,,,,,,,,,,,"BabyDragon_lvl8",,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Miner",1,,"TID_MINER","TID_MINER_INFO",6,12,1,400,550,30,52,,"Elixir",2500000,3,,,60,1700,,80,,,,,"sc/ui.sc","icon_unit_miner","unit_miner_big","sc/info_miner.sc",,,,,,"Miner Deploy","Miner Attack",,"Miner Hit",,"FALSE","FALSE","TRUE",,"Miner Die",,"Miner_lvl1","Barrack","FALSE",,0,"TombStone",,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,"TRUE",,600,500,,"TRUE",,,,,,,,,"Miner Move","Miner Appear",,,,,"Miner Hide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,8,,610,,84,,,3200000,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,8,,670,,96,,,3800000,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,9,,730,,168,,,5000000,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,9,,800,,216,,,6500000,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,10,,900,,282,,,10000000,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,11,,1000,,384,,,16500000,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,12,,1100,,408,,,18500000,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,13,,1200,,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl7",,,,,,,,,,,,,,,,,,,,,,,,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Miner_DEF",1,,"TID_MINER","TID_MINER_INFO",6,99,1,250,550,30,72,,"Elixir",3500000,,,,60,1700,,80,,,,,"sc/ui.sc","icon_unit_miner","unit_miner_big","sc/info_miner.sc",,,,,,"Miner Deploy","Miner Attack",,"Miner Hit",,"FALSE","FALSE","TRUE",,"Miner Die",,"Miner_lvl1","Barrack","FALSE",,0,"TombStone",,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,600,500,,"TRUE",,,,,,,,,"Miner Move","Miner Appear",,,,,"Miner Hide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,8,,610,,120,,,4500000,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,8,,670,,180,,,6000000,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,9,,730,,252,,,8000000,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,9,,800,,336,,,10500000,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,10,,900,,384,,,14000000,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,11,,1000,,408,,,17500000,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,12,,1100,,432,,,18500000,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,13,,1200,,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,"Miner_lvl7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EliteBarbarian",1,,"TID_CHARACTER_ELITE_BARBARIAN","TID_CHARACTER_INFO_ELITE_BARBARIAN",5,1,1,250,1000,25,,,"Elixir",,3,,,60,800,,180,1,,,,"sc/ui.sc","icon_unit_elite_barbarian","unit_elite_barbarian_big","sc/info_elite_barbarian.sc",,,,,,"Super Barbarian Deploy","Barbarian Attack",,"Barbarian Hit",,"FALSE","FALSE","TRUE",,"Barbarian Die",,"EliteBarbarian","Barrack","FALSE",,0,"TombStone",,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,500,400,700,"TRUE",,,,,,,,,,,,,,,,,,2,"TID_BARB2_ABILITY_NAME","TID_BARB2_ABILITY_HELP","BoostUnitOnDeploy",8,,,"TroopRage",,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,,,1100,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,1200,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,1300,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EliteArcher",1,,"TID_CHARACTER_MAGIC_ARCHER","TID_CHARACTER_INFO_MAGIC_ARCHER",12,2,1,300,450,72,,,"Elixir",,6,,,600,1500,,120,1,,,,"sc/ui.sc","icon_unit_elite_archer","unit_elite_archer_big","sc/info_elite_archer.sc","magic_archer_projectile",,,,,"IceArcher Deploy","IceArcher_attack",,"IceArcher Hit",,"FALSE","TRUE","TRUE",,"Ice Archer Die",,"SuperArcher","Barrack","FALSE",,0,"TombStone",,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,1200,600,,"TRUE",,,,,,,,,,,,,,,,,,1,"TID_MAGIC_ARCHER_ABILITY_NAME","TID_MAGIC_ARCHER_ABILITY_HELP",,,,,,,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRUE",30,400,,,,,,,
,2,,,,,,,,510,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,550,,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,600,,,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
