"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","SpawnLimit","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","SoundDelay","StopSound","PitchIncrease","FadeMusic","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale","MaxInstances","SpawnEffect","SpawnEffectDelay","FadeIn","FadeOut","ParticleEmitter3D"
,,,"Siege_Earthquake_dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Siege_Earthquake_stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siege Carrier Deploy",,,"Deploy",,0,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/sb_deploy_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Siege Ram Attack",,,"Ram_Dust1",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",6,0,"sfx/cannon_fire_01.ogg",70,98,102,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Stone debris",,0,,,,,,,,,,,,,,,"sfx/cannon_fire3.ogg",70,98,102,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siege Ram Deploy",,,"Deploy",,0,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/siege_ram_deploy_01.ogg",90,98,102,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Siege Ram Die",,,"Building Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siege Ram Hit",,,"Stone",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/cannon_fire_hit_01.ogg",50,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siege_Bowler_deploy",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/siege_balloon_dep_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"skele_Predeploy",,,"Skeleton_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_fall_02.ogg",80,95,95,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"SkeleSpell Summon1",,,"skele_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_spell_land_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"skele_summon_red_glow1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_summon_area_edge1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SkeleSpell Summon1 ST",,,"skele_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_spell_land_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"skele_summon_red_glow1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_summon_area_edge1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"SkeletonSTRedCircle",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_triangle",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SkeleSpell Summon2",,,"skele_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_spell_land_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"skele_summon_red_glow2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_summon_area_edge2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SkeleSpell Summon3",,,"skele_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_spell_land_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"skele_summon_red_glow3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_summon_area_edge3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SkeleSpell Summon4",,,"skele_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_spell_land_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"skele_summon_red_glow4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_summon_area_edge4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SkeleSpell Summon5",,,"skele_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_spell_land_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"skele_summon_red_glow5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_summon_area_edge5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SkeleSpell Summon6",,,"skele_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_spell_land_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"skele_summon_red_glow6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_summon_area_edge6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SkeleSpell Summon7",,,"skele_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_spell_land_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"skele_summon_red_glow7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_summon_area_edge7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SkeleSpell Summon8",,,"skele_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_spell_land_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"skele_summon_red_glow8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_summon_area_edge8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skele_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SkeleSpellSound",,,,,,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skelly_up_from_ground_01.ogg",100,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Skeleton Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/summon_attack_01.ogg",50,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Skeleton Barrel Deploy",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skeleton_bomb_deploy_01.ogg",75,98,102,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Skeleton Barrel Die",,,"Battle Ram Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skel_barrel_die_01.ogg",80,97,103,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skeleton Bomb Appear",,,"Building Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Skeleton Bomb Appear1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skeleton Deploy","sc/buildings.sc","tesla_appear_fx","Deploy",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/upfromground_05.ogg",70,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"summon_crater_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Spawn_Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Spawn_Rocks",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Spawn_Dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skeleton Die",,,"Splat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/summon_die_02.ogg",50,95,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/summon_die_02.ogg",50,95,110,,,,,,,,,,,,,,,,,
"Skeleton Dropship Bomb Hit",,,"Explosion_flash",,0,"Objects",60,700,"true","true","false","false","false","false","false","false","false",0,0,"sfx/mortar_hit_01.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"ArtilleryHit_mushcloud",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"ArtilleryHit_spark",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"ArtilleryHit_dustring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"skeleton_dropship_bomb_blast_radius",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skeleton Hit",,,"Hit",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/barbarian_hit_stuff2.ogg",20,75,80,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_hit_stuff3.ogg",20,75,80,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_hit_stuff4.ogg",20,75,80,,,,,,,,,,,,,,,,,
"Skeleton Spawn Effect",,,"Hero_Skeleton_Spawn_Bones",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_skeleton_birth_glow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ram_Dust1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_skele_lightrays",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ram_Dust2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_skeleton_lightrays",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skeleton Trap",,,"Stone",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/coffin_popup_01.ogg",80,98,102,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Rocks",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skeleton Trap Pick Up",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coffin_pickup_01.ogg",60,96,104,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Skeleton Trap Placing",,,"Place",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/coffin_place_01.ogg",60,96,104,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Skeleton Trap Target",,,"Place",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coffin_place_01.ogg",60,96,104,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Skeleton_Airship_Bomb_Barrel_Predeploy",,,"clone_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_fall_02.ogg",80,95,95,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Skeleton_Dropship_Bomb_Barrel_Predeploy",,,"skeleton_dropship_barrel_bomb",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/balloon_hit_01.ogg",80,95,95,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Skelly Menu1 SFX",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,1000,"sfx/barbarian_king_scream_01.ogg",80,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Slowdown deploy lvl1",,,"Freeze_glow_blue_lvl1",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",80,90,90,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Slowdown2_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Slowdown1_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Slowdown3_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Slowdown deploy2 lvl1",,,"Freeze_dots1_lvl1",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Freeze_dots2_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Small AirTrap",,,"small_airTrap_grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/air_trap.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"small_airTrap_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Small AirTrap Explosion",,,"small_airTrap_smoke2",,0,"Top",50,500,"true","true","false","false","false","false","false","false","false",0,0,"sfx/cannon_fire3.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"small_airTrap_fireExplosion3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"small_airTrap_Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"small_airTrap_wood",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"small_airTrap_Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"small_airTrap_AirDefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"small_airTrap_wood",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"small_airTrap_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Air_bomb_area",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Small Golem Attack",,,"Stone debris small",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/stone_golem_attack_01.ogg",60,120,130,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ground_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sneaky Archer Dep",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/sneaky_archers_dep_01.ogg",65,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Sneaky Goblin Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/super_gob_deploy_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/super_gob_deploy_02.ogg",70,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/super_gob_deploy_03..ogg",70,100,100,,,,,,,,,,,,,,,,,
"Snow_remove_01",,,"snow_poof_01",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",5,0,"sfx/xmastree.ogg",70,170,180,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"snow_burst_01",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"snow_sparkle_01",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Snow_tap_01",,,"snow_poof_01",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",5,0,"sfx/xmastree.ogg",70,170,180,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Speedup_deploy_lvl1",,,"Speedup_deploy_range_low_lvl1",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_speed_hit_gound_01.ogg",70,97,97,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_circleLines_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_anim_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speedup_deploy_lvl2",,,"Speedup_deploy_range_low_lvl2",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_speed_hit_gound_01.ogg",70,97,97,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_circleLines_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_anim_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speedup_deploy_lvl3",,,"Speedup_deploy_range_low_lvl3",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_speed_hit_gound_01.ogg",70,97,97,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_circleLines_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_anim_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speedup_deploy_lvl4",,,"Speedup_deploy_range_low_lvl4",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_speed_hit_gound_01.ogg",70,97,97,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_circleLines_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_anim_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speedup_deploy_lvl5",,,"Speedup_deploy_range_low_lvl5",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_speed_hit_gound_01.ogg",70,97,97,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_circleLines_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_anim_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speedup_deploy_top_lvl1",,,"Speedup_circleLinesTop_lvl1",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_deploy_range_glow_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_high_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_sparks_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speedup_deploy_top_lvl2",,,"Speedup_circleLinesTop_lvl2",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_deploy_range_glow_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_high_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_sparks_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speedup_deploy_top_lvl3",,,"Speedup_circleLinesTop_lvl3",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_deploy_range_glow_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_high_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_sparks_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speedup_deploy_top_lvl4",,,"Speedup_circleLinesTop_lvl4",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_deploy_range_glow_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_high_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_sparks_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speedup_deploy_top_lvl5",,,"Speedup_circleLinesTop_lvl5",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Speedup_deploy_range_glow_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_deploy_range_high_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Speedup_sparks_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"speedup_Predeploy",,,"speedup_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_fall_02.ogg",80,95,95,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Spell Factory Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/spellfactory_pickup_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Spell Factory Place",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/spellfactory_place_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Spell Factory Voucher Claimed SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/purchase_complete.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Spell Immunity","sc/buildings.sc","spell_immunity_fx","Tesla_spark_1",,0,"Top",0,0,"false","true","false","true","false","false","false","false","false",0,0,"sfx/tesla_zap_03.ogg",20,50,70,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Spell Ready",,,,,,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/spell_ready_01.ogg",100,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Spell Tower Pickup",,,"Grass",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/spell_tower_pickup_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Spell Tower Placing",,,"Grass",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/spell_tower_place_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Start Building",,,"Smoke",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/building_construct_07.ogg",80,75,75,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Start Hero Upgrade",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/hero_upgrade_02.ogg",80,64,64,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Steal Capital Gold",,,"Steal Capital Gold",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coin_steal_02.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Steal Dark Elixir",,,"Steal Dark Elixir",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/dark_elixir_steal.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Steal Dark Elixir Big",,,"Steal Dark Elixir Big",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/dark_elixir_steal.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
