"Name","AttachLocator","AttachToParent","Beam","CameraShake","CameraShakeInReplay","CameraShakeTimeMS","DestroyWhenParentDies","DetachAfterStart","EmitterDelayMs","IsoLayer","Looping","LowEndMaxPitch","LowEndMinPitch","LowEndSound","LowEndVolume","MaxCount","MaxPitch","MinLifeTime","MinPitch","OffsetFromGunBone","OrientToParent","ParticleEmitter","PitchIncrease","SWF","SortInFrontOfParent","Sound","SoundDelay","StopSound","Targeted","Volume","ExportName","AltParticleEmitter"
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_anim_lvl5",,,,,,,,,,
"Speedup_deploy_top_lvl1",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Speedup_circleLinesTop_lvl1",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_glow_lvl1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_high_lvl1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_sparks_lvl1",,,,,,,,,,
"Speedup_deploy_top_lvl2",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Speedup_circleLinesTop_lvl2",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_glow_lvl2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_high_lvl2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_sparks_lvl2",,,,,,,,,,
"Speedup_deploy_top_lvl3",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Speedup_circleLinesTop_lvl3",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_glow_lvl3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_high_lvl3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_sparks_lvl3",,,,,,,,,,
"Speedup_deploy_top_lvl4",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Speedup_circleLinesTop_lvl4",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_glow_lvl4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_high_lvl4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_sparks_lvl4",,,,,,,,,,
"Speedup_deploy_top_lvl5",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Speedup_circleLinesTop_lvl5",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_glow_lvl5",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_deploy_range_high_lvl5",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Speedup_sparks_lvl5",,,,,,,,,,
"Spell Factory Pickup",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_pickup_01.ogg",80,0,100,0,100,"false","false","Grass",0,,"false","sfx/spellfactory_pickup_01.ogg",0,"false","false",80,,
"Spell Factory Place",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_drop2.ogg",80,0,100,0,100,"false","false","Place",0,,"false","sfx/spellfactory_place_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Spell Immunity",,"true","false",0,"false",0,"false","false",0,"Top","false",70,50,"sfx/tesla_zap_03.ogg",30,0,70,0,50,"false","false","Tesla_spark_1",0,"sc/buildings.sc","true","sfx/tesla_zap_03.ogg",0,"false","false",20,"spell_immunity_fx",
"Spell Ready",,"false","false",0,"false",0,"false","false",,"Objects","false",100,100,,100,0,100,0,100,"false","false",,0,,"false","sfx/spell_ready_01.ogg",0,"false","false",100,,
"Start Building",,"true","false",0,"false",0,"false","false",0,"Top","false",75,75,"sfx/building_construct_07.ogg",80,0,75,0,75,"false","false","Smoke",0,,"false","sfx/building_construct_07.ogg",0,"false","false",80,,
"Start Hero Upgrade",,"false","false",0,"false",0,"false","false",,"None","false",100,100,"sfx/building_finished_01.ogg",70,0,64,0,64,"false","false",,0,,"false","sfx/hero_upgrade_02.ogg",0,"false","false",80,,
"Steal Dark Elixir",,"false","false",0,"false",0,"false","false",0,"Top","false",90,80,"sfx/elixir_steal_03.ogg",60,0,100,0,100,"false","false","Steal Dark Elixir",0,,"false","sfx/dark_elixir_steal.ogg",0,"false","false",80,,
"Steal Dark Elixir Big",,"false","false",0,"false",0,"false","false",0,"Top","false",90,80,"sfx/elixir_steal_03.ogg",60,0,100,0,100,"false","false","Steal Dark Elixir Big",0,,"false","sfx/dark_elixir_steal.ogg",0,"false","false",80,,
"Steal Dark Elixir Mid",,"false","false",0,"false",0,"false","false",0,"Top","false",90,80,"sfx/elixir_steal_03.ogg",60,0,100,0,100,"false","false","Steal Dark Elixir Mid",0,,"false","sfx/dark_elixir_steal.ogg",0,"false","false",80,,
"Steal Elixir",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/elixir_steal_03.ogg",60,0,100,0,100,"false","false","Steal Elixir",0,,"false","sfx/elixir_steal_03.ogg",0,"false","false",60,,
"Steal Elixir Big",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/elixir_steal_03.ogg",60,0,100,0,100,"false","false","Steal Elixir Big",0,,"false","sfx/elixir_steal_03.ogg",0,"false","false",60,,
"Steal Elixir Mid",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/elixir_steal_03.ogg",60,0,100,0,100,"false","false","Steal Elixir Mid",0,,"false","sfx/elixir_steal_03.ogg",0,"false","false",60,,
"Steal Gold",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/coin_steal_02.ogg",60,0,100,0,100,"false","false","Steal Gold",0,,"false","sfx/coin_steal_02.ogg",0,"false","false",70,,
"Steal Gold Big",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/coin_steal_02.ogg",60,0,100,0,100,"false","false","Steal Gold Big",0,,"false","sfx/coin_steal_02.ogg",0,"false","false",70,,
"Steal Gold Mid",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/coin_steal_02.ogg",60,0,100,0,100,"false","false","Steal Gold Mid",0,,"false","sfx/coin_steal_02.ogg",0,"false","false",70,,
"Stone Pickup",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/wall_pickup_01.ogg",60,0,100,0,100,"false","false","Rocks",0,,"false","sfx/rock_pickup3.ogg",0,"false","false",80,,
"Stun_Building_lvl1",,"true","false",20,"true",200,"false","false",0,"Top","false",90,80,"sfx/bad_move_06.ogg",70,0,100,0,100,"false","false","Stun_1",0,,"false","sfx/freeze_spell_01.ogg",0,"false","false",70,,
"Stun_Building_lvl2",,"true","false",20,"true",200,"false","false",0,"Top","false",90,80,"sfx/bad_move_06.ogg",70,0,100,0,100,"false","false","Stun_2",0,,"false","sfx/freeze_spell_01.ogg",0,"false","false",70,,
"Stun_Building_lvl3",,"true","false",20,"true",200,"false","false",0,"Top","false",90,80,"sfx/bad_move_06.ogg",70,0,100,0,100,"false","false","Stun_3",0,,"false","sfx/freeze_spell_01.ogg",0,"false","false",70,,
"Stun_Building_lvl4",,"true","false",20,"true",200,"false","false",0,"Top","false",90,80,"sfx/bad_move_06.ogg",70,0,100,0,100,"false","false","Stun_4",0,,"false","sfx/freeze_spell_01.ogg",0,"false","false",70,,
"Super Barbarian Deploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/gob_attack_01.ogg",40,0,100,0,100,"false","false","Deploy",0,,"false","sfx/super_barb_deploy_01.ogg",0,"false","false",40,,
,,,,,,,,,,,,,,,,,100,,100,,,,,,,"sfx/super_barb_deploy_02.ogg",,,,40,,
"Super Giant Deploy",,"false","false",20,"false",200,"false","false",0,"Objects","false",75,75,"sfx/gob_attack_01.ogg",40,0,100,0,100,"false","false","Deploy",0,,"false","sfx/super_giant_deploy_01.ogg",0,"false","false",80,,
,,,,,,,,,,,,,,,,,100,,100,,,,,,,"sfx/super_giant_deploy_02.ogg",,,,80,,
"Super Troop Exit",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/clash_sauna_time_done_01.ogg",70,0,100,0,100,"false","false","sauna_exit_rays",0,,"false","sfx/clash_sauna_time_done_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"supertroop_exit_ring",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"sauna_exit_lightFlash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"supertroop_exit_ring",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"heal_ring_effect2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"small_airTrap_smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"sauna_exit_ember_glow",,,,,,,,,,
"Super Wall Breaker Deploy",,"false","false",0,"false",0,"false","false",0,"None","false",100,100,"sfx/gob_attack_01.ogg",40,0,100,0,100,"false","false","Deploy",0,,"false","sfx/super_skele_deploy_01.ogg",0,"false","false",80,,
"Super_Bomb",,"true","false",100,"true",1000,"false","false",0,"Objects","false",80,60,"sfx/mortar_hit_01.ogg",80,0,80,0,60,"false","false","Force",0,,"false","sfx/mortar_hit_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_flash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"explosion_blast",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"explosion_blast",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"explosion_blast",,,,,,,,,,
"Super_Bomb ground",,"false","false",0,"false",0,"false","false",0,"Ground","false",100,100,,100,0,,0,,"false","false","bomb_crater",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Super_ground_bomb_area",,,,,,,,,,
"Super_Gargoyle Attack","attack_pivot","true","false",0,"false",0,"false","false",0,"Objects","false",105,95,"sfx/super_minion_atk_01.ogg",70,8,105,0,95,"false","false","Rocket_Explosion",0,,"false","sfx/super_minion_atk_01.ogg",0,"false","false",70,,
"Super_Gargoyle Deploy",,"false","false",0,"false",0,"false","false",,"None","false",105,95,"sfx/super_minion_dep_01.ogg",70,0,105,0,95,"false","false",,0,,"false","sfx/super_minion_dep_01.ogg",0,"false","false",70,,
"SwarriorGirl Attack2",,"true","false",0,"false",0,"false","false",0,"Objects","false",105,95,"sfx/super_valk_atk_01.ogg",50,0,105,0,95,"false","false","MegaGrass",0,,"false","sfx/super_valk_atk_01.ogg",0,"false","false",50,,
,,,,,,,,,0,,,,,,,,105,,95,,,"Wizard_Tower_lightFlash",,,,"sfx/super_valk_atk_02.ogg",,,,50,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_ballsBig",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_lightFlash2",,,,,,,,,,
"SwarriorGirl Deploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,95,"sfx/super_valk_deploy_01.ogg",60,0,100,0,95,"false","false","Deploy",0,,"false","sfx/super_valk_deploy_01.ogg",0,"false","false",60,,
"TH Upgrade Firework",,"true","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wizard_hit_01.ogg",65,0,100,0,100,"false","false","Fireworks_aftersparkle",0,,"false","sfx/air_def_hit_02.ogg",0,"false","false",65,,
,,,,,,,,,0,,,,,,,,,,,,,"Fireworks_smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"AirDefence3_hit2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fireworks_confetti",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Freeze_dots3_lvl7",,,,,,,,,,
"TH Upgrade Jingle",,"false","false",0,"false",0,"false","false",,"Ground","false",100,100,,70,0,100,0,100,"false","false",,0,,"false","sfx/town_hall_upgrade_jingle_01.ogg",0,"false","false",70,,
"TH13 Attack 1",,"true","true",0,"false",0,"false","false",0,"Top","true",110,70,"sfx/th13_fire_02_loop.ogg",70,20,110,0,70,"false","false","TH13_1_light",0,,"false","sfx/th13_fire_02_loop.ogg",0,"false","true",70,,
"TH13 Attack 2",,"true","true",0,"false",0,"false","false",0,"Top","true",110,70,"sfx/th13_fire_01_loop.ogg",70,20,110,0,70,"false","false","TH13_2_light",0,,"false","sfx/th13_fire_01_loop.ogg",0,"false","true",70,,
"TH13_inferno_activate",,"false","false",0,"false",0,"false","false",,"None","false",100,100,,100,0,100,0,100,"false","false",,0,,"false","sfx/th13_activate_01.ogg",0,"false","false",90,,
"Tap SC10 Deco",,"false","false",0,"false",0,"false","false",,"None","false",100,100,,100,0,100,0,100,"false","false",,0,,"false","sfx/supercell_jingle.ogg",0,"false","false",70,,
"Tap Ship",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/wall_pickup_01.ogg",60,0,100,0,100,"false","false","Water",0,,"false","sfx/tap_boat_01.ogg",0,"false","false",80,,
"Tap Stone Deco",,"false","false",0,"false",0,"false","false",,"None","false",100,100,,100,0,100,0,100,"false","false",,0,,"false","sfx/tap_stone_cog_stat_01.ogg",0,"false","false",70,,
"Tesla Appear",,"true","false",20,"true",200,"false","false",0,"Objects","false",90,80,"sfx/bad_move_06.ogg",70,0,100,0,100,"false","false","Grass",0,"sc/buildings.sc","false","sfx/tesla_appear_01.ogg",0,"false","false",70,"tesla_appear_fx",
"Tesla Attack_1",,"true","false",0,"false",0,"false","false",0,"Top","false",110,90,"sfx/tesla_zap_01.ogg",40,0,110,0,90,"false","false","Lightning_1",0,,"false","sfx/tesla_zap_01.ogg",0,"false","true",40,,
,,,,,,,,,,,,,,,,,120,,100,,,,,,,"sfx/tesla_zap_03.ogg",,,,40,,
"Tesla Attack_10_Secondary",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Tesla_lvl10_attack",0,,"false",,0,"false","false",,,
"Tesla Attack_2",,"true","false",0,"false",0,"false","false",0,"Top","false",110,90,"sfx/tesla_zap_01.ogg",40,0,110,0,90,"false","false","Lightning_2",0,,"false","sfx/tesla_zap_01.ogg",0,"false","true",40,,
,,,,,,,,,,,,,,,,,120,,100,,,,,,,"sfx/tesla_zap_03.ogg",,,,40,,
"Tesla Attack_3",,"true","false",0,"false",0,"false","false",0,"Top","false",110,90,"sfx/tesla_zap_01.ogg",40,0,110,0,90,"false","false","Lightning_3",0,,"false","sfx/tesla_zap_01.ogg",0,"false","true",40,,
,,,,,,,,,,,,,,,,,120,,100,,,,,,,"sfx/tesla_zap_03.ogg",,,,40,,
"Tesla Attack_4",,"true","false",0,"false",0,"false","false",0,"Top","false",110,90,"sfx/tesla_zap_01.ogg",40,0,110,0,90,"false","false","Lightning_4",0,,"false","sfx/tesla_zap_01.ogg",0,"false","true",40,,
,,,,,,,,,,,,,,,,,120,,100,,,,,,,"sfx/tesla_zap_03.ogg",,,,40,,
"Tesla Attack_4_Secondary",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Tesla_lvl7_attack",0,,"false",,0,"false","false",,,
"Tesla Attack_8_Secondary",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Tesla_lvl8_attack",0,,"false",,0,"false","false",,,
"Tesla Attack_9_Secondary",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Tesla_lvl9_attack",0,,"false",,0,"false","false",,,
"Tesla Hit",,"false","false",0,"false",0,"false","false",0,"Top","false",70,50,"sfx/tesla_zap_03.ogg",30,0,70,0,50,"false","false","Tesla_spark_1",0,,"true","sfx/tesla_zap_03.ogg",0,"false","false",20,,
,,,,,,,,,0,,,,,,,,,,,,,"Tesla_spark_2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Hit",,,,,,,,,,
"Tesla Pickup",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/wall_pickup_01.ogg",60,0,100,0,100,"false","false","Grass",0,,"false","sfx/tesla_pickup_11.ogg",0,"false","false",80,,
"Tesla Placing",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_drop2.ogg",60,0,100,0,100,"false","false","Grass",0,,"false","sfx/tesla_drop_09.ogg",0,"false","false",80,,
"Tiny Attack",,"true","false",0,"false",0,"false","false",0,"Objects","false",80,70,"sfx/giant_attack_06.ogg",30,8,110,0,90,"false","false","Tiny_spit",0,,"false","sfx/tiny_attack_04.ogg",0,"false","false",60,,
"Tiny Deploy",,"true","false",20,"false",200,"true","false",0,"Objects","false",80,70,"sfx/mage_attack_02.ogg",60,0,110,0,90,"false","false","Deploy",0,,"false","sfx/tiny_deploy_05.ogg",0,"false","false",70,,
"Tiny Die",,"true","false",50,"true",200,"false","false",0,"Top","false",80,70,"sfx/explosion_02.ogg",80,7,105,0,95,"false","false","large_airTrap_explosion1",0,,"false","sfx/tiny_die_03.ogg",0,"false","false",90,,
,,,,,,,,,0,,,,,,,,,,,,,"Force",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_flash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_ballsBig",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"small_airTrap_fireExplosion3",,,,,,,,,,
"Tiny Hit",,"false","false",0,"false",0,"false","false",0,"Top","false",80,70,"sfx/wizard_hit_01.ogg",30,0,110,0,90,"false","false","Tiny_spit",0,,"false","sfx/tiny_hurt_02.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,,,,,,"Hit",,,,,,,,,,
"Tinymite Attack",,"true","false",0,"false",0,"false","false",0,"Objects","false",120,110,"sfx/wizard_hit_01.ogg",20,5,110,0,90,"false","false","Tinymite_spit",0,,"false","sfx/tinymite_attack_04.ogg",0,"false","false",40,,
"Tinymite Die",,"true","false",0,"false",0,"false","false",0,"Top","false",155,145,"sfx/mortar_hit_01.ogg",40,0,110,0,90,"false","false","Tiny Splat",0,,"false","sfx/tinymite_die_03.ogg",0,"false","false",50,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_ballsBigTranslateUp",,,,,,,,,,
"Tinymite Hit",,"false","false",0,"false",0,"false","false",0,"Top","false",190,180,"sfx/mortar_hit_01.ogg",20,0,110,0,90,"false","false","Tinymite_spit",0,,"false","sfx/tinymite_hurt_01.ogg",0,"false","false",40,,
,,,,,,,,,0,,,,,,,,,,,,,"Hit",,,,,,,,,,
"Tornado deploy1",,"false","false",0,"false",0,"false","false",0,"Ground","false",100,100,,100,0,104,0,96,"false","false","Grass",0,,"false","sfx/total_suckage_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Tornado_deploy_range",,,,,,,,,,
"Tornado deploy2",,"false","false",0,"false",0,"false","false",0,"Ground","false",100,100,,100,0,104,0,96,"false","false","Grass",0,,"false","sfx/total_suckage_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Tornado_deploy_range_lvl2",,,,,,,,,,
"Tornado deploy3",,"false","false",0,"false",0,"false","false",0,"Ground","false",100,100,,100,0,104,0,96,"false","false","Grass",0,,"false","sfx/total_suckage_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Tornado_deploy_range_lvl3",,,,,,,,,,
"Totem Slow",,"true","false",0,"false",0,"true","false",0,"Ground","false",80,70,"sfx/explosion_02.ogg",80,0,75,0,75,"false","false","totem_slow",0,,"false","sfx/bottle_rage_magic_07v2.ogg",0,"false","false",90,,
"Tower Turret Pickup",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_pickup_01.ogg",80,0,100,0,100,"false","false","Grass",0,,"false","sfx/archer_tower_pick_01.ogg",0,"false","false",80,,
"Tower Turret Placing",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_drop2.ogg",60,0,100,0,100,"false","false","Place",0,,"false","sfx/archer_tower_place_02.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Town Hall 2 Pickup",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_pickup_01.ogg",80,0,100,0,100,"false","false","Grass",0,,"false","sfx/builder_hall_tap_01.ogg",0,"false","false",80,,
"Town Hall Destroyed",,"false","false",50,"true",1000,"false","false",0,"Objects","false",95,85,"sfx/building_destroyed_01.ogg",80,0,95,0,85,"false","false","Building Destroyed",0,,"false","sfx/building_destroyed_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Town Hall Pickup",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_pickup_01.ogg",80,0,100,0,100,"false","false","Grass",0,,"false","sfx/build_pickup_05.ogg",0,"false","false",80,,
"Town Hall Placing",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_drop2.ogg",60,0,100,0,100,"false","false","Place",0,,"false","sfx/town_hall_placing_04.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Toxic Gargoyle Attack",,"true","false",0,"false",0,"false","false",0,"Objects","false",110,90,"sfx/gob_attack_01.ogg",60,8,110,0,90,"false","false","Gargoyle_spit",0,,"false","sfx/poison_garg_atk_01.ogg",0,"false","false",50,,
"Toxic Gargoyle Attack 2",,"true","false",0,"false",0,"false","false",0,"Objects","false",110,90,"sfx/gob_attack_01.ogg",60,8,105,0,95,"false","false","Gargoyle_spit",0,,"false","sfx/poison_garg_2nd_atk_01.ogg",0,"false","false",60,,
"Toxic Gargoyle Deploy",,"false","false",0,"false",0,"false","false",,"None","false",100,100,"sfx/gob_attack_01.ogg",40,0,110,0,90,"false","false",,0,,"false","sfx/poison_garg_dep_01.ogg",0,"false","false",70,,
"Toxic Gargoyle Die",,"true","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_breaker_die_01.ogg",100,0,110,0,95,"false","false","Dsplat",0,,"false","sfx/garg_2_die_01.ogg",0,"false","false",50,,
"Toxic Gargoyle Hit",,"false","false",0,"false",0,"false","false",0,"Top","false",130,110,"sfx/balloon_hit_01.ogg",30,0,105,0,95,"false","false","Gargoyle_hit",0,,"false","sfx/garg_2_atk_hit_01.ogg",0,"false","false",30,,
,,,,,,,,,0,,,,,,,,,,,,,"Gargoyle_hit2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Hit",,,,,,,,,,
"Toxic deploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",75,65,"sfx/dragon_die_01.ogg",60,0,97,0,97,"false","false","Toxic_cloud",0,,"false","sfx/vial_poison_hit_gound_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_skull",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_swirl",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_sparks",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
"Toxic deploy ground",,"false","false",0,"false",0,"false","false",0,"Ground","false",100,100,,100,0,,0,,"false","false","Toxic_glow",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_rangeRing1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_bubbles",,,,,,,,,,
"Toxic deploy ground halloween",,"false","false",0,"false",0,"false","false",0,"Ground","false",100,100,,100,0,,0,,"false","false","Toxic_glow",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_rangeRing1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_bubbles",,,,,,,,,,
"Toxic deploy halloween",,"false","false",0,"false",0,"false","false",0,"Objects","false",75,65,"sfx/dragon_die_01.ogg",60,0,97,0,97,"false","false","Toxic_cloud",0,,"false","sfx/vial_poison_hit_gound_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_skull",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_skull_halloween",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_swirl",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Toxic_sparks",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
"Training Barrack Pickup",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_pickup_01.ogg",80,0,100,0,100,"false","false","Grass",0,,"false","sfx/troop_housing_pickup_06.ogg",0,"false","false",80,,
"Training Barrack Placing",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_drop2.ogg",60,0,100,0,100,"false","false","Place",0,,"false","sfx/troop_housing_placing_06.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"TrainingFinished",,"true","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/training_finished_03.ogg",80,0,100,0,100,"false","false","Dust",0,,"false","sfx/training_finished_03.ogg",0,"false","false",80,,
"Trap Eject",,"false","false",50,"true",500,"false","false",0,"Objects","false",100,100,"sfx/trap_eject_01v2.ogg",70,0,100,0,100,"false","false","Trap",0,,"false","sfx/trap_eject_01v2.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Trap Repaired",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,30,,0,,"false","false","Trap Ready",0,,"false",,0,"false","false",,,
"Trap broken",,"true","false",0,"false",0,"false","false",0,"Top","true",100,100,,100,30,,0,,"false","false","TrapSmoke",0,,"false",,0,"false","false",,,
"Tree Pickup",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/wall_pickup_01.ogg",60,0,100,0,100,"false","false","Wood",0,,"false","sfx/tree8.ogg",0,"false","false",70,,
"Troll Deploy",,"false","false",20,"false",200,"false","false",0,"Objects","false",75,70,"sfx/mage_attack_02.ogg",60,0,105,0,95,"false","false","Deploy",0,,"false","sfx/rock_troll_dep_02.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Place",,,,,,,,,,
"Troop Housing Pickup",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_pickup_01.ogg",80,0,100,0,100,"false","false","Grass",0,,"false","sfx/troop_housing_pickup_09.ogg",0,"false","false",80,,
