"TID","ID"
"TID_BOOSTER_SUPER_POTION_INFO","Racikan Eliksir Hitam yang difermentasi hingga menjadi cairan berwarna emas. Cocok dinikmati bersama teman terdekat saat cuaca panas! Ramuan Super dapat meningkatkan Peleton reguler menjadi Peleton Super selama 3 hari."
"TID_BOOSTER_SUPER_POTION_OFFER_INFO","<num>x Ramuan Super - meningkatkan Peleton reguler menjadi Peleton Super selama 3 hari"
"TID_BOOSTER_SUPER_POTION_ALT_2_LINE","Ramuan Super"
"TID_OPTIONAL_AVAILABLE","Clash of Clans versi terbaru kini tersedia. Ayo perbarui game untuk mendapatkan pengalaman bermain terbaik."
"TID_OPTIONAL_AVAILABLE_TITLE","Pembaruan Tersedia!"
"TID_BP_RESOURCE_REWARD_GET_GEM_ALTERNATIVE_TEXT","Penyimpanan tidak dapat menampung semua <resource>.\nJual kelebihan seharga <amount> Permata?"
"TID_CLANGAMES_TASK_USE_SUPER_WIZARDS","Sihir Superior"
"TID_CLANGAMES_TASK_INFO_USE_SUPER_WIZARDS","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Penyihir Super."
"TID_CLANGAMES_TASK_USE_ICE_HOUNDS","Dingin Membeku"
"TID_CLANGAMES_TASK_INFO_USE_ICE_HOUNDS","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Anjing Es."
"TID_CLANGAMES_TASK_USE_SUPER_MINIONS","Serbuan Minion"
"TID_CLANGAMES_TASK_INFO_USE_SUPER_MINIONS","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Minion Super."
"TID_CLANGAMES_TASK_USE_LOG_LAUNCHER","Sang Kayu Menggila!"
"TID_CLANGAMES_TASK_INFO_USE_LOG_LAUNCHER","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Peluncur Sang Kayu."
"TID_SHOP_CATEGORY_COSMETICS","Personalisasi"
"TID_WINTER_CHAMPION","Jawara Musim Dingin"
"TID_SCENERY_PIRATE","Latar Bajak Laut"
"TID_INVISIBILITY_SPELL","Mantra Penghilang"
"TID_INVISIBILITY_SPELL_INFO","Mantra Penghilang membuat SEMUA yang berada dalam jangkauan menjadi tidak terlihat dan tidak terlacak (tidak berfungsi untuk Tembok dan Mesin Pengepungan)."
"TID_NUM_ATTACKS","Jumlah Serangan"
"TID_TAB_ESPORTS","Esports"
"TID_NUM_ATTACKS_SHORT","Serangan:"
"TID_SIEGE_MACHINE_LOG_LAUNCHER","Peluncur Sang Kayu"
"TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER","Meski bukan yang tercepat dan terkuat, Peluncur Sang Kayu adalah salah satu mesin paling ganas. Mesin pelempar kayu ini meluncurkan Sang Kayu yang akan menghancurkan apa pun di hadapannya dan membuka jalan ke Balai Kota. Kebal terhadap mantra."
"TID_GOLD_PASS_PURCHASE_INFO_SCID","Dapatkan Tiket Emas musim ini untuk bisa membuka hadiah di atas."
"TID_BP_ACTIVATE_BUTTON","Dapatkan"
"TID_BP_ACTIVATE_SCID_CONFIRM","Ada <num>x Tiket Emas di Supercell ID milikmu. Gunakan satu untuk mendapatkan Tiket Emas musim ini?"
"TID_BP_ACTIVATE_SCID_TITLE","Dapatkan Tiket Emas?"
"TID_SCENERY_EPIC_WINTER","Latar Musim Dingin Epik"
"TID_DECO_LOGMAS_TREE","Pohon Natal Sang Kayu"
"TID_DECO_FIREWORK_FANBOY","Tong Kembang Api"
"TID_DELETE_ACCOUNT_TITLE","Hapus Akun Saya"
"TID_TENCENT_LOGIN_AGREEMENTS","Saya telah membaca dengan cermat dan menyetujui <TOS>, <PP>, <CHILDREN>, dan <THIRDPARTY>."
"TID_TENCENT_LOGIN_TOS","Persetujuan Lisensi dan Layanan Tencent"
"TID_TENCENT_LOGIN_PP","Panduan Perlindungan Privasi Tencent"
"TID_TENCENT_LOGIN_CHILDREN","Panduan Perlindungan Privasi Anak Tencent"
"TID_SCID_GIFT_RECEIVED_TITLE","Hadiah Diterima!"
"TID_SCID_GIFT_RECEIVED_BODY","ingin mengirimkan Tiket Emas."
"TID_SCID_GIFT_ACCEPT_BUTTON","Terima"
"TID_SCID_GIFT_DECLINE_BUTTON","Tolak"
"TID_TOURNAMENT_HUB_DEFAULT_TITLE","Hub Turnamen"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_INVISIBILITY","Tak Terlihat"
"TID_CLANGAMES_TASK_WIN_STARS_USING_INVISIBILITY_INFO","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Mantra Penghilang."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_INVISIBILITY","Juara Menghilang"
"TID_CLANGAMES_TASK_WIN_BATTLES_USING_INVISIBILITY_INFO","Raih <num> Kemenangan dari Pertempuran Multipemain dengan <num2> Mantra Penghilang."
"TID_WEAPON_TOWN_HALL_14","Inferno Giga"
"TID_WEAPON_TOWN_HALL_14_INFO","Dengan Inferno Giga, lawan yang menyerbu akan seperti korek api yang melompat menuju api unggun. Saat dihancurkan, Inferno Giga versi terbaru ini akan mengeluarkan awan beracun yang memberikan kerusakan dan memperlambat lawan di sekitarnya."
"TID_BUTTON_ASSIGN","Pilih"
"TID_BP_REACH_NEXT_TH_TEASER","Capai Balai Kota <th> untuk membuka tantangan baru"
"TID_BP_TASK_HIDDEN_REQUIREMENT","Selesaikan tugas sebelumnya untuk melihat!"
"TID_STARTER_CLEAROBSTACLES","Bersihkan Lahan"
"TID_STARTER_COLLECTGOLD","Raih Emas!"
"TID_STARTER_COLLECTELIXIR","Raih Eliksir!"
"TID_STARTER_UPGRADEBUILDING","Tingkatkan Bangunan Mana Saja"
"TID_STARTER_UPGRADEBUILDING_INFO","Mulai <num> Peningkatan Bangunan di Desa."
"TID_STARTER_UPGRADEWALL","Bangun Tembok"
"TID_STARTER_UPGRADEWALL_INFO","Tingkatkan Tembok <num> kali."
"TID_STARTER_WINUSINGARCHER","Serbuan Pemanah"
"TID_STARTER_WINUSINGWB","Terobos!"
"TID_STARTER_WINUSINGWIZ","Penyihir Mahir"
"TID_STARTER_WINUSINGHEALER","Tangan Penyembuh"
"TID_STARTER_WINGOLD","Rampas Emas!"
"TID_STARTER_WINELIXIR","Rampas Eliksir!"
"TID_STARTER_WINUSINGARCHER_INFO","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Pemanah."
"TID_STARTER_WINUSINGWB_INFO","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Peremuk Tembok."
"TID_STARTER_WINUSINGWIZ_INFO","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Penyihir."
"TID_STARTER_WINUSINGHEALER_INFO","Raih <num> Bintang dari Pertempuran Multipemain dengan <num2> Penyembuh."
"TID_STARTER_WINGOLD_INFO","Rampas setidaknya <num2> Emas dari satu Pertempuran Multipemain tunggal."
"TID_STARTER_WINELIXIR_INFO","Rampas setidaknya <num2> Eliksir dari satu Pertempuran Multipemain tunggal."
"TID_CONFIRM_FINISH_TRAINING_TITLE","Selesaikan Latihan?"
"TID_CONFIRM_FINISH_TRAINING","Gunakan Permata untuk langsung menyelesaikan Latihan?"
"TID_WL_NO_SIZE_CHOSEN","Pilih Ukuran Perang"
"TID_CLAN_CASTLE_LEVEL_TOO_LOW","Level Kastel Klan terlalu rendah!"
"TID_PET_HEALER","Unicorn"
"TID_PET_WALLBUSTER","Kerbau Perkasa"
"TID_PET_RANGEDATTACKER","Burung Hantu Elektro"
"TID_PET_MELEEJUMPER","L.A.S.S.I"
"TID_PET_SHOP","Rumah Hewan"
"TID_PET_SHOP_INFO","Setiap Pahlawan memerlukan pendamping setia. Rumah Hewan akan menghadirkan beragam Hewan dahsyat dengan berbagai kemampuan yang akan membantu Pahlawan dalam pertempuran."
"TID_BUTTON_PET_SHOP","Hewan"
"TID_EQUIP_TITLE_PET","Hewan"
"TID_EQUIP_TITLE_GEAR1","Peralatan"
"TID_REQUIRED_PET_SHOP_LEVEL","Rumah Hewan Level <number> Diperlukan"
"TID_PET_SHOP_UPGRADING","Tidak dapat meningkatkan Hewan saat Rumah Hewan sedang ditingkatkan"
"TID_PET_ALREADY_AT_MAX_LEVEL","Level Hewan sudah maksimum!"
"TID_ASSIGN_PET","Pilih Hewan"
"TID_STARTER_TH2_UPGRADEARCHERTOWER","Tugas Jaga"
"TID_STARTER_TH2_INFO_UPGRADEARCHERTOWER","Dapatkan Menara Pemanah dari Toko"
"TID_STARTER_TH2_UPGRADEARMYCAMP","Kamp Besar"
"TID_STARTER_TH2_INFO_UPGRADEARMYCAMP","Tingkatkan Kamp Tentara ke level <num2>."
"TID_STARTER_TH2_UPGRADEBARRACKS","Tenaga Tambahan"
"TID_STARTER_TH2_INFO_UPGRADEBARRACKS","Bangun <num> Barak hingga level <num2>."
"TID_STARTER_TH2_UPGRADEELXIR","Ekstraksi Tiada Henti"
"TID_STARTER_TH2_INFO_UPGRADEELIXIR","Tingkatkan <num> Pengumpul Eliksir ke level <num2>."
"TID_STARTER_TH2_CLAIMACHIEVEMENT","Fokus pada Hasil"
"TID_STARTER_TH2_INFO_CLAIMACHIEVEMENT","Klaim <num> Pencapaian dari Profil."
"TID_STARTER_TH3_JOINCLAN","Temukan Teman"
"TID_PET_HEALER_INFO","Unicorn adalah hewan penyendiri yang tidak mudah percaya dengan siapa pun. Unicorn akan membalas cinta dan kesabaran yang kamu berikan dengan menyembuhkan luka ringan dan parah, sama seperti Penyembuh!"
"TID_PET_WALLBUSTER_INFO","Sama tangguhnya dengan Mesin Pengepungan, Kerbau Perkasa mampu menghancurkan segala tembok yang dilaluinya. Kerbau Perkasa juga akan mengamuk saat Pahlawan yang dia dampingi dikalahkan."
"TID_PET_RANGEDATTACKER_INFO","Burung Hantu Elektro akan menyambar pertahanan lawan hingga hancur menjadi debu. Meski begitu, dia masih terbuat dari bulu! Jadi jangan lupa untuk melindunginya!"
"TID_PET_MELEEJUMPER_INFO","Anjing paling tepercaya dan setia ini akan berkeliling menjaga Desa. L.A.S.S.I akan menghalau lawan dengan ganas! Sayangnya, kalau lawan bisa terbang, dia hanya bisa melihat tanpa dapat berbuat apa-apa."
"TID_MAKE_SKIN","Kostum Supercell Make\n\nKonsep oleh:\n<cff8000><CREDIT></c>"
"TID_MAKE_SCENERY","Latar Supercell Make\n\nKonsep oleh:\n<cff8000><CREDIT></c>"
"TID_STARTER_TH2_BUILDBARRACKS","Barak Baru"
"TID_STARTER_TH2_INFO_BUILDBARRACKS","Dapatkan Barak dari Toko!"
"TID_STARTER_TH2_UPGRADEGOLDMINE","Semangat Menambang"
"TID_STARTER_TH2_UPGRADEGOLDSTORAGE","Peti Lebih Besar"
"TID_STARTER_TH2_INFO_UPGRADEGOLDSTORAGE","Tingkatkan Penyimpanan Emas ke level <num2>."
"TID_STARTER_TH2_BUILDWALLS","Pendiri Tembok"
"TID_STARTER_TH2_INFO_BUILDWALLS","Dapatkan <num> Bagian Tembok dari Toko."
"TID_STARTER_REQUESTTROOPS_TH3","Minta Bantuan"
"TID_STARTER_INFO_REQUESTTROOPS_TH3","Minta Bantuan dari Klan <num> kali. Kamu dapat meminta Bantuan melalui Kastel Klan atau Menu Latihan."
"TID_STARTER_TH3_BUILDLABORATORY","Sains Gila"
"TID_STARTER_TH3_INFO_BUILDLABORATORY","Dapatkan Laboratorium dari Toko"
"TID_STARTER_TH3_TRAINLABORATORY","Tingkatkan Tentara"
"TID_STARTER_TH3_INFO_TRAINLABORATORY","Riset Peningkatan <num> kali di Laboratorium."
"TID_STARTER_TH3_WINSTARSGOBLINMAP","Sergap Goblin!"
"TID_STARTER_TH3_INFO_WINSTARSGOBLINMAP","Raih <num> Bintang dari Peta Goblin Pemain Tunggal."
"TID_STARTER_TH3_BUILDCLANCASTLE","Perbaiki Kastel Klan"
"TID_STARTER_TH3_INFO_BUILDCLANCASTLE","Bangun kembali puing Kastel Klan di Desa."
"TID_STARTER_TH3_INFO_JOINCLAN","Gabung ke Klan! Dengan bergabung ke Klan, kamu akan meraih keuntungan, misalnya mendapatkan Peleton Bantuan!"
"TID_STARTER_TH3_BUILDMORTAR","Ancaman Jarak Jauh"
"TID_STARTER_TH3_INFO_BUILDMORTAR","Dapatkan Mortir dari Toko"
"TID_STARTER_TH3_DESTROYARCHERTOWER","Menara Pemanah Pemusnah"
"TID_PRACTICE_MODE_UNLOCKS_LATER","Mode Latihan terbuka di Balai Kota 4"
"TID_STARTER_TH3_UPGRADEELIXIRSTORAGE","Timbun Stok"
"TID_STARTER_TH3_INFO_DESTROYARCHERTOWER","Hancurkan <num> Menara Pemanah dalam pertempuran Multipemain."
"TID_STARTER_WINSTARS","Rebut Bintang!"
"TID_STARTER_INFO_WINSTARS","Raih <num> Bintang dari Pertempuran Multipemain."
"TID_STARTER_INFO_DESTROYANY","Hancurkan <num> <building> di Pertempuran Multipemain."
"TID_STARTER_INFO_BUILDANY","Tingkatkan <num> <building> ke level <num2>."
"TID_STARTER_TH4_BUILDAIRDEFENSE","Kuasai Langit!"
"TID_STARTER_TH4_BUILDSPRINGTRAP","Jebakan Menjebak"
"TID_STARTER_INFO_SECUREACCOUNT","Amankan Desa dengan menyambungkan game ke jejaring sosial."
"TID_STARTER_TH4_UPGRADEARCHERTOWER","Busur Penghancur"
"TID_STARTER_TH4_DESTROYMORTARS","Peninju Mortir"
"TID_STARTER_TH4_UPGRADEBARRACKS","Barak Mewah"
"TID_REPAIR_PER_SECOND","Perbaikan per detik: <number>"
"TID_STARTER_TH5_BUILDSPELLFACTORY","Sihir Strategis"
"TID_STARTER_TH5_INFO_BUILDSPELLFACTORY","Buka Mantra dengan Pabrik Mantra dari Toko."
"TID_STARTER_TH5_DESTROYANY","Hancurkan Semua"
"TID_STARTER_TH5_INFO_DESTROYANY","Hancurkan <num> Bangunan dalam Pertempuran Multipemain. Semua dihitung."
"TID_STARTER_TH5_BUILDWIZARDTOWER","Pertahanan Sihir"
"TID_STARTER_TH5_INFO_BUILDWIZARDTOWER","Bangun Menara Penyihir ke level <num2>."
"TID_STARTER_TH4_UPGRADELABORATORY","Pengembangan Laboratorium"
"TID_STARTER_TH2_LOOTGOLD","Penjarah Emas"
"TID_STARTER_TH2_INFO_LOOTGOLD","Rampas total <num> Emas dari mode Pemain Tunggal atau Multipemain."
"TID_STARTER_TH3_LOOTELIXIR","Pencuri Eliksir"
"TID_STARTER_TH3_INFO_LOOTELIXIR","Rampas total <num> Eliksir dari mode Pemain Tunggal atau Multipemain."
"TID_TUTORIAL_STARTER_CHALLENGE_1","Aku telah menyiapkan beberapa tantangan untukmu!"
"TID_TUTORIAL_STARTER_CHALLENGE_2","Kamu akan meraih poin untuk setiap Tantangan."
"TID_TUTORIAL_STARTER_CHALLENGE_2A","Kamu juga bisa membuka Tantangan baru."
"TID_TUTORIAL_STARTER_CHALLENGE_3","Raih cukup poin dan kamu akan memenangkan hadiah!"
"TID_TUTORIAL_STARTER_CHALLENGE_4","Di sini, kamu dapat melihat berapa banyak poin yang kamu perlukan untuk setiap hadiah."
"TID_TUTORIAL_STARTER_CHALLENGE_5","Hadiah ini akan membantu Desa menjadi lebih kuat!"
"TID_FAVORITE_TARGET_HERO","Pahlawan"
"TID_FAVORITE_TARGET_HEROS_TARGET","Target Pahlawan"
"TID_FAVORITE_TARGET_AROUND_HERO","Dalam <num> petak dari Pahlawan"
"TID_STARTER_TH4_WINSTARSPRACTICE","Pelajaran Pemula"
"TID_STARTER_TH4_INFO_WINSTARSPRACTICE","Menangkan <num> Bintang total dari Level Latihan. Temukan Level Latihan di Menu Serangan!"
"TID_LABORATORY_UPGRADING_CANNOT_START_UNIT","Tidak dapat meningkatkan unit saat Laboratorium sedang ditingkatkan"
"TID_LABORATORY_UPGRADING_CANNOT_START_SPELL","Tidak dapat meningkatkan Mantra saat Laboratorium sedang ditingkatkan"
"TID_STAR_LABORATORY_UPGRADING_CANNOT_START_UNIT","Tidak dapat meningkatkan unit saat Laboratorium Bintang sedang ditingkatkan"
"TID_PET_DESCRIPTION","Hewan dahsyat untuk Pahlawan dahsyat!"
"TID_CHAT_LANGUAGE","Bahasa Obrolan:"
"TID_BP_AUTO_REWARDS_TITLE","Hadiah Musim Diklaim"
"TID_BP_AUTO_CONVERSION_TEXT","Sejumlah hadiah tidak dapat ditampung di Penyimpanan dan akan dikonversi menjadi Permata."
"TID_LANGUAGE_OTHER","Lainnya"
"TID_PLAYER_PROFILE_PETS","Hewan"
"TID_CLAN_LANGUAGE_UNKNOWN","Belum diatur"
"TID_ACHIEVEMENT_DESTROY_WEAPONISED_TH_TITLE","Tidak Semudah Kelihatannya"
"TID_ACHIEVEMENT_DESTROY_WEAPONISED_TH","Hancurkan <number> Balai Kota bersenjata dalam pertempuran Multipemain"
"TID_ACHIEVEMENT_DESTROY_WEAPONISED_TH_COMPLETED","Balai Kota bersenjata yang dihancurkan: <value>"
"TID_ACHIEVEMENT_ACTIVATE_SUPER_TROOP_TITLE","Tenaga Super"
"TID_ACHIEVEMENT_ACTIVATE_SUPER_TROOP","Aktifkan Peleton Super <number> kali"
"TID_ACHIEVEMENT_ACTIVATE_SUPER_TROOP_COMPLETED","Kali total Peleton Super ditingkatkan: <value>"
"TID_ACHIEVEMENT_DONATE_SIEGES_TITLE","Donasi Pengepungan"
"TID_ACHIEVEMENT_DONATE_SIEGES","Sumbangkan <number> Mesin Pengepungan"
"TID_ACHIEVEMENT_DONATE_SEIGES_COMPLETED","Total sumbangan Mesin Pengepungan: <value>"
"TID_ACHIEVEMENT_DESTROY_WEAPONISED_BUILDERS_TITLE","Libas!"
"TID_ACHIEVEMENT_DESTROY_WEAPONISED_BUILDERS","Hancurkan <number> Pondok Tukang bersenjata dalam pertempuran Multipemain"
"TID_ACHIEVEMENT_DESTROY_WEAPONISED_BUILDERS_COMPLETED","Total Pondok Tukang bersenjata yang dihancurkan: <value>"
"TID_SCID_PURCHASE_DELIVERED_TITLE","Pembelian Terkirim"
"TID_SCID_PURCHASE_DELIVERED_CONTENTS","Item berikut ini telah ditambahkan ke akun game:"
"TID_SCID_PURCHASE_PASS_EXPLANATION","Tiket Emas dapat digunakan untuk akun milikmu sendiri di menu Tantangan Musim atau disumbangkan ke Teman Supercell ID melalui menu Supercell ID."
"TID_SCID_GOLD_PASS_QUANTITY","<num> Tiket Emas"
"TID_UNLOCK_PET","Membuka <name>"
"TID_FB_TRACKING_TITLE","Pembaruan pada Fitur Masuk Facebook"
"TID_FB_TRACKING_TEXT","Fitur sosial Facebook mengharuskan \qClash of Clans\q untuk membagikan data milikmu dengan Facebook. Data tersebut akan digunakan untuk keperluan Facebook, termasuk iklan dan pelacakan.\n\nIzinkan - Jika kamu ingin membagikan data dengan Facebook dan mengaktifkan fitur sosial Facebook.\n\nMinta Aplikasi untuk tidak melakukan pelacakan - Jika kamu tidak ingin membagikan data ke Facebook. Opsi ini akan membuat fitur sosial Facebook dinonaktifkan dari \qClash of Clans\q. Tengok Supercell ID untuk fitur sosial yang ramah privasi!"
"TID_BUTTON_PROCEED","Lanjut"
"TID_SCENERY_JUNGLE","Latar Hutan Rimba"
"TID_SCENERY_EPIC_JUNGLE","Latar Hutan Rimba Epik"
"TID_WARDEN_OF_THE_NORTH","Wali dari Utara"
"TID_ROGUE_CHAMPION","Jawara Berandal"
"TID_ROGUE_KING","Raja Berandal"
"TID_ROGUE_QUEEN","Ratu Berandal"
"TID_WARRIOR_KING","Raja Perang"
"TID_SCENERY_HOG_MOUNTAIN","Latar Pegunungan Babi"
"TID_OBSTACLE_CNY2021","Semak Keberuntungan"
"TID_TUTORIAL_STARTER_CHALLENGE_6","Semoga beruntung, Chief! Kamu pasti bisa!"
"TID_TUTORIAL_SEASON_CHALLENGE_1","Hai, Chief! Sepertinya kamu siap untuk sesuatu yang baru."
"TID_TUTORIAL_SEASON_CHALLENGE_2","Mulai saat ini, akan ada tantangan dan hadiah baru yang tersedia setiap bulan!"
"TID_TUTORIAL_SEASON_CHALLENGE_3","Akan ada hadiah baru juga yang disebut fasilitas. Coba kita lihat!"
"TID_TUTORIAL_SEASON_CHALLENGE_4","Bank Musim akan secara ajaib terisi begitu kamu meraih rampasan dari pertempuran reguler."
"TID_TUTORIAL_SEASON_CHALLENGE_5","Di akhir tiap bulan, semua isi dari Bank Musim akan dipindahkan ke Penyimpanan milikmu!"
"TID_TUTORIAL_SEASON_CHALLENGE_6","Fasilitas lain akan membantu dalam membangun, melakukan riset, melatih peleton, dan mengurangi biaya donasi."
"TID_TUTORIAL_SEASON_CHALLENGE_7","Raih Tiket Emas dan nikmati semua fasilitas beserta hadiah keren lain!"
"TID_DECO_TH14_FOUNTAIN","Air Mancur Mengalir"
"TID_STARTER_TH5_UPGRADEBUILDERHUT","Saatnya Meningkatkan!"
"TID_STARTER_TH5_INFO_UPGRADEBUILDERHUT","Dapatkan Pondok Tukang ketiga dari Toko"
"TID_PET_ABILITY_BARKY","Lompat Tinggi"
"TID_PET_ABILITY_INFO_BARKY","L.A.S.S.I dapat melompat tinggi melewati tembok untuk menyerang target yang ada di baliknya."
"TID_PET_ABILITY_BULLDOZER","Pemusnah Tembok"
"TID_PET_ABILITY_INFO_BULLDOZER","Kerbau Perkasa memberikan kerusakan ekstra pada tembok."
"TID_PET_ABILITY_ELECTROWL","Voltase Tinggi"
"TID_PET_ABILITY_INFO_ELECTROWL","Serangan Burung Hantu Elektro akan memantul ke target terdekat."
"TID_PET_ABILITY_UNIPONY","Penyembuh Setia"
"TID_PET_ABILITY_INFO_UNIPONY","Unicorn akan mengikuti dan menyembuhkan Pahlawan yang didampinginya."
"TID_FACEBOOK_UNAVAILABLE_TRACKING_DISABLED","Fitur sosial Facebook dinonaktifkan karena opsi privasi perangkat yang kamu pilih."
"TID_TUTORIAL_BATTLE_BUILDERS_1","Hai, Chief! Para Tukang ingin berkontribusi lebih dalam pertempuran."
"TID_TUTORIAL_BATTLE_BUILDERS_2","Tingkatkan Pondok Tukang untuk mencari tahu bagaimana mereka bisa membantu!"
"TID_DIAMOND_BUNDLE_TH14","Paket Balai Kota 14"
"TID_TUTORIAL_BUILDER_MENU","Di sini, kamu dapat menemukan rekomendasi tentang apa yang harus dibangun atau ditingkatkan berikutnya!"
"TID_TUTORIAL_PET_SHOP","Hai, Chief! Mari kubawa berkeliling di Rumah Hewan!"
"TID_TUTORIAL_PETS_1","Ayo lihat!"
"TID_TUTORIAL_PETS_2","Hewan adalah pendamping tangguh yang akan berjuang bersama Pahlawan dalam pertempuran."
"TID_TUTORIAL_PETS_3","Hewan dapat ditingkatkan agar semakin kuat."
"TID_TUTORIAL_PETS_4","Coba pasangkan salah satu Pahlawan dengan L.A.S.S.I!"
"TID_TUTORIAL_PETS_5","Pilihan bagus! Karena setiap hewan memiliki kekuatan unik, akan ada banyak kombinasi yang tersedia!"
"TID_TUTORIAL_PETS_6","Lakukan eksperimen untuk mengetahui kombinasi terbaik!"
"TID_SUGGESTED_PLAYERS_TITLE","Rekomendasi Pemain"
"TID_SUGGESTED_PLAYERS_ABOUT_TEXT","Rekomendasi Pemain untuk Klan akan dievaluasi setiap hari untuk menemukan kesesuaian pada beberapa faktor. Hanya pemain yang mengaktifkan opsi untuk menemukan Klan baru yang akan ditampilkan.\n\nBeberapa faktor tersebut di antaranya:\n- Aktivitas seperti serangan, sumbangan, dan obrolan.\n- Lokasi, bahasa, dan waktu aktivitas dalam game.\n\nSetelan Klan juga akan mempengaruhi rekomendasi. Kamu tidak akan menemukan pemain yang tidak memenuhi kriteria berikut:\n- Balai Kota Minimum\n- Trofi Minimum di Desa Asal dan Basis Tukang\nPerubahan pada setelan Klan ini tidak akan berdampak langsung pada hasil rekomendasi."
"TID_CONFIRM_WANTS_SUGGESTED_PLAYERS_TEXT","Sekian waktu sudah berlalu, apakah kamu masih ingin direkomendasikan ke Klan yang sedang mencari anggota?"
"TID_PLAYER_PREFERENCE_INVITES_AND_SUGGESTIONS","Terima Undangan & Saran"
"TID_PLAYER_PREFERENCE_INVITES","Terima Undangan"
"TID_PLAYER_PREFERENCE_NO_INVITES","Jangan Terima Undangan"
"TID_GOLD_PASS_SALES_ENDED","Tiket Emas tidak dapat diaktifkan karena musim saat ini akan segera berakhir. Coba lagi setelah musim berganti."
"TID_SETTINGS_HIGH_FRAME_RATE_TITLE","FPS Tinggi"
"TID_SETTINGS_HIGH_FRAME_RATE_INFO","Saat aktif, game akan berjalan di <max> FPS dan akan menggunakan lebih banyak daya. Saat tidak aktif, game akan berjalan di 60 FPS dan lebih hemat daya."
"TID_JUNGLE_CHAMPION","Jawara Hutan Rimba"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEADHUNTER","Perburuan Besar"
"TID_CLANGAMES_TASK_INFO_WIN_BATTLES_USING_HEADHUNTER","Menangkan <num> Pertempuran Multipemain menggunakan <num2> Pemburu."
"TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ROYALCHAMPION","Pemburu Level Jawara"
"TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ROYALCHAMPION","Lumpuhkan Jawara Royale dengan total <num> level di Pertempuran Multipemain."
"TID_CLANGAMES_TASK_DESTROY_SCATTERSHOTS","Penghancur Katapel"
"TID_CLANGAMES_TASK_INFO_DESTROY_SCATTERSHOTS","Hancurkan <num> Katapel Tempur dalam Pertempuran Multipemain."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_YETI","Invasi Yeti"
"TID_CLANGAMES_TASK_INFO_WIN_BATTLES_USING_YETI","Menangkan <num> Pertempuran Multipemain menggunakan <num2> Yeti."
"TID_LIVE_ESPORTS","LANGSUNG"
"TID_JUNGLE_WARDEN","Wali Hutan Rimba"
"TID_CHARACTER_MECHA_DRAGON","Penunggang Naga"
"TID_CHARACTER_MECHA_DRAGON_INFO","Mesin teror yang mengerikan ini akan terbang dan membumihanguskan semua pertahanan yang ditemui. Konon, si Pilot Jerangkong sering ketakutan karena tunggangannya kadang bertindak di luar kendali!"
"TID_COPY_HERE_BUTTON","Salin di sini"
"TID_ARMY_DEEPLINK_INVALID","Tautan tentara tidak valid"
"TID_COPY_ARMY_CANNOT_TRAIN","Tentara tidak dapat dilatih"
"TID_BATTLEPASS_TASK_DESTROY_BUILDERSHUTS","Ganyang Tukang"
"TID_BATTLEPASS_TASK_INFO_DESTROY_BUILDERSHUTS","Hancurkan <num> Pondok Tukang dalam Pertempuran Multipemain."
"TID_BATTLEPASS_TASK_DESTROY_ARMYCAMPS","Tentara Kocar-kacir"
"TID_BATTLEPASS_TASK_INFO_DESTROY_ARMYCAMPS","Hancurkan <num> Kamp Tentara dalam Pertempuran Multipemain."
"TID_STREAM_SHARED_ARMY","Membagikan komposisi tentara"
"TID_FRIENDLY_ARMY","Tentara Teman"
"TID_BATTLEPASS_TASK_DESTROY_TOWNHALLS","Musuh Besar Desa"
"TID_BATTLEPASS_TASK_INFO_DESTROY_TOWNHALLS","Hancurkan <num> Balai Kota dalam Pertempuran Multipemain."
"TID_COSMETICS_TIER_1","<cffffff>Standar</c>"
"TID_COSMETICS_TIER_2","<cffd345>Emas</c>"
"TID_COSMETICS_TIER_3","<ce86fff>Legendaris</c>"
"TID_INVALID_PLAY_INSTALL","Terjadi kesalahan saat menginstal Clash of Clans. Silakan instal ulang melalui Google Play Store untuk menyelesaikan masalah ini."
"TID_SETTING_DEPLOYMENT_BAR_SIZE","Ukuran Bilah Pengerahan"
"TID_SETTING_DEPLOYMENT_BAR_SIZE_BUTTON","Atur"
