"Barbarian",,,,,,,,,,,,,,,,,,
,"wardrobe",,,305,"sc3d/battlecopter_default_menu1.glb",,"TRUE",90,,,50,,"battlecopter_fx",1,"Battlecopter_Menu_SFX",-1,,
,"menu",,,,"sc3d/battlecopter_default_idle1.glb",,"TRUE",90,,,50,,"battlecopter_fx",1,,,,
"SuperHogRider",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"super_h_rider_c_run1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"idle","TRUE",,,"super_h_rider_c_idle1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"attack","TRUE",,5,"super_h_rider_c_attack1","FALSE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"celebrate","TRUE",,,"super_h_rider_c_idle1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"die","TRUE",,,"super_h_rider_saddle_death1","FALSE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
"RiderlessHog",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"super_h_rider_b_run1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"idle","TRUE",,,"super_h_rider_b_idle1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"attack","TRUE",,9,"super_h_rider_b_attack1","FALSE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"celebrate","TRUE",,,"super_h_rider_b_idle1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,90,,,,,,,,,
"HoglessRider",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"super_h_rider_a_run1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"idle","TRUE",,,"super_h_rider_a_idle1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"attack","TRUE",,4,"super_h_rider_a_attack1","FALSE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"celebrate","TRUE",,,"super_h_rider_a_idle1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,90,,,,,,,,,
,"spawn","TRUE",,,"super_h_rider_a_idle1","TRUE","TRUE","sc/chr_super_hog_rider.sc",90,,,,,,,,,
"BuilderMachineArmoredSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,10,"sc3d/buildermachine_armor_walk1_dl_opt.glb",,"TRUE",90,,,50,,,,"Warmachine_Armour_Walk_SFX",11,,
,"idle",,,,"sc3d/buildermachine_armor_idle1_dl_opt.glb",,"TRUE",90,,,50,,,,,,,
,"sleep",,,,"sc3d/buildermachine_armor_sleep1_dl_opt.glb",,"TRUE",90,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/buildermachine_armor_sleep1_dl_opt.glb",,"TRUE",90,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/buildermachine_armor_attack1_dl_opt.glb",17,"FALSE",90,,,50,"TRUE",,,"Warmachine_Armor_Skin_Atk_SFX",1,,
,"activate",,,,"sc3d/buildermachine_armor_ability1_dl_opt.glb",,"FALSE",90,,,50,,,,"Warmachine_Armour_Skin_Ability_SFX",-1,,
,"celebrate",,,,"sc3d/buildermachine_armor_idle1_dl_opt.glb",,"TRUE",90,"TRUE",,50,,,,,,,
,"die",,,50,"sc3d/buildermachine_armor_stunned1_dl_opt.glb",,"TRUE",90,"TRUE","stunned_stars_3d",50,,,,"Warmachine_Armour_Skin_Stunned_SFX",-1,,
,"wardrobe",,,300,"sc3d/buildermachine_armor_menu1_dl_opt.glb",,"TRUE",90,,,50,,,,"Warmachine_Armour_Skin_Menu_SFX",-1,,
,"menu",,,,"sc3d/buildermachine_armor_menu1_dl_opt.glb",,"TRUE",90,,,50,,,,,,,
"WarriorPrincessGhostSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect","Effect 3D Frame"
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String","int"
,"walk",,,10,"sc3d/royalchampion_ghost_walk1_dl_opt.glb",,"TRUE",,,,50,"skin_rc_ghost_sparks",,,,,,1
,"idle",,,,"sc3d/royalchampion_ghost_idle1_dl_opt.glb",,"TRUE",,,,50,"skin_rc_ghost_sparks",,,,,,1
,"sleep",,,,"sc3d/royalchampion_ghost_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,"skin_rc_ghost_sleep",,,,1,,1
,"upgrade",,,,"sc3d/royalchampion_ghost_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,"skin_rc_ghost_deploy",,,,1,,1
,"attack",,,,"sc3d/royalchampion_ghost_attack1_dl_opt.glb",5,"FALSE",,,,50,"skin_rc_ghost_attack","TRUE",,,1,"RoyalChampion_Ghost_Atk_SFX",
,"celebrate",,,,"sc3d/royalchampion_ghost_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,"skin_rc_ghost_deploy",,,,1,"RoyalChampion_Ghost_Cheer_SFX",1
,"die",,,,"sc3d/royalchampion_ghost_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,"skin_rc_ghost_die",,,,1,,
,"menu",,,,"sc3d/royalchampion_ghost_idle1_dl_opt.glb",,"TRUE",,,,,"skin_rc_ghost_sparks",,,,,,
,"wardrobe",,,250,"sc3d/royalchampion_ghost_menu1_dl_opt.glb",,"TRUE",,,,,"skin_rc_ghost_wardrobe",,,,1,"RoyalChampion_Ghost_Menu_SFX",200
,"jump",,,,"sc3d/royalchampion_ghost_jump1_dl_opt.glb",,"FALSE",,,,50,"skin_rc_ghost_sparks",,,,,,
,"ability",,,,"sc3d/royalchampion_ghost_ability1_dl_opt.glb",28,"FALSE",,,,50,"skin_rc_ghost_ability","TRUE","Shield_Geo",28,1,"RoyalChampion_Ghost_Ability_SFX",
"ArcherQueenGhostSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","Effect","EffectFrame","Effect3DFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int",,
,"walk",,,10,"sc3d/archerqueen_ghost_walk1_dl_opt.glb",,"TRUE",,,,50,"skin_aq_ghost_idle",,,1,1,,
,"idle",,,,"sc3d/archerqueen_ghost_idle1_dl_opt.glb",,"TRUE",,,,50,"skin_aq_ghost_idle",,,1,1,,
,"sleep",,,,"sc3d/archerqueen_ghost_sleep1_dl_opt.glb",,"TRUE",,,,50,"skin_aq_ghost_sleep",,,1,1,,
,"upgrade",,,,"sc3d/archerqueen_ghost_sleep1_dl_opt.glb",,"TRUE",,,,50,"skin_aq_ghost_cheer",,,1,1,,
,"attack",,30,,"sc3d/archerqueen_ghost_attack1_dl_opt.glb",2,"FALSE",,,,30,"skin_aq_ghost_attack","TRUE","ArcherQueen_Ghost_Attack_SFX",1,1,,
,"celebrate",,,,"sc3d/archerqueen_ghost_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,"skin_aq_ghost_cheer",,"ArcherQueen_Ghost_Cheer_SFX",1,1,,
,"die",,,,"sc3d/archerqueen_ghost_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,"skin_aq_ghost_die",,,1,1,,
,"menu",,,,"sc3d/archerqueen_ghost_idle1_dl_opt.glb",,"TRUE",,,,30,"skin_aq_ghost_idle",,,1,1,,
,"wardrobe",,,270,"sc3d/archerqueen_ghost_menu1_dl_opt.glb",,"TRUE",,,,30,"skin_aq_ghost_wardrobe",,"ArcherQueen_Ghost_Menu_SFX",1,1,,
"WarriorPrincessLeagueSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,10,"sc3d/royalchampion_league_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/royalchampion_league_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/royalchampion_league_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,1,,
,"upgrade",,,,"sc3d/royalchampion_league_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,1,,
,"attack",,,,"sc3d/royalchampion_league_attack1_dl_opt.glb",5,"FALSE",,,,50,,"TRUE",,,1,"WarriorPrincessLeague_Atk_SFX",
,"celebrate",,,,"sc3d/royalchampion_league_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,1,"WarriorPrincessLeague_Cheer_SFX",
,"die",,,,"sc3d/royalchampion_league_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,1,,
,"menu",,,,"sc3d/royalchampion_league_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,191,"sc3d/royalchampion_league_menu1_dl_opt.glb",,"TRUE",,,,,,,,,1,"WarriorPrincessLeague_Menu_SFX",
,"jump",,,,"sc3d/royalchampion_league_jump1_dl_opt.glb",,"FALSE",,,,50,,,,,,,
,"ability",,,,"sc3d/royalchampion_league_ability1_dl_opt.glb",28,"FALSE",,,,50,,"TRUE","G_LeagueRC_Shield",28,1,"WarriorPrincessLeague_Ability_SFX",
"WarriorPrincessGoblinSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,10,"sc3d/royalchampion_goblin_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/royalchampion_goblin_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/royalchampion_goblin_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,1,,
,"upgrade",,,,"sc3d/royalchampion_goblin_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,1,,
,"attack",,,,"sc3d/royalchampion_goblin_attack1_dl_opt.glb",5,"FALSE",,,,50,,"TRUE",,,1,"ChampionGoblin_Atk_SFX",
,"celebrate",,,,"sc3d/royalchampion_goblin_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,1,"ChampionGoblin_Cheer_SFX",
,"die",,,,"sc3d/royalchampion_goblin_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,1,,
,"menu",,,,"sc3d/royalchampion_goblin_idle1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,303,"sc3d/royalchampion_goblin_menu1_dl_opt.glb",,"TRUE",,,,,,,,,1,"ChampionGoblin_Menu_SFX",
,"jump",,,,"sc3d/royalchampion_goblin_jump1_dl_opt.glb",,"FALSE",,,,50,,,,,,,
,"ability",,,,"sc3d/royalchampion_goblin_ability1_dl_opt.glb",28,"FALSE",,,,50,,"TRUE","G_GoblinRC_shield",28,1,"ChampionGoblin_Ability_SFX",
"BarbarianKingGoblinSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,10,"sc3d/barbking_goblin_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_goblin_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_goblin_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_goblin_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_goblin_attack1_dl_opt.glb",24,"FALSE",,,,50,"TRUE",,,"BarbKingGoblin_Atk_SFX",1,,
,,,,,"sc3d/barbking_goblin_attack2_dl_opt.glb",24,"FALSE",,,,50,,,,,1,,
,"celebrate",,,,"sc3d/barbking_goblin_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,"BarbKingGoblin_Cheer_SFX",1,,
,"die",,,,"sc3d/barbking_goblin_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,220,"sc3d/barbking_goblin_menu1_dl_opt.glb",,"TRUE",,,,50,,,,"BarbKingGoblin_Menu_SFX",1,,
,"menu",,,,"sc3d/barbking_goblin_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
"GrandWardenGhostSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","EffectFrame","Effect","ParticleEffect3D","Effect3DFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String","String","int",,
,"walk",,,10,"sc3d/grandwarden_ghost_walk1_dl_opt.glb",,"TRUE",,,,50,,1,,"skin_gw_ghost_idle",1,,
,"idle",,,,"sc3d/grandwarden_ghost_idle1_dl_opt.glb",,"TRUE",,,,50,,1,,"skin_gw_ghost_idle",1,,
,"sleep",,,,"sc3d/grandwarden_ghost_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,"skin_gw_ghost_sleep",1,,
,"upgrade",,,,"sc3d/grandwarden_ghost_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,"skin_gw_ghost_deploy",1,,
,"attack",,,,"sc3d/grandwarden_ghost_attack1_dl_opt.glb",24,"FALSE",,,,50,,1,"GrandWarden_Ghost_Atk_SFX","skin_gw_ghost_attack",1,,
,"celebrate",,,,"sc3d/grandwarden_ghost_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,1,"GrandWarden_Ghost_Cheer_SFX","skin_gw_ghost_deploy",1,,
,"die",,,,"sc3d/grandwarden_ghost_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,1,,"skin_gw_ghost_die",1,,
,"menu",,,,"sc3d/grandwarden_ghost_idle1_dl_opt.glb",,"TRUE",,,,,,,,"skin_gw_ghost_idle",1,,
,"wardrobe",,,300,"sc3d/grandwarden_ghost_menu1_dl_opt.glb",,"TRUE",,,,,,1,"GrandWarden_Ghost_Menu_SFX","skin_gw_ghost_wardrobe",1,,
"GrandWardenFlyGhostSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast","EffectFrame","Effect","ParticleEffect3D","Effect3DFrame","DepthBias",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String","String","int","int",
,"walk",,,,"sc3d/grandwarden_ghost_fly_walk1_dl_opt.glb",,"TRUE",,,,30,,1,,"skin_gw_ghost_idle",1,,
,"idle",,,,"sc3d/grandwarden_ghost_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,1,,"skin_gw_ghost_idle",1,,
,"sleep",,,,"sc3d/grandwarden_ghost_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,"skin_gw_ghost_sleep",1,,
,"upgrade",,,,"sc3d/grandwarden_ghost_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,"skin_gw_ghost_deploy",1,,
,"attack",,,,"sc3d/grandwarden_ghost_fly_attack1_dl_opt.glb",24,"FALSE",,,,30,,1,"GrandWarden_Ghost_FlyAtk_SFX","skin_gw_ghost_attack",1,,
,"celebrate",,,,"sc3d/grandwarden_ghost_fly_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,30,,1,"GrandWarden_Ghost_FlyCheer_SFX","skin_gw_ghost_deploy",1,,
,"die",,,,"sc3d/grandwarden_ghost_fly_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",30,,1,,"skin_gw_ghost_die",1,,
,"menu",,,,"sc3d/grandwarden_ghost_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,,,"skin_gw_ghost_idle",1,,
,"wardrobe",,,300,"sc3d/grandwarden_ghost_menu1_dl_opt.glb",,"TRUE",,,,30,,1,"GrandWarden_Ghost_Menu_SFX","skin_gw_ghost_wardrobe",1,,
"GrandWardenGoblinSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","EffectFrame","Effect","ParticleEffect3D","Effect3DFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String","String","int",,
,"walk",,,10,"sc3d/grandwarden_goblin_walk1_dl_opt.glb",,"TRUE",,,,50,,1,,,1,,
,"idle",,,,"sc3d/grandwarden_goblin_idle1_dl_opt.glb",,"TRUE",,,,50,,1,,,1,,
,"sleep",,,,"sc3d/grandwarden_goblin_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,,1,,
,"upgrade",,,,"sc3d/grandwarden_goblin_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,,1,,
,"attack",,,,"sc3d/grandwarden_goblin_attack1_dl_opt.glb",24,"FALSE",,,,50,,1,"GrandWarden_Goblin_Atk_SFX",,1,,
,"celebrate",,,,"sc3d/grandwarden_goblin_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,1,"GrandWarden_Goblin_Cheer_SFX",,1,,
,"die",,,,"sc3d/grandwarden_goblin_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,1,,,1,,
,"menu",,,,"sc3d/grandwarden_goblin_idle1_dl_opt.glb",,"TRUE",,,,,,1,,,1,,
,"wardrobe",,,301,"sc3d/grandwarden_goblin_menu1_dl_opt.glb",,"TRUE",,,,,,1,"GrandWarden_Goblin_Menu_SFX",,1,,
"GrandWardenFlyGoblinSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast","EffectFrame","Effect","ParticleEffect3D","Effect3DFrame","DepthBias",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String","String","int","int",
,"walk",,,,"sc3d/grandwarden_goblin_fly_walk1_dl_opt.glb",,"TRUE",,,,30,,1,,,1,,
,"idle",,,,"sc3d/grandwarden_goblin_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,1,,,1,,
,"sleep",,,,"sc3d/grandwarden_goblin_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,,1,,
,"upgrade",,,,"sc3d/grandwarden_goblin_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,,1,,
,"attack",,,,"sc3d/grandwarden_goblin_fly_attack1_dl_opt.glb",24,"FALSE",,,,30,,1,"GrandWarden_Goblin_FlyAtk_SFX",,2,,
,"celebrate",,,,"sc3d/grandwarden_goblin_fly_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,30,,1,"GrandWarden_Goblin_FlyCheer_SFX",,2,,
,"die",,,,"sc3d/grandwarden_goblin_fly_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",30,,1,,,1,,
,"menu",,,,"sc3d/grandwarden_goblin_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,1,,,1,,
,"wardrobe",,,301,"sc3d/grandwarden_goblin_menu1_dl_opt.glb",,"TRUE",,,,30,,1,"GrandWarden_Goblin_Menu_SFX",,1,,
"ArcherQueenLeagueSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","Effect","EffectFrame","Effect3DFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int",,
,"walk",,,10,"sc3d/archerqueen_league_walk1_dl_opt.glb",,"TRUE",,,,50,"archerqueen_league_arrow_spark",,,1,1,,
,"idle",,,,"sc3d/archerqueen_league_idle1_dl_opt.glb",,"TRUE",,,,50,"archerqueen_league_arrow_spark",,,1,1,,
,"sleep",,,,"sc3d/archerqueen_league_sleep1_dl_opt.glb",,"TRUE",,,,50,,,,1,1,,
,"upgrade",,,,"sc3d/archerqueen_league_sleep1_dl_opt.glb",,"TRUE",,,,50,"archerqueen_league_arrow_tail",,,1,1,,
,"attack",,30,,"sc3d/archerqueen_league_attack1_dl_opt.glb",2,"FALSE",,,,30,,"TRUE","ArcherQueen_League_Atk_SFX",1,1,,
,"celebrate",,,,"sc3d/archerqueen_league_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,"archerqueen_league_arrow_tail",,"ArcherQueen_League_Cheer_SFX",1,15,,
,"die",,,,"sc3d/archerqueen_league_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,1,1,,
,"menu",,,,"sc3d/archerqueen_league_idle1_dl_opt.glb",,"TRUE",,,,30,"archerqueen_league_arrow_spark",,,1,1,,
,"wardrobe",,,270,"sc3d/archerqueen_league_menu1_dl_opt.glb",,"TRUE",,,,30,"archerqueen_league_arrow_spark",,"ArcherQueen_League_Menu_SFX",1,20,,
"BarbarianLeague",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"barbarianLeague_run1","TRUE","TRUE","sc/hero_bk_league_dl_opt.sc",,,,,,,,,,
,"idle","TRUE",1,,"barbarianLeague_idle1","TRUE","TRUE","sc/hero_bk_league_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,,"barbarianLeague_idle1","TRUE","TRUE","sc/hero_bk_league_dl_opt.sc",,,,,,,,,,
,"attack","TRUE",1,11,"barbarianLeague_attack1","FALSE","TRUE","sc/hero_bk_league_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianLeague_attack2","FALSE","TRUE","sc/hero_bk_league_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianLeague_attack1","FALSE","TRUE","sc/hero_bk_league_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianLeague_attack2","FALSE","TRUE","sc/hero_bk_league_dl_opt.sc",,,,,,,,,,
,"celebrate","TRUE",1,,"barbarianLeague_cheer1","TRUE","TRUE","sc/hero_bk_league_dl_opt.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",1,,"barbarianLeague_cheer1","TRUE","TRUE","sc/hero_bk_league_dl_opt.sc",,,,,,,,,,
"ArcherLeague",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"ArcherLeague_run","TRUE","TRUE","sc/hero_aq_league_dl_opt.sc",,,,,,,,,,
,"idle","TRUE",,,"ArcherLeague_idle1","TRUE","TRUE","sc/hero_aq_league_dl_opt.sc",,,,,,,,,,
,"attack","TRUE",,5,"ArcherLeague_attack1","FALSE","TRUE","sc/hero_aq_league_dl_opt.sc",,,,,,,,,,
,"celebrate","TRUE",,,"ArcherLeague_cheer1","TRUE","TRUE","sc/hero_aq_league_dl_opt.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",,,"ArcherLeague_cheer1","TRUE","TRUE","sc/hero_aq_league_dl_opt.sc",,,,,,,,,,
"GrandWardenLeagueSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","EffectFrame","Effect","ParticleEffect3D","Effect3DFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String","String","int",,
,"walk",,,10,"sc3d/grandwarden_league_walk1_dl_opt.glb",,"TRUE",,,,50,,1,,,1,,
,"idle",,,,"sc3d/grandwarden_league_idle1_dl_opt.glb",,"TRUE",,,,50,,1,,,1,,
,"sleep",,,,"sc3d/grandwarden_league_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,,1,,
,"upgrade",,,,"sc3d/grandwarden_league_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,,1,,
,"attack",,,,"sc3d/grandwarden_league_attack1_dl_opt.glb",24,"FALSE",,,,50,,1,"GrandWarden_League_2023_Atk_SFX",,1,,
,"celebrate",,,,"sc3d/grandwarden_league_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,1,"GrandWarden_League_2023_Cheer_SFX",,1,,
,"die",,,,"sc3d/grandwarden_league_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,1,,,1,,
,"menu",,,,"sc3d/grandwarden_league_idle1_dl_opt.glb",,"TRUE",,,,,,,,,1,,
,"wardrobe",,,280,"sc3d/grandwarden_league_menu1_dl_opt.glb",,"TRUE",,,,,,1,"GrandWarden_League_2023_Menu_SFX",,1,,
"GrandWardenFlyLeagueSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast","EffectFrame","Effect","ParticleEffect3D","Effect3DFrame","DepthBias",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String","String","int","int",
,"walk",,,,"sc3d/grandwarden_league_fly_walk1_dl_opt.glb",,"TRUE",,,,30,,1,,,1,,
,"idle",,,,"sc3d/grandwarden_league_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,1,,,1,,
,"sleep",,,,"sc3d/grandwarden_league_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,,1,,
,"upgrade",,,,"sc3d/grandwarden_league_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,,1,,
,"attack",,,,"sc3d/grandwarden_league_fly_attack1_dl_opt.glb",24,"FALSE",,,,30,,1,"GrandWarden_League_2023_AtkFly_SFX",,1,,
