"Name","SWF","ExportName","ScaleTimeline","DirectionCount","ParticleEmitter","RotateEmitter","Effect","RotateEffect","SpawnEffect","Speed","StartHeight","StartOffset","IsBallistic","ShadowSWF","ShadowExportName","RandomHitPositionOnCharacters","SmallRandomHitPositionOnBuildings","UseRotate","DirectionFrame","PlayOnce","UseTopLayer","Scale","HitSpell","HitSpellLevel","HitSpellInheritAffectType","DontTrackTarget","BallisticHeight","TrajectoryStyle","FixedTravelTime","MaxTravelTime","DamageDelay","DestroyedEffect","BounceEffect","TargetPosRandomRadius","SlowdownDefencePercent","UseNormalizeLenghtFix","MaxBounceDistance","StopToTargetTime","SmoothDamage","StartOffsetFromGunBone","PenetratingHitBoxWidth","MaxHitBuildings","ReturningProjectile","RetargetRadius","RetargetTimer","3D","DepthBiasFront","DepthBiasBack"
"Rapidfire arrow lvl7","sc/buildings.sc","rapidfire_arrow_ammo_lvl7","FALSE",0,,"FALSE",,"FALSE",,2500,97,0,"FALSE","sc/buildings.sc","bolt_projectile_shadow","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Cannonball16","sc/buildings.sc","basic_turret_ammo16","FALSE",0,"Spark Trail B","FALSE",,"FALSE",,1200,75,76,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"RamRiderProjectile","sc/chr_ram_rider.sc","ram_rider_projectile","FALSE",0,,"FALSE",,"FALSE",,900,15,40,"TRUE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",40,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"BomberBouncingBombProjectile","sc/chr_b_skeleton.sc","bb_bomber_megabomb_projectile_1","FALSE",6,"mortar_lvl8_trail_emitter","FALSE",,"FALSE",,450,100,0,"TRUE","sc/buildings.sc","simple_shadow_small","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",130,,,"FALSE","FALSE",150,3,0,,0,"Artillery Hit","Bomb Exposion",0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Cannon Cart Mortar Mode Projectile1","sc/buildings.sc","mortar_ammo1","FALSE",0,"mortar_trail","FALSE",,"FALSE",,750,95,20,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",120,"Cannon Cart Mortar Mode Splash",1,"FALSE","TRUE",0,0,2200,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Cannon Cart Mortar Mode Projectile2","sc/buildings.sc","mortar_ammo1","FALSE",0,"mortar_trail","FALSE",,"FALSE",,750,95,20,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",120,"Cannon Cart Mortar Mode Splash",2,"FALSE","TRUE",0,0,2200,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Cannon Cart Mortar Mode Projectile3","sc/buildings.sc","mortar_ammo1","FALSE",0,"mortar_trail","FALSE",,"FALSE",,750,95,20,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",120,"Cannon Cart Mortar Mode Splash",3,"FALSE","TRUE",0,0,2200,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Cannon Cart Mortar Mode Projectile4","sc/buildings.sc","mortar_ammo1","FALSE",0,"mortar_trail","FALSE",,"FALSE",,750,95,20,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",120,"Cannon Cart Mortar Mode Splash",4,"FALSE","TRUE",0,0,2200,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Cannon Cart Mortar Mode Projectile5","sc/buildings.sc","mortar_ammo1","FALSE",0,"mortar_trail","FALSE",,"FALSE",,750,95,20,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",120,"Cannon Cart Mortar Mode Splash",5,"FALSE","TRUE",0,0,2200,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Cannon Cart Mortar Mode Projectile6","sc/buildings.sc","mortar_ammo1","FALSE",0,"mortar_trail","FALSE",,"FALSE",,750,95,20,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",120,"Cannon Cart Mortar Mode Splash",6,"FALSE","TRUE",0,0,2200,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Cannon Cart Mortar Mode Projectile7","sc/buildings.sc","mortar_ammo1","FALSE",0,"mortar_trail","FALSE",,"FALSE",,750,95,20,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",120,"Cannon Cart Mortar Mode Splash",7,"FALSE","TRUE",0,0,2200,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"Cannon Cart Mortar Mode Projectile8","sc/buildings.sc","mortar_ammo1","FALSE",0,"mortar_trail","FALSE",,"FALSE",,750,95,20,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",120,"Cannon Cart Mortar Mode Splash",8,"FALSE","TRUE",0,0,2200,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"BattleCopterBombProjectile","sc/characters.sc","projectile_battle_copter_bomb","FALSE",0,,"FALSE",,"FALSE",,900,100,0,"TRUE","sc/buildings.sc","bolt_projectile_shadow","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
"BattleCopterProjectile","sc/buildings.sc","dragon_rider_ammo_01","FALSE",0,"battle_copter_projectile_trail","FALSE",,"FALSE",,960,107,100,"FALSE",,,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",100,,,"FALSE","FALSE",0,0,0,,0,,,0,0,"FALSE",0,0,"FALSE","FALSE",0,0,"FALSE",,,,0,0
