"TID","CNT"
"TID_FB_TRACKING_TITLE","Facebook登入更新"
"TID_FB_TRACKING_TEXT","要在《部落衝突》中使用Facebook的社交功能，你必須與Facebook分享你的資料。Facebook會使用該資料進行廣告投放或追蹤的行為。\n\n允許 - 即表示你同意與Facebook分享你的資訊並啟用Facebook的社交功能。\n\n要求App不追蹤 - 即表示你不希望與Facebook分享你的資料 ，同時會關閉《部落衝突》中的Facebook社交功能。試試Supercell ID吧，既能暢享社交功能，又能保障隱私安全！"
"TID_BUTTON_PROCEED","繼續"
"TID_SCENERY_JUNGLE","茂密叢林"
"TID_SCENERY_EPIC_JUNGLE","狂野叢林"
"TID_WARDEN_OF_THE_NORTH","北境守護者"
"TID_ROGUE_CHAMPION","惡棍勇者"
"TID_ROGUE_KING","惡棍之王"
"TID_ROGUE_QUEEN","惡棍女皇"
"TID_WARRIOR_KING","武將之王"
"TID_SCENERY_HOG_MOUNTAIN","新春市集"
"TID_OBSTACLE_CNY2021","開運植栽"
"TID_TUTORIAL_STARTER_CHALLENGE_6","您一定可以的！首領，祝您好運！"
"TID_TUTORIAL_SEASON_CHALLENGE_1","嘿，首領，我相信您已經準備好試試新內容了！"
"TID_TUTORIAL_SEASON_CHALLENGE_2","從現在起，每個月都會有新的挑戰和獎勵！"
"TID_TUTORIAL_SEASON_CHALLENGE_3","還有新的\q尊享福利\q獎勵，一起來看看吧！"
"TID_TUTORIAL_SEASON_CHALLENGE_4","周期挑戰資源箱的神奇之處在於：您透過多人遊戲戰鬥贏得戰利品時，也會有資源同時存入周期挑戰資源箱。"
"TID_TUTORIAL_SEASON_CHALLENGE_5","周期挑戰結束時，這些資源將轉存到您的資源倉庫！"
"TID_TUTORIAL_SEASON_CHALLENGE_6","其他尊享福利可以讓您在建造、升級、研究、訓練或增援時花費更少的時間或資源。"
"TID_TUTORIAL_SEASON_CHALLENGE_7","獲取黃金通行證，解鎖所有尊享福利和其他豐厚獎勵吧！"
"TID_DECO_TH14_FOUNTAIN","清涼泉水"
"TID_STARTER_TH5_UPGRADEBUILDERHUT","錘出未來"
"TID_STARTER_TH5_INFO_UPGRADEBUILDERHUT","從商店獲取第3座建築工人小屋"
"TID_PET_ABILITY_BARKY","跳高健將"
"TID_PET_ABILITY_INFO_BARKY","萊希可以跳過城牆攻擊另一邊的目標。"
"TID_PET_ABILITY_BULLDOZER","破牆專家"
"TID_PET_ABILITY_INFO_BULLDOZER","犛犛可對城牆造成額外傷害。"
"TID_PET_ABILITY_ELECTROWL","高壓電擊"
"TID_PET_ABILITY_INFO_ELECTROWL","閃電梟的電擊會彈射到附近的另一個目標。"
"TID_PET_ABILITY_UNIPONY","治療達人"
"TID_PET_ABILITY_INFO_UNIPONY","獨角會跟隨搭檔英雄並提供治療。"
"TID_FACEBOOK_UNAVAILABLE_TRACKING_DISABLED","已根據您的裝置隱私偏好禁用Facebook社交功能。"
"TID_TUTORIAL_BATTLE_BUILDERS_1","首領，建築工人說他們想為戰鬥的勝利提供更多幫助。"
"TID_TUTORIAL_BATTLE_BUILDERS_2","升級建築工人小屋，看看他們會如何提供幫助吧！"
"TID_DIAMOND_BUNDLE_TH14","14級大本營特惠包"
"TID_TUTORIAL_BUILDER_MENU","您可以在這裡查看建造或升級建議！"
"TID_TUTORIAL_PET_SHOP","首領，我們來參觀一下戰寵小屋吧！"
"TID_TUTORIAL_PETS_1","來看看！"
"TID_TUTORIAL_PETS_2","戰寵是英雄的強力夥伴，牠們將與您的英雄並肩作戰。"
"TID_TUTORIAL_PETS_3","您可以升級戰寵，讓牠們變得更強大。"
"TID_TUTORIAL_PETS_4","先試試為萊希找個搭檔，將牠分配給一位英雄吧！"
"TID_TUTORIAL_PETS_5","選得好！每個戰寵都是獨一無二的，可以搭配不同的英雄。"
"TID_TUTORIAL_PETS_6","多多嘗試，找到您最喜歡的組合吧！"
"TID_SUGGESTED_PLAYERS_TITLE","推薦玩家"
"TID_SUGGESTED_PLAYERS_ABOUT_TEXT","系統每天會根據各種因素來評估並推薦適合加入您部落的玩家，且僅顯示近期啟用\q尋找部落\q功能的玩家。\n\n部分考量因素包括：\n- 進攻、增援和聊天等方面的活躍程度。\n- 位置、語言以及主要遊戲時段。\n\n部落設定也會影響推薦結果，且僅顯示符合部落設定標準的玩家。這些標準是：\n- 加入所需最低大本營等級\n- 加入所需最低獎盃數（家鄉村莊和建築大師基地）\n更改部落設定不會立即影響推薦玩家名單。"
"TID_CONFIRM_WANTS_SUGGESTED_PLAYERS_TEXT","已經過去一段時間，您仍然希望繼續被推薦給部落嗎？"
"TID_PLAYER_PREFERENCE_INVITES_AND_SUGGESTIONS","接收邀請和被推薦"
"TID_PLAYER_PREFERENCE_INVITES","接收邀請"
"TID_PLAYER_PREFERENCE_NO_INVITES","不接收邀請"
"TID_GOLD_PASS_SALES_ENDED","本賽季即將結束，無法啟用黃金通行證。請在新賽季開始後重試。"
"TID_SETTINGS_HIGH_FRAME_RATE_TITLE","更高幀數"
"TID_SETTINGS_HIGH_FRAME_RATE_INFO","將該功能設定為\q開啟\q後，遊戲將以<max>幀數運行，電量消耗較多；設定為\q關閉\q後，則以60幀數運行，電量消耗較少。"
"TID_JUNGLE_CHAMPION","叢林勇者"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEADHUNTER","獵殺行動"
"TID_CLANGAMES_TASK_INFO_WIN_BATTLES_USING_HEADHUNTER","在多人遊戲中贏得<num>場戰鬥，每場戰鬥需使用<num2>個頭號殺手。"
"TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ROYALCHAMPION","勇者末日"
"TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ROYALCHAMPION","在多人遊戲中擊敗的神盾勇者等級累計達到<num>。"
"TID_CLANGAMES_TASK_DESTROY_SCATTERSHOTS","投石末路"
"TID_CLANGAMES_TASK_INFO_DESTROY_SCATTERSHOTS","在多人遊戲中摧毀<num>座投石機。"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_YETI","雪怪出沒"
"TID_CLANGAMES_TASK_INFO_WIN_BATTLES_USING_YETI","在多人遊戲中贏得<num>場戰鬥，每場戰鬥需使用<num2>個雪怪。"
"TID_LIVE_ESPORTS","LIVE"
"TID_JUNGLE_WARDEN","叢林守護者"
"TID_CHARACTER_MECHA_DRAGON","龍騎士"
"TID_CHARACTER_MECHA_DRAGON_INFO","這台熱衷破壞的飛行機器很樂意，甚至是非常期待能夠摧毀範圍內的任何防禦建築。坐在裡面的骷髏兵發誓說他絕不會觸碰那些控制裝置。"
"TID_COPY_HERE_BUTTON","複製到此"
"TID_ARMY_DEEPLINK_INVALID","該軍隊設定連結無效"
"TID_COPY_ARMY_CANNOT_TRAIN","您無法訓練該軍隊設定"
"TID_BATTLEPASS_TASK_DESTROY_BUILDERSHUTS","小屋破壞王"
"TID_BATTLEPASS_TASK_INFO_DESTROY_BUILDERSHUTS","在多人遊戲中摧毀<num>座建築工人小屋。"
"TID_BATTLEPASS_TASK_DESTROY_ARMYCAMPS","全力拆營"
"TID_BATTLEPASS_TASK_INFO_DESTROY_ARMYCAMPS","在多人遊戲中摧毀<num>座兵營。"
"TID_STREAM_SHARED_ARMY","分享了一個軍隊設定"
"TID_FRIENDLY_ARMY","友誼戰軍隊設定"
"TID_BATTLEPASS_TASK_DESTROY_TOWNHALLS","大本營終結者"
"TID_BATTLEPASS_TASK_INFO_DESTROY_TOWNHALLS","在多人遊戲中摧毀<num>座大本營。"
"TID_COSMETICS_TIER_1","<cffffff>標準</c>"
"TID_COSMETICS_TIER_2","<cffd345>黃金</c>"
"TID_COSMETICS_TIER_3","<ce86fff>傳奇</c>"
"TID_INVALID_PLAY_INSTALL","未正確安裝《部落衝突》，請前往Google Play Store重新下載並安裝，以修復該問題。"
"TID_SETTING_DEPLOYMENT_BAR_SIZE","部署欄位大小"
"TID_SETTING_DEPLOYMENT_BAR_SIZE_BUTTON","調整"
"TID_CADPA","《部落冲突》适龄提示：\n1）本游戏是一款战争策略类游戏，适用于年满12周岁及以上的用户，建议未成年人在家长监护下使用游戏产品。\n2）本游戏以荒蛮原始的孤岛为背景，讲述了原始部落为生存而相互抗争的故事，涉及的情节、环境、场景均为虚构，不会与现实生活相混淆。游戏玩法基于一定难度的思维判断，设有竞技对抗比赛，鼓励玩家提升和挑战自我。游戏中有基于文字和语音的陌生人社交系统。\n3）根据国家相关要求，游戏中有用户实名认证系统，未通过实名认证的用户不可进入游戏；认证为未成年人的用户除周五、周六、周日及法定节假日每日20时至21时外其他时间均不可进入游戏。\n游戏中部分玩法和道具需要付费。根据腾讯健康系统管理规定，认证为未成年人的用户将接受以\n管理：\n未满12周岁的用户不能付费；12周岁以上未满16周岁的未成年人用户，单次充值金额不得超过50元人民币，每月充值金额累计不得超过200元人民币；16周岁以上的未成年人用户，单次充值金额不得超过100元人民币，每月充值金额累计不得超过400元人民币。\n4）本游戏内所包含的对抗玩法需要玩家进行策略规划和推理判断，有助于帮助玩家提升逻辑思维能力。游戏设有需组队进行的大型团队任务和比赛，鼓励玩家互相配合完成比赛，有助于培养玩家的团队协作能力。游戏提供了丰富的社交系统，包括好友、公会等，玩家之间可以互相交流，互相配合，共同完成游戏任务，有助于促进玩家的社会交流，维持良好的社群关系。"
"TID_COSMETICS_CUSTOM_TEXTURES","特殊材質"
"TID_COSMETICS_CUSTOM_MODEL","獨特模組"
"TID_COSMETICS_CUSTOM_ANIMATIONS","特殊動畫"
"TID_COSMETICS_CUSTOM_EFFECTS","視覺特效"
"TID_COSMETICS_CUSTOM_SOUND","音效"
"TID_COSMETICS_CUSTOM_VO","特殊語音"
"TID_COSMETICS_CUSTOM_MUSIC","特殊音樂"
"TID_COSMETICS_CUSTOM_UNITS","特殊召喚兵種"
"TID_COSMETICS_EXTRA_ANIMATIONS","額外動畫"
"TID_COSMETICS_EXTRA_EFFECTS","額外特效"
"TID_COSMETICS_EXTRA_SOUNDS","額外音效"
"TID_COSMETICS_SKIN_FEATURES","造型包括："
"TID_COSMETICS_SCENERY_FEATURES","場景包括："
"TID_OBSTACLE_BIRTHDAY2021","9周年生日蛋糕"
"TID_SAVAGE_KING","蠻族之王"
"TID_JUNGLE_KING","叢林之王"
"TID_JUNGLE_QUEEN","叢林女皇"
"TID_INFERNO_TOWN_SCENERY","煉獄之城"
"TID_SKIN_THEME_LNY","<year>新春限定造型"
"TID_SKIN_THEME_ANNIVERSARY","<year>周年限定造型"
"TID_SKIN_THEME_WORLDS","<year>全球錦標賽限定造型"
"TID_BATTLEPASS_TASK_INFO_USE_BARBARIANS","在多人遊戲中使用野蠻人贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_ARCHERS","在多人遊戲中使用弓箭手贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_GOBLINS","在多人遊戲中使用哥布林贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_GIANTS","在多人遊戲中使用巨人贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_WALLBREAKERS","在多人遊戲中使用炸彈人贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_LOONS","在多人遊戲中使用氣球兵贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_WIZARDS","在多人遊戲中使用法師贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_HEALERS","在多人遊戲中使用天使贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_MINIONS","在多人遊戲中使用亡靈贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_HOGRIDERS","在多人遊戲中使用野豬騎士贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_DRAGONS","在多人遊戲中使用飛龍贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_PEKKAS","在多人遊戲中使用皮卡超人贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_VALKYRIES","在多人遊戲中使用瓦基麗武神贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_GOLEMS","在多人遊戲中使用戈侖石人贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_WITCHES","在多人遊戲中使用女巫贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_LAVAHOUNDS","在多人遊戲中使用熔岩獵犬贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_BABYDRAGONS","在多人遊戲中使用飛龍寶寶贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_BOWLERS","在多人遊戲中使用巨石投手贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_MINERS","在多人遊戲中使用掘地礦工贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_RAGEDBARBARIANS","在建築大師戰鬥中使用狂暴野蠻人贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_SNEAKYARCHERS","在建築大師戰鬥中使用隱密弓箭手贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_BETAMINIONS","在建築大師戰鬥中使用變異亡靈贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_BOXERGIANTS","在建築大師戰鬥中使用巨人拳擊手贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_BOMBERS","在建築大師戰鬥中使用炸彈兵贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_CANNONCARTS","在建築大師戰鬥中使用加農炮戰車贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_DROPSHIPS","在建築大師戰鬥中使用骷髏氣球贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_BABYDRAGONS2","在建築大師戰鬥中使用飛龍寶寶贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_NIGHTWITCHES","在建築大師戰鬥中使用暗夜女巫贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_MEGAPEKKA","在建築大師戰鬥中使用威能皮卡贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_SIEGERAMS","在多人遊戲中使用1台攻城戰車贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_SIEGEZEPPELINS","在多人遊戲中使用1艘攻城飛艇贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_ELECTRODRAGON","在多人遊戲中使用雷電飛龍贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_USE_HOGGLIDERS","在建築大師戰鬥中使用飛豬騎士贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_YETI","在多人遊戲中使用雪怪贏得<num>場戰鬥。"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HEADHUNTER","在多人遊戲中使用頭號殺手贏得<num>場戰鬥。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_INVISIBILITY_INFO","在多人遊戲中使用隱形法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_INVISIBILITY_INFO","在多人遊戲中使用隱形法術贏得<num>場戰鬥。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_LIGHTNING_INFO","在多人遊戲中使用雷電法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_HEAL_INFO","在多人遊戲中使用療傷法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_RAGE_INFO","在多人遊戲中使用狂暴法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_JUMP_INFO","在多人遊戲中使用彈跳法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_FREEZE_INFO","在多人遊戲中使用冰凍法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_CLONE_INFO","在多人遊戲中使用鏡像法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_POISON_INFO","在多人遊戲中使用施毒法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_HASTE_INFO","在多人遊戲中使用加速法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_EARTHQUAKE_INFO","在多人遊戲中使用地震法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_SKELETON_INFO","在多人遊戲中使用骷髏法術贏得<num>顆勝利之星。"
"TID_BATTLEPASS_TASK_WIN_STARS_USING_BAT_INFO","在多人遊戲中使用蝙蝠法術贏得<num>顆勝利之星。"
"TID_DECORATION_9YEAR_BIRTHDAY_STATUE","熾熱火炎台"
"TID_DECORATION_9YEAR_BIRTHDAY_STATUE_INFO","這是戰場烽火？9周年裝飾物？還是精心設計的烤肉爐？沒有人知道！"
"TID_ANNIVERSARY_KING","節奏之王"
"TID_PARTY_QUEEN","派對女皇"
"TID_GLADIATOR_CHAMPION","角鬥士勇者"
"TID_CLANGAMES_TASK_USE_ROCKET_BALLOONS","火箭狂襲"
"TID_CLANGAMES_TASK_INFO_USE_ROCKET_BALLOONS","在多人遊戲中贏得<num>顆勝利之星，每場戰鬥需使用<num2>個火箭氣球兵。"
"TID_CLANGAMES_TASK_USE_DRAGON_RIDERS","龍騎霸業"
"TID_CLANGAMES_TASK_INFO_USE_DRAGON_RIDERS","在多人遊戲中贏得<num>顆勝利之星，每場戰鬥需使用<num2>個龍騎士。"
"TID_WRONG_VILLAGE","請先返回家鄉村莊"
"TID_SUPER_BOWLER","超級巨石投手"
"TID_SUPER_BOWLER_INFO","超級巨石投手現在擁有他夢想中的一切：一副防滑的手套、一雙舒服的鞋子，以及超多超級巨大的石頭。"
"TID_SUPER_BOWLER_ABILITY_NAME","三重打擊"
"TID_SUPER_BOWLER_ABILITY_HELP","超級巨石投手投出的巨石可以連續彈跳擊中3個目標，並對目標造成額外濺射傷害。"
"TID_OBSTACLE_HALLOWEEN2021","友愛之花"
"TID_SELECT_SINGLE_SKIN_MODE","英雄造型現在只會使用你選擇的造型"
"TID_SELECT_RANDOM_SKIN_MODE","英雄造型現在會從所有選中的造型中隨機選擇一款使用"
"TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","在1場多人模式中贏得1顆勝利之星，需使用<troop>x1。"
"TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","在1場建築大師戰鬥中贏得1顆勝利之星，需使用<troop>x1。"
"TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","在1場多人模式中贏得1顆勝利之星，需使用<spell>x1。"
"TID_CLANGAMES_TASK_USESUPERTROOP","參加<num>場多人遊戲，每場戰鬥需使用<troop>x1，且贏得至少1顆勝利之星。"
"TID_9TH_CLASHIVERSARY_SCENERY","9周年紀念"
"TID_UNDERAGE_PLAYER_LOGIN_DISALLOWED_KUNLUN","根据国家防沉迷通知的相关要求和最新强化的防沉迷政策，由于您是未成年玩家，仅能在周五、周六、周日及法定节假日每日20时至21时登录游戏，在上述时间段之外无法游戏，请注意休息。"
"TID_UNDERAGE_PLAYER_PLAYTIME_ENDED_KUNLUN","根据国家防沉迷通知的相关要求和最新强化的防沉迷政策，由于您是未成年玩家，仅能在周五、周六、周日及法定节假日每日20时至21时登录游戏，在上述时间段之外无法游戏，请注意休息。"
"TID_UNDERAGE_PLAYER_PLAYTIME_ENDING_SOON_WARNING_KUNLUN","根据国家防沉迷通知的相关要求，未成年玩家仅能在\q周五、周六、周日和法定节假日每日20时至21时登录游戏\q，其他时间无法游戏，今日可游戏时间剩余<num>分钟。请您注意休息。"
"TID_CHAMPION_QUEEN","冠軍女皇"
"TID_LOADING_CHINA_TENCENT","本公司积极履行《网络游戏行业防沉迷自律公约》抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。根据国家新闻出版署《关于防止未成年人沉迷网络游戏的通知》、《关于进一步严格管理切实防止未成年人沉迷网络游戏的通知》，所有网络游戏用户均需使用有效身份信息完成账号实名注册后方可进入游戏，认证为未成年的玩家将受到防沉迷功能限制。\n粤网文【2017】6138-1456号、（总）网出证（粤）字第057号 著作权人：SUPERCELL OY 出版单位：北京昆仑乐享网络技术有限公司 运营单位：北京昆仑乐享网络技术有限公司 文网游进字【2015】0062号 审批文号：新广出审【2015】1084号 出版物号：ISBN 978-7-89988-438-6"
"TID_SUPER_DRAGON","超級飛龍"
"TID_SUPER_DRAGON_INFO","有時候光內心有怒火是不夠的，超級飛龍全身上下都有火！而且只要牠開始戰鬥，放眼望去皆是熊熊烈焰！"
"TID_SUPER_DRAGON_ABILITY_NAME","炙熱龍息"
"TID_SUPER_DRAGON_ABILITY_HELP","造成會濺射至附近目標的持續傷害"
"TID_TASK_BANNER_START_NEW","新挑戰"
"TID_LAST_ONLINE_WITHIN_24H","最近曾上線"
"TID_LAST_ONLINE_ONE_DAY_AGO","1天前曾上線"
"TID_LAST_ONLINE_MULTIPLE_DAYS_AGO","<num>天前曾上線"
"TID_LAST_ONLINE_OVER_WEEK_AGO","1週前曾上線"
"TID_MEMBERS_SORTED_BY_TROPHY","按獎盃數遞減"
"TID_MEMBERS_SORTED_BY_TOWN_HALL","按大本營等級遞減"
"TID_MEMBERS_SORTED_BY_TROOPS_DONATED","按近期增援數遞減"
"TID_MEMBERS_SORTED_BY_TROOPS_RECEIVED","按近期收到數遞減"
"TID_MEMBERS_SORTED_ALPHABETICALLY","按字母順序排列"
"TID_MEMBERS_SORTED_BY_ROLE","按職位排列"
"TID_MEMBERS_SORTED_BY_ACTIVE","按上次曾上線時間"
"TID_MEMBERS_SORTED_BY_XP","按經驗等級遞減"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_14","強襲14本"
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_14","在多人遊戲中進攻14級大本營村莊，並贏得<num>顆勝利之星。"
"TID_CHARACTER_SIEGE_MACHINE_CATAPULT","攻城烈焰車"
"TID_CHARACTER_INFO_SIEGE_MACHINE_CATAPULT","這架可愛的攻城機器能投擲出多個烈焰精靈，不僅會對敵方村莊造成重擊，還會焚燒村莊，徒留餘燼。攻城烈焰車的攻擊距離很遠，足以讓自己在攻擊時遠離危險，但要小心攻擊距離較遠的防禦建築和陷阱！法術對攻城烈焰車無效。"
"TID_TUTORIAL_CHECK_PARENTAL_CONSENT","首領，在開始遊戲之前，我們需要徵求一位值得您信任的成年人同意。"
"TID_WARNING_1_GEM_DONATIONS_INACTIVE","您未啟用1寶石快速增援。確定要使用寶石進行增援嗎？"
"TID_WARNING_WAR_MEMBER_NOT_IN_CLAN","此玩家當前不在該部落中。"
"TID_SNOWED_IN_SCENERY","冰雪小鎮"
"TID_MASTER_WARDEN","天師守護者"
"TID_PUMPKIN_GRAVEYARD_SCENERY","南瓜墓地"
"TID_GOLEM_KING","戈侖石人之王"
"TID_JOLLY_WARDEN","歡樂守護者"
"TID_ICE_KING","冰雪之王"
"TID_NO_OPENID_LOGIN_DISALLOWED_TENCENT","根据相关部门的最新防沉迷规则，请您打开设备设置，将设备语言切换至简体中文后，即可使用QQ/微信账号登录游戏。"
"TID_CHAT_JUST_DISABLED","您的不當言論遭到其他玩家檢舉。您的聊天功能被禁用<time>。"
"TID_SHADOW_CHAMPION","暗影勇者"
"TID_SHADOW_KING","暗影之王"
"TID_SHADOW_WARDEN","暗影守護者"
"TID_SHADOW_QUEEN","暗影女皇"
"TID_TIGER_KING","猛虎之王"
"TID_TIGER_MOUNTAIN_SCENERY","臥虎山脈"
"TID_WARRIOR_WARDEN","英勇守護者"
"TID_TENCENT_THIRDPARTY_INFO","資訊分享清單"
"TID_SELF_SERVICE_BUTTON","自助服務"
"TID_SETTING_SHOW_LEADERBOARDS","在排行榜中顯示"
"TID_SETTING_SHOW_LEADERBOARDS_INFO","若設定為「開啟」，其他玩家可以在排行榜上看到您的排名。若設定為「關閉」，其他玩家不會在排行榜上看到您。"
"TID_TENCENT_USER_PRIVACY_POPUP_TITLE_1","用户与隐私相关协议指引"
"TID_TENCENT_USER_PRIVACY_POPUP_TEXT_1","在您使用我们(腾讯)服务前，请您务必审慎阅读、充分理解<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>的各条款。同时，您应特别注意前述协议中免除或者限制我们责任的条款、对您权利进行限制的条款、约定争议解决方式和司法管辖的条款。如您已详细阅读并同意以上条款，请点击\q同意\q开始使用我们的服务。\n我已经详细阅读并同意<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>。\n"
"TID_TENCENT_USER_PRIVACY_POPUP_TITLE_2","提示"
"TID_TENCENT_USER_PRIVACY_POPUP_TEXT_2","尊敬的用户，您需要详细阅读并同意<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>，才可进入游戏哦。"
"TID_TENCENT_CUSTOMER_SUPPORT","騰訊客服支援"
"TID_PRIVACY_CONTROLS_BUTTON","隱私設定"
"TID_FAQ_BUTTON_TENCENT","資訊分享清單"
"TID_TERMS_OF_SERVICE_BUTTON_TENCENT","騰訊遊戲許可及服務協議"
"TID_PRIVACY_POLICY_BUTTON_TENCENT","騰訊遊戲隱私保護說明"
"TID_PARENTS_GUIDE_BUTTON_TENCENT","騰訊遊戲兒童隱私保護說明"
"TID_ALLIANCE_REPORT_TEXT","確定要以部落名稱或部落描述不當為由檢舉部落<name>嗎？"
"TID_ANONYMOUS_PLAYER","匿名"
"TID_SETTINGS_PRIVACY","隱私"
"TID_SETTINGS_GENERAL","一般"
"TID_EXISTING_PLAYER_PRIVACY_SETTINGS_ADVISORY","遊戲中新增一項個人資訊設定，該設定目前已開啟顯示。您可前往遊戲內設定 -> 更多設定中進行調整。"
"TID_NEW_PLAYER_PRIVACY_SETTINGS_ADVISORY","遊戲中新增個人資訊設定，當前這些設定已預設關閉。是否允許遊戲開啟這些設定？\n\n✅ 在排行榜中顯示"
"TID_ACCEPT_PRIVACY_SUGGESTIONS","接受"
"TID_GENERIC_NOTIFICATION_TITLE","通知"
"TID_REPORT_REASON","原因："
"TID_REPORT_REASON_POLITICAL","政治敏感性"
"TID_REPORT_REASON_VULGAR","色情和低俗"
"TID_REPORT_REASON_ABUSIVE","辱罵"
"TID_REPORT_REASON_OTHER","其他"
"TID_REPORT_DESCRIPTION_TITLE","詳細描述："
"TID_REPORT_DESCRIPTION_DEFAULT","請描述您要檢舉的內容"
"TID_REPORT_LAYOUT","檢舉陣型"
"TID_REPORT_CONFIRM_SCREENSHOT","您確定要提交這張截圖作為證據嗎？"
"TID_REPORT_DONE","感謝您的檢舉"
"TID_RUINS","廢墟"
"TID_CAPITAL_RESOURCE","首都金幣"
"TID_CAPITAL_RESOURCE_FULL","儲存空間不足！"
"TID_FORGE","鑄幣工坊"
"TID_CAPITAL_REWARD","突襲獎章"
"TID_CAPITAL_REWARD_FULL","儲存空間不足！"
"TID_REQUIRED_HQ_LEVEL","需要<number>級首都大本營"
"TID_CAPITAL_HALL_LEVEL_TOO_LOW","您需要將首都大本營提升至<number>級！"
"TID_DISTRICT_HALL_LEVEL_TOO_LOW","您需要將衛城大本營提升至<number>級！"
"TID_BLACKSMITH_LEVEL_TOO_LOW","你需要將鐵匠鋪升至<number>級！"
"TID_CRAFT","鑄造"
"TID_POPUP_SPEED_UP_FORGE","想立即完成首都金幣的鑄造嗎？"
"TID_FREE_IN","離免費獲取還有："
"TID_CAPBUILD_SPEAR_THROWER","投矛機"
