"Barbarian",,,,,,,,,,,,,,,,,,
,"upgrade",,,,"sc3d/lassi_default_sleep1.glb",,"TRUE",,"TRUE","lassi_zzz",,,,,,,,
,"attack",,,,"sc3d/lassi_default_attack1.glb",16,"FALSE",,,,50,,"TRUE",,,,,
,"celebrate",,,,"sc3d/lassi_default_cheer1.glb",,"FALSE",,"TRUE",,50,,,,,-1,"lassi_cheer",
,"die",,,,"sc3d/lassi_default_stunned1.glb",,"TRUE",,"TRUE","stunned_stars_pets_3d",50,,,,,,,
,"menu",,,30,"sc3d/lassi_default_menu2.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,30,"sc3d/lassi_default_menu2.glb",,"TRUE",,,,,,,,,,,
,"jump",,,,"sc3d/lassi_default_jump1.glb",,"FALSE",,,,50,,,,,,,
"PetYakDefault",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,10,"sc3d/yak_default_walk1.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/yak_default_idle1.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/yak_default_sleep1.glb",,"TRUE",,"TRUE","yak_zzz",,,,,,,,
,"upgrade",,,,"sc3d/yak_default_sleep1.glb",,"TRUE",,"TRUE","yak_zzz",,,,,,,,
,"attack",,,,"sc3d/yak_default_attack1.glb",22,"FALSE",,,,50,,"TRUE",,,,,
,"celebrate",,,,"sc3d/yak_default_cheer1.glb",,"FALSE",,"TRUE",,50,,,,,-1,"yak_cheer",
,"die",,,,"sc3d/yak_default_stunned1.glb",,"TRUE",,"TRUE","stunned_stars_pets_3d",50,,,,,,,
,"menu",,,85,"sc3d/yak_default_menu1.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,85,"sc3d/yak_default_menu1.glb",,"TRUE",,,,,,,,,,,
"PetUnicornDefault",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,5,"sc3d/unicorn_default_walk1.glb",,"TRUE",,,,,"unicorn_active",,,,,,
,"idle",,,,"sc3d/unicorn_default_idle1.glb",,"TRUE",,,,,"unicorn_active",,,,,,
,"sleep",,,,"sc3d/unicorn_default_sleep1.glb",,"TRUE",,"TRUE","unicorn_zzz",,"unicorn_inactive",,,,,,
,"upgrade",,,,"sc3d/unicorn_default_sleep1.glb",,"TRUE",,"TRUE","unicorn_zzz",,"unicorn_inactive",,,,,,
,"attack",,,,"sc3d/unicorn_default_idle1.glb",1,"FALSE",,,,,"unicorn_active","FALSE",,,,,
,"celebrate",,,,"sc3d/unicorn_default_cheer1.glb",,"FALSE",,"TRUE",,,"unicorn_active",,,,-1,"unicorn_cheer",
,"die",,,,"sc3d/unicorn_default_stunned1.glb",,"TRUE",,"TRUE","stunned_stars_pets_3d",,"unicorn_inactive",,,,,,
,"menu",,,100,"sc3d/unicorn_default_menu1.glb",,"TRUE",,,,,"unicorn_active_menu",,,,,,
,"wardrobe",,,100,"sc3d/unicorn_default_menu1.glb",,"TRUE",,,,,"unicorn_active_menu",,,,,,
,"jump",,,,"sc3d/unicorn_default_jump1.glb",,"FALSE",,,,,"unicorn_active",,,,,,
"PetEowlDefault",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,,"sc3d/eowl_default_idle1.glb",,"TRUE",,,,50,"electrowl_inactive",,,,,,
,"idle",,,,"sc3d/eowl_default_idle1.glb",,"TRUE",,,,50,"electrowl_inactive",,,,,,
,"sleep",,,,"sc3d/eowl_default_sleep1.glb",,"TRUE",,"TRUE","owl_zzz",,"electrowl_stunned",,,,,,
,"upgrade",,,,"sc3d/eowl_default_sleep1.glb",,"TRUE",,"TRUE","owl_zzz",,"electrowl_stunned",,,,,,
,"attack",,,,"sc3d/eowl_default_attack1.glb",20,"TRUE",,,,50,"electrowl_active","FALSE",,,,,
,"celebrate",,,,"sc3d/eowl_default_cheer1.glb",,"FALSE",,,,50,"electrowl_inactive",,,,-1,"eowl_cheer",
,"die",,,21,"sc3d/eowl_default_stunned1.glb",,"TRUE",,"TRUE","stunned_stars_pets_3d",50,"electrowl_stunned",,,,,,
,"menu",,,78,"sc3d/eowl_default_menu1.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,78,"sc3d/eowl_default_menu1.glb",,"TRUE",,,,,,,,,,,
"WarriorPrincessJungleSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,,"sc3d/royalchampion_jungle_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/royalchampion_jungle_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/royalchampion_jungle_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/royalchampion_jungle_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/royalchampion_jungle_attack1_dl_opt.glb",8,"FALSE",,,,50,,"TRUE",,,,,
,"celebrate",,,,"sc3d/royalchampion_jungle_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/royalchampion_jungle_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,70,"sc3d/royalchampion_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,70,"sc3d/royalchampion_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"jump",,,,"sc3d/royalchampion_jungle_jump1_dl_opt.glb",,"FALSE",,,,50,,,,,,,
,"ability",,,,"sc3d/royalchampion_jungle_ability1_dl_opt.glb",28,"FALSE",,,,50,,"TRUE","shieldGeo",28,,,
"Butterfly",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"butterfly_pekka1","TRUE","TRUE","sc/characters.sc",120,,,,,,,,,
,"idle","TRUE",,,"butterfly_pekka1","TRUE","TRUE","sc/characters.sc",120,,,,,,,,,
"BarbarianKingSavageSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,10,"sc3d/barbking_savage_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_savage_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_savage_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_savage_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_savage_attack1_dl_opt.glb",24,"FALSE",,,,50,"TRUE",,,,,,
,,,,,"sc3d/barbking_savage_attack2_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_savage_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/barbking_savage_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,100,"sc3d/barbking_savage_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"menu",,,100,"sc3d/barbking_savage_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"GrandWardenJungleSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,10,"sc3d/grandwarden_jungle_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/grandwarden_jungle_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/grandwarden_jungle_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_jungle_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_jungle_attack1_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/grandwarden_jungle_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/grandwarden_jungle_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,150,"sc3d/grandwarden_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,150,"sc3d/grandwarden_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"GrandWardenFlyJungleSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,10,"sc3d/grandwarden_jungle_fly_walk1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"idle",,,,"sc3d/grandwarden_jungle_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"sleep",,,,"sc3d/grandwarden_jungle_sleep1_dl_opt.glb",,"TRUE",,,,0,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_jungle_sleep1_dl_opt.glb",,"TRUE",,,,0,,,,,,,
,"attack",,,,"sc3d/grandwarden_jungle_fly_attack1_dl_opt.glb",24,"FALSE",,,,30,,,,,,,
,"celebrate",,,,"sc3d/grandwarden_jungle_fly_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,30,,,,,,,
,"die",,,,"sc3d/grandwarden_jungle_fly_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",30,,,,,,,
,"menu",,,150,"sc3d/grandwarden_jungle_menu1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"wardrobe",,,150,"sc3d/grandwarden_jungle_menu1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
"SkeletonPlane_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"Skeleton_Plane1_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"Skeleton_Plane1_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",2,,"Skeleton_Plane1_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,10,"Skeleton_Plane1_attack1","TRUE","FALSE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"Skeleton_Plane1_cheer1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","TRUE",1,,"Skeleton_Plane1_death1","FALSE","FALSE","sc/characters_air.sc",,,,,,,,,,
"SkeletonPlane_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"Skeleton_Plane2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"Skeleton_Plane2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",2,,"Skeleton_Plane2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,10,"Skeleton_Plane2_attack1","TRUE","FALSE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"Skeleton_Plane2_cheer1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","TRUE",1,,"Skeleton_Plane2_death1","FALSE","FALSE","sc/characters_air.sc",,,,,,,,,,
"SkeletonPlane_lvl3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"Skeleton_Plane3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"Skeleton_Plane3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",2,,"Skeleton_Plane3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,10,"Skeleton_Plane3_attack1","TRUE","FALSE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"Skeleton_Plane3_cheer1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","TRUE",1,,"Skeleton_Plane3_death1","FALSE","FALSE","sc/characters_air.sc",,,,,,,,,,
"ArcherQueenJungleSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean",,,,,
,"walk",,,10,"sc3d/archerqueen_jungle_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/archerqueen_jungle_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/archerqueen_jungle_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_jungle_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_jungle_attack1_dl_opt.glb",2,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/archerqueen_jungle_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/archerqueen_jungle_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,230,"sc3d/archerqueen_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,230,"sc3d/archerqueen_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"RocketBalloon",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"hasty_balloon_speedup1","TRUE","TRUE","sc/characters_super.sc",83,,,,,,,,,
,"idle","TRUE",1,,"hasty_balloon_idle1","TRUE","TRUE","sc/characters_super.sc",83,,,,,,,,,
,"attack","TRUE",1,34,"hasty_balloon_attack1","FALSE","TRUE","sc/characters_super.sc",83,,,,,,,,,
,"celebrate","TRUE",4,,"hasty_balloon_idle1","TRUE","TRUE","sc/characters_super.sc",83,,,,,,,,,
,"die","TRUE",1,,"hasty_balloon_die1","FALSE","TRUE","sc/characters_super.sc",83,,,,,,,,,
"Giant PEKKA",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,,
,"walk","TRUE",,,"pekka9_walk1","TRUE","TRUE",255,255,255,0,0,0,200,,,,
,"idle","TRUE",1,,"pekka9_idle1","TRUE","TRUE",255,255,255,0,0,0,200,,,,
,"attack","TRUE",1,12,"pekka9_attack1","FALSE","TRUE",255,255,255,0,0,0,200,,,,
,,"TRUE",1,10,"pekka9_attack2","FALSE","TRUE",255,255,255,0,0,0,200,,,,
,"celebrate","TRUE",1,,"pekka9_idle1","TRUE","TRUE",255,255,255,0,0,0,200,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,300,,,,
"BarbarianKingJungleSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,10,"sc3d/barbking_jungle_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_jungle_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_jungle_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_jungle_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_jungle_attack1_dl_opt.glb",24,"FALSE",,,,50,"TRUE",,,,,,
,,,,,"sc3d/barbking_jungle_attack2_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_jungle_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/barbking_jungle_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,130,"sc3d/barbking_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"menu",,,130,"sc3d/barbking_jungle_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"ArcherQueenPartySkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean",,,,,
,"walk",,,10,"sc3d/archerqueen_party_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/archerqueen_party_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/archerqueen_party_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_party_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_party_attack1_dl_opt.glb",2,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/archerqueen_party_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/archerqueen_party_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,107,"sc3d/archerqueen_party_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,107,"sc3d/archerqueen_party_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"BarbarianKingAnniversarySkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,10,"sc3d/barbking_party2_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_party2_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_party2_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_party2_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_party2_attack1_dl_opt.glb",24,"FALSE",,,,50,"TRUE",,,,,,
,,,,,"sc3d/barbking_party2_attack2_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_party2_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,"Party King 2 Scream",-1,,
,"die",,,,"sc3d/barbking_party2_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,263,"sc3d/barbking_party2_menu1_dl_opt.glb",,"TRUE",,,,,,,,"Party King 2 Select",-1,,
,"menu",,,263,"sc3d/barbking_party2_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"BarbarianParty",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"barbarianParty_run1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,"idle","TRUE",1,,"barbarianParty_idle1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,,"barbarianParty_idle1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,"attack","TRUE",1,11,"barbarianParty_attack1","FALSE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianParty_attack2","FALSE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianParty_attack1","FALSE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,,"TRUE",1,11,"barbarianParty_attack2","FALSE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,"celebrate","TRUE",1,,"barbarianParty_cheer1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,"spawn","TRUE",1,,"barbarianParty_cheer1","TRUE","TRUE","sc/hero_bk_party_dl_opt.sc",,,,,,,,,,
"WarriorPrincessElectroSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String",
,"walk",,,10,"sc3d/royalchampion_electro_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/royalchampion_electro_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/royalchampion_electro_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/royalchampion_electro_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/royalchampion_electro_attack1_dl_opt.glb",5,"FALSE",,,,50,,"TRUE",,,,,
,"celebrate",,,,"sc3d/royalchampion_electro_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/royalchampion_electro_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,72,"sc3d/royalchampion_electro_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,72,"sc3d/royalchampion_electro_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"jump",,,,"sc3d/royalchampion_electro_jump1_dl_opt.glb",,"FALSE",,,,50,,,,,,,
,"ability",,,,"sc3d/royalchampion_electro_ability1_dl_opt.glb",28,"FALSE",,,,50,,"TRUE","shieldGeo",28,,,
"Prototype_Ghost",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",1,,"ghost_blue_run1","TRUE","TRUE",100,"sc/characters_super.sc",,,,,,,,,
,"idle","TRUE",1,,"ghost_blue_idle1","TRUE","TRUE",100,"sc/characters_super.sc",,,,,,,,,
,"attack","TRUE",1,17,"ghost_blue_attack1","FALSE","TRUE",100,"sc/characters_super.sc",,,,,,,,,
,"celebrate","TRUE",1,,"ghost_blue_idle1","FALSE","TRUE",100,"sc/characters_super.sc",,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","TRUE","TRUE",100,"sc/characters.sc",,,,,,,,,
,"spawn","TRUE",1,,"ghost_blue_idle1","FALSE","TRUE",100,"sc/characters_super.sc",,,,,,,,,
"GrandWardenKungfuSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,,"sc3d/grandwarden_kungfu_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/grandwarden_kungfu_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/grandwarden_kungfu_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"upgrade",,,,"sc3d/grandwarden_kungfu_sleep1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"attack",,,,"sc3d/grandwarden_kungfu_attack1_dl_opt.glb",24,"FALSE",,,,50,,,,,,,
,"celebrate",,,,"sc3d/grandwarden_kungfu_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,,,,
,"die",,,,"sc3d/grandwarden_kungfu_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"menu",,,120,"sc3d/grandwarden_kungfu_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,120,"sc3d/grandwarden_kungfu_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"GrandWardenFlyKungfuSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,,"sc3d/grandwarden_kungfu_fly_walk1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
