"TID","MS"
"TID_CREATE_CLAN_ARRANGED_WARS_INFO","Benarkan klan lain menghantar cabaran Perang Persahabatan kepada anda?"
"TID_CREATE_CLAN_PUBLISH_WAR_LOG","Benarkan pemain lain melihat keputusan pertempuran Perang anda daripada profil klan bagi klan anda"
"TID_DECORATION_BK_STATUE","Tugu Wira Kekuasaan"
"TID_AVATAR_MESSAGE_CLAN_WAR_COOLDOWN_WARNING","Oleh sebab tindakan disiplin, akaun klan dan permainan anda telah digantung buat sementara waktu daripada Peperangan Klan."
"TID_BUTTON_SELECT","Mula!"
"TID_PRESET_UNLOCK_INFO","Latih Pantas dibuka kunci di Dewan Bandar tahap <number>!"
"TID_CREATE_PRESET_INFO","Tambah askar dan sihir, kemudian selamatkan tentera"
"TID_PRESET_INFO","Cipta rancangan tentera untuk latihan mudah!"
"TID_PREVIOUS_ARMY_INFO","Latih sebelum ini selepas melakukan serangan!"
"TID_BUILDING_CONSTRUCTION_PREVENTS","Boleh didapati apabila pembinaan selesai!"
"TID_TITLE_RENAME_PRESET","Namakan semula tentera"
"TID_PREVIOUS_ARMY","Tentera Sebelum Ini"
"TID_ARMY_SLOT_DEFAULT_NAME","Tentera <num>"
"TID_DIAMOND_BUNDLE_BUILDER","Pek Pembina"
"TID_DIAMOND_BUNDLE_TH4","Pek Dewan Bandar 4"
"TID_DIAMOND_BUNDLE_TH5","Pek Dewan Bandar 5"
"TID_DIAMOND_BUNDLE_TH6","Pek Dewan Bandar 6"
"TID_DIAMOND_BUNDLE_TH7","Pek Dewan Bandar 7"
"TID_DIAMOND_BUNDLE_TH8","Pek Dewan Bandar 8"
"TID_DIAMOND_BUNDLE_TH9","Pek Dewan Bandar 9"
"TID_DIAMOND_BUNDLE_TH10","Pek Dewan Bandar 10"
"TID_DIAMOND_BUNDLE_TH11","Pek Dewan Bandar 11"
"TID_VILLAGE_OBJECT_SHIP","Bot"
"TID_CLAN_IS_ALREADY_IN_WAR","Klan sudah berada dalam perang"
"TID_CLAN_HAS_REQUEST_ALREADY","Klan mempunyai cabaran Perang Persahabatan belum selesai"
"TID_CLAN_HAS_TOO_FEW_MEMBERS","Klan tidak mempunyai cukup ahli"
"TID_YOUR_CLAN_IS_ALREADY_IN_WAR","Klan anda sudah berada dalam perang"
"TID_OFFER_PURCHASE_PENDING","Membeli..."
"TID_OFFER_PURCHASE_PENDING_ERROR","Pembelian anda sedang diproses."
"TID_ACCEPT_FRIENDLY_WAR_NOT_AVAILABLE_IN_MODE","Kembali ke kampung untuk menerima cabaran Perang Persahabatan!"
"TID_BUILDING_BOMB_TOWER","Menara Bom"
"TID_BUILDING_BOMB_TOWER_INFO","Menara Bom meletup berhampiran askar darat dan menjadi BOM besar apabila dimusnahkan! Unit huru-hara lebih baik jauh dari situ!"
"TID_DIAMOND_BUNDLE_HERO","Wira"
"TID_CAPACITY_LEFT_INDICATOR_TEXT","Berbaki"
"TID_FRIENDLY_WAR","Perang Persahabatan"
"TID_HELP_TRAINING_PRESET_PREVIOUS_ARMY","Latih pantas tentera terakhir yang anda gunakan dalam pertempuran!"
"TID_HELP_TRAINING_TROOPS_HELP_POPUP","Anda boleh melatih askar tambahan dan biarkan mereka di sini sehingga Tentera anda mempunyai ruang kosong.\n\nNota: Askar anda akan berlatih lebih perlahan jika Berek sedang dibina."
"TID_HELP_TRAINING_SPELLS_HELP_POPUP","Anda boleh membru sihir tambahan dan meninggalkannya di sini sehingga Tentera anda mempunyai ruang kosong."
"TID_DIAMOND_BUNDLE_BUILDER_INFO","Pek Pembina ini mengandungi <gems> permata dan pembina percuma!"
"TID_DIAMOND_BUNDLE_TH4_INFO","• <gems> Permata\n• <res0> Emas\n• Pertahanan Udara tahap 2\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_TH5_INFO","• <gems> Permata\n• <res0> Emas\n• Menara Ahli Sihir tahap 2\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_TH6_INFO","• <gems> Permata\n• <res0> Emas\n• Penyapu Udara tahap 2\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_TH7_INFO","• <gems> Permata\n• Wira Raja Orang Gasar\n• Tesla Tersembunyi tahap 3\n\nTiada masa pembinaan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_TH8_INFO","• <gems> Permata\n• <res0> Emas\n• Menara Bom tahap 2\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_TH9_INFO","• <gems> Permata\n• Wira Permaisuri Pemanah\n• Busur-X tahap 2\n\nTiada masa pembinaan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_TH10_INFO","• <gems> Permata\n• <res0> Emas\n• Menara Neraka tahap 2\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_TH11_INFO","• <gems> Permata\n• Wira Warden Besar\n• Artileri Helang tahap 1\n\nTiada masa pembinaan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_OVERQUEUE_HELPER_TROOPS","Unit ini akan menyertai tentera anda apabila terdapat ruang kosong!"
"TID_OVERQUEUE_HELPER_SPELLS","Sihir ini akan beralih ke tentera anda apabila terdapat ruang kosong!"
"TID_CANCEL_FRIENDLY_WAR_SENDER_TEXT","Anda pasti ingin membatalkan cabaran Perang Persahabatan?"
"TID_CANCEL_FRIENDLY_WAR_SENDER_HEADER","Batalkan cabaran?"
"TID_CANCEL_FRIENDLY_WAR_TEXT","Anda ingin menolak cabaran Perang Persahabatan? Cabaran baharu daripada klan ini akan disekat buat sementara waktu."
"TID_CANCEL_FRIENDLY_WAR_HEADER","Tolak cabaran?"
"TID_SHOP_PURCHASED","Sudah Dibeli"
"TID_ARRANGED_WAR_EDIT_MEMBERS","Pilih Peserta Perang Persahabatan"
"TID_VALUE_STICKER_CONTENT","NILAI <value>X"
"TID_DIAMOND_BUNDLE_BOMB_TOWER","Pek Menara Bom"
"TID_DIAMOND_BUNDLE_BOMB_TOWER_INFO","• <gems> Permata\n• <res0> Emas\n• Menara Bom tahap 2\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_UNPLACED_BUILDINGS","Bangunan Tidak Ditempatkan"
"TID_ARRANGED_WAR_SELECT_MEMBERS_HINTS","Anugerah Perang Persahabatan tiada rampasan atau XP Klan"
"TID_ARRANGED_WAR_SIZE","Saiz Perang Persahabatan: <num> lwn <num>"
"TID_FRIENDLY_WAR_PARTICIPANTS","Peserta Perang Persahabatan"
"TID_DIAMOND_PACK_6","Saku Penuh Permata"
"TID_TOWNHALL_LEVEL","Dewan Bandar <level>"
"TID_RES_PACK","Pek Sumber"
"TID_RES_PACK_INFO","• <gems> Permata\n• <res0> Emas\n• <res1> Eliksir\n\nTiada had penyimpanan!\n\nDapatkan banyak diskaun untuk sumber dalam masa terhad!"
"TID_NEWS_BOMB_TOWER_UPDATE_TITLE","Pertahanan Baru: Menara Bom!"
"TID_NEWS_BOMB_TOWER_UPDATE_TEXT","• Membedil musuh darat dengan bom kecil dari jarak dekat!\n• Menara Bom meletup apabila dihapuskan, menyeksa askar huru-hara berdekatan!\n• Menara Bom boleh didapati di Dewan Bandar 8"
"TID_NEWS_BOMB_TOWER_UPGRADES_TITLE","Naik Taraf Baru"
"TID_NEWS_BOMB_TOWER_UPGRADES_TEXT","Dewan Bandar 11\n• Naga tahap 6\n• Naga Bayi tahap 5\n• Busur-X tahap 5\n• Mortar tahap 10\n• Tesla Tersembunyi tahap 9\n• 25 keping Benteng tambahan\n\nDewan Bandar 10\n• Ahli Sihir tahap 7\n• Naga Bayi tahap 4 kini dibuka kunci\n\nDewan Bandar 9\n•Ahli Sihir tahap 6 kini dibuka kunci"
"TID_NEWS_BOMB_TOWER_MORE_TITLE","Kemas Kini Lain"
"TID_NEWS_BOMB_TOWER_MORE_TEXT","• Perang Persahabatan: Cabar Klan lain untuk suaikan perang\n• Tambah Rakan Clash daripada profil pemain\n• Bonus rampasan Perang Klan dan peraturan XP Klan dikemas kini\n• Masa dan kos dikurangkan untuk banyak tahap naik taraf\n• Banyak keseimbangan berubah, daripada Sihir Perempuan kepada Ahli Sihir!\n• Bahasa baharu dalam Tetapan: Bahasa Indonesia dan Bahasa Melayu\n\nKetahui selanjutnya dalam nota keluaran kemas kini penuh!"
"TID_BUNDLE_TOWN_HALL","Pek Permulaan Dewan Bandar"
"TID_BUNDLE_RESOURCE","Pek Sumber"
"TID_BUNDLE_UPDATE","Kemas Kini Pek Istimewa"
"TID_OFFER_HAS_EXPIRED","Tawaran Telah Tamat Tempoh"
"TID_GOOD_VALUE","Nilai Hebat!"
"TID_BUNDLE_GEMS_CONFIRMATION","<ce53cff><amount> permata diterima!</c>"
"TID_DIAMOND_BUNDLE_GOLD_INFO","• <gems> Permata\n• <res0> Emas\n\nTiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_GOLD_DARK_ELIXIR_INFO","• <gems> Permata\n• <res0> Emas\n• <res1> Eliksir Kejahatan\n\nTiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_ELIXIR_DARK_ELIXIR_INFO","• <gems> Permata\n• <res0> Eliksir\n• <res1> Eliksir Kejahatan\n\nTiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_GOLD_ELIXIR_INFO","• <gems> Permata\n• <res0> Emas\n• <res1> Eliksir\n\nTiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_NEWS_BOMB_TOWER_ARMY_REVAMP_TITLE","Rombakan Latihan Tentera"
"TID_NEWS_BOMB_TOWER_ARMY_REVAMP_TEXT","Kami telah menyeragamkan latihan tentera dan memudahkan latihan dengan Latihan Pantas! Lihat video ringkas pada sistem baru!"
"TID_RED_NEWS_BUY","Kedai"
"TID_OFFER_NOT_AVAILABLE","Tawaran tidak tersedia buat masa ini"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU","Anda mempunyai terlalu ramai rakan. Keluarkan seorang jika anda ingin menambah rakan baharu."
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER","Rakan anda mempunyai terlalu ramai rakan. Sila cuba lagi kemudian."
"TID_BOOMBOX_NEWS","Berita"
"TID_BOOMBOX_FOR_YOU","Untuk Anda"
"TID_TAB_EVENTS","Acara"
"TID_BOOMBOX_EVENTS","Acara"
"TID_TUTORIAL_SETTINGS_HELP","Ketua, perlukan bantuan?"
"TID_ITEMS_LEFT","Berbaki <number>"
"TID_BUTTON_GET_GIFT","Tuntut Hadiah"
"TID_GIFT_CLAIM_FAIL_SERVER","Gagal menuntut hadiah. Sila cuba lagi kemudian."
"TID_GIFT_CLAIM_FAILED_NOT_PART_OF_CLAN","Tidak boleh menuntut hadiah, anda bukan ahli klan!"
"TID_GIFT_CLAIM_FAILED_RECENTLY_CHANGED_CLAN","Tidak boleh menuntut hadiah, anda telah mengubah klan baru-baru ini! Sila cuba lagi kemudian."
"TID_GIFT_CLAIM_FAILED_RECENTLY_CHANGED_CLAN_TIME","Tidak boleh menuntut hadiah, anda telah mengubah klan baru-baru ini! Sila cuba lagi dalam <time>"
"TID_DIAMOND_GIFT_RECEIVED","Anda mendapat <number> Permata dari hadiah Klan!"
"TID_DIAMONDS_GIFT_RECEIVED","Anda mendapat satu Permata dari hadiah Klan!"
"TID_DIAMOND_BUNDLE_DARK_ELIXIR_INFO","• <gems> Permata\n• <res0> Eliksir Kejahatan\n\nTiada had penyimpanan!\n\nJangan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_DIAMOND_BUNDLE_ELIXIR_INFO","• <gems> Permata\n• <res0> Eliksir\n\nTiada had penyimpanan!\n\nJalngan ketinggalan <cffec78><value>nilai X</c> ini ialah tawaran SATU kali!"
"TID_BLACK_FRIDAY_PACK","Pek Black Friday"
"TID_XMAS_PACK","Pek Super Cuti"
"TID_XMAS_PACK_INFO","• <gems> Permata\n• <c80d8e8>Hadiah Klan:</c>\n<giftgems> Permata masing-masing\n\nTermasuk hadiah untuk sehingga <giftmates> rakan Klan!"
"TID_USE_TROOP_EVENT_ACHIEVEMENT_NAME","Gunakan <unit>"
"TID_USE_TROOP_EVENT_ACHIEVEMENT_DESC_PLURAL","Cabaran Acara: Menangi pertempuran berbilang pemain!\n<cffec78>• Mesti menggunakan <usecount> <unit></c>"
"TID_USE_TROOP_EVENT_ACHIEVEMENT_DESC","Cabaran Acara: Menangi pertempuran berbilang pemain!\n<cffec78>• Mesti menggunakan 1 <unit></c>"
"TID_GIFT_DIAMOND_PACK_2","Beg Permata & Hadiah"
"TID_GIFT_DIAMOND_PACK_3","Guni Permata & Hadiah"
"TID_GIFT_DIAMOND_PACK_4","Kotak Permata & Hadiah"
"TID_GIFT_DIAMOND_PACK_5","Peti Permata & Hadiah"
"TID_YOU_GOT_REWARD","Anda mendapat:"
"TID_TOO_MANY_ALLIANCE_CHAT_REPORTS_SENT","Sila tunggu sebelum menghantar laporan lain"
"TID_ONGOING_EVENTS","Acara Hari Ini"
"TID_EVENT_ARMY_BOOST","Penggalak Latihan 1 Permata"
"TID_EVENT_TIME_LEFT","Baki Masa:"
"TID_EVENT_ARMY_BOOST_INFO","Latih Askar 4x lebih cepat!\n\nGalakkan latihan Askar dengan hanya 1 Permata."
"TID_ACHIEVEMENTS_PROGRESS","Perkembangan"
"TID_OPEN_TRAIN_TROOPS","Latih"
"TID_EVENT_COLLECTOR_BOOST","Penggalak Pengumpul 1 Permata"
"TID_COLLECTOR_BOOST_INFO","Gandakan pengeluaran sumber anda!\n\nGalakkan pengumpul sumber dengan hanya 1 Permata masing-masing."
"TID_EVENT_CW_TITLE","2x XP Klan"
"TID_EVENT_CW_INFO","Naik taraf Klan anda dua kali lebih cepat!\n\nPerang Klan aktif semasa acara ini memperoleh XP Klan berganda."
"TID_EVENT_CHRISTMAS","Acara Cuti"
"TID_EVENT_STAR_BONUS","<starbonus>x Bonus Bintang"
"TID_EVENT_STAR_BONUS_INFO","Isi khazanah anda lebih cepat!\n\nBonus Bintang memberikan <starbonus>x rampasan semasa acara ini."
"TID_EVENT_CHRISTMAS_SPELL","Keistimewaan Clashmas: Kejutan Santa"
"TID_EVENT_CHRISTMAS_SPELL_INFO","Berikan hadiah kerosakan penuh kepada musuh!\n\nKejutan Santa di sini membru untuk masa terhad."
"TID_OPEN_TRAIN_SPELLS","Bru"
"TID_EVENT_CHRISTMAS_TRAP","Keistimewaan Clashmas: Perangkap Beku"
"TID_EVENT_CHRISTMAS_TRAP_INFO","Hentikan penyerang dalam laluan mereka!\n\nKini adanya Perangkap Beku, tetapi akan cair apabila acara tamat."
"TID_OPEN_SHOP_TRAPS","Bina"
"TID_EVENT_CHRISTMAS_UNIT","Keistimewaan Clashmas: Ahli Sihir Ais"
"TID_EVENT_CHRISTMAS_UNIT_INFO","Menakuti musuh anda dengan Askar Legenda ini!\n\nAhli Sihir Ais di sini untuk melatih untuk masa terhad."
"TID_UPCOMING_EVENTS","Acara Akan Datang"
"TID_GIFT_AVAILABLE_STREAM_TEXT","Seorang rakan Klan telah menghantarkan Hadiah!"
"TID_TRAP_FREEZE","Perangkap Beku"
"TID_TRAP_FREEZE_INFO","Hentikan penyerang dalam laluan mereka. Sejuknya!\n\nHanya boleh digunakan untuk masa terhad"
"TID_EVENT_TIME_UNTIL_START","Bermula dalam:"
"TID_EVENT_UPCOMING_TIME","<number> hari"
"TID_EVENT_ARMYSPELL_BOOST","Penggalak Tentera 1 Permata"
"TID_EVENT_ARMYSPELL_BOOST_INFO","Dapatkan tentera penuh 4x lebih cepat!\n\nGalakkan item berikut dengan 1 Permata masing-masing:\n• Wira\n• Latihan Askar\n• Membru Sihir"
"TID_DIAMOND_BUNDLE_GOLD_ELIXIR_DARK_ELIXIR_INFO","• <gems> Permata\n• <res0> Emas\n• <res1> Eliksir\n• <res2> Eliksir Kejahatan\n\nSemak had penyimpanan!\n\nTawaran SATU kali <cffec78>terbaik</c> kami - jangan terlepas!"
"TID_UPGRADE_DENIED_UPGRADE_COUNT_LIMIT","Anda telah menaik taraf jumlah maksimum bangunan ini!"
"TID_UPGRADE_COUNT_LIMITED","Anda boleh menaik taraf <num> lagi bangunan ini"
"TID_UPGRADE_COUNT_LIMIT_HIT","<c2>Anda tidak boleh menaik taraf mana-mana bangunan ini</c>"
"TID_WIZARD2","Ahli Sihir Ais"
"TID_CHARACTER_INFO_WIZARD2","Ahli Sihir Legenda ini memperlahankan pertahanan musuh dengan syard ais kemusnahan!\n\nHanya tersedia untuk masa terhad."
"TID_WATCH","Tonton Video"
"TID_EVENT_SPELL_BOOST","Penggalak Membru 1 Permata"
"TID_EVENT_SPELL_BOOST_INFO","Membru Sihir 4x lebih cepat!\n\nGalakkan membru Sihir dengan hanya 1 Permata."
"TID_EVENT_TROOP","Acara <troop>"
"TID_EVENT_TROOP_INFO","Latih <troop> pada harga terdiskaun dan lengkapkan cabaran Acara!"
"TID_EVENT_SPELL","Acara <troop>"
"TID_EVENT_SPELL_INFO","Bru <troop> pada harga terdiskaun!"
"TID_REDUCE_COST","Kos Diskaun:"
"TID_EVENT_ACHIEVEMENT_COMPLETE","Acara Selesai!"
"TID_LOCAL_NOTIFICATION_EVENT_TROOP_DISCOUNT","Ketua, acara Askar sudah bermula!"
"TID_LOCAL_NOTIFICATION_EVENT_SPELL_DISCOUNT","Ketua, acara Sihir sudah bermula!"
"TID_LOCAL_NOTIFICATION_EVENT_TROOP_TRAINING_BOOST","Ketua, acara Galakan Latihan 1 Permata sudah bermula!"
"TID_LOCAL_NOTIFICATION_EVENT_SPELL_BREWING_BOOST","Ketua, acara Galakan Membru 1 Permata sudah bermula!"
"TID_LOCAL_NOTIFICATION_EVENT_ALL_ARMY_BOOST","Ketua, acara Galakan Tentera 1 Permata sudah bermula!"
"TID_LOCAL_NOTIFICATION_EVENT_ALL_COLLECTORS_BOOST","Ketua, acara Galakan Pengumpul 1 Permata sudah bermula!"
"TID_LOCAL_NOTIFICATION_EVENT_STAR_BONUS","Ketua, acara Bonus Bintang sudah bermula!"
"TID_LOCAL_NOTIFICATION_EVENT_CLAN_XP","Ketua, acara XP Klan sudah bermula!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP","Ketua, Askar istimewa di sini untuk masa terhad!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_SPELL","Ketua, Sihir istimewa di sini untuk masa terhad!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TRAP","Ketua, Perangkap istimewa di sini untuk masa terhad!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_OFFER","Ketua, tawaran bernilai tinggi dijual untuk masa terhad!"
"TID_GIFT_GIVEN_STREAM_TEXT","Anda sudah menghantar hadiah Klan!"
"TID_YOU_HAVE_ALREADY_CLAIMED_THE_GIFT","Anda telah menuntut hadiah ini!"
"TID_HOLIDAY_PACK","Pek Cuti"
"TID_GIFT_NOT_AVAILABLE_IN_MODE","Kembali ke kampung untuk menerima hadiah!"
"TID_EVENT_ACHIEVEMENT_REWARD_CLAIMED","Acara lengkap! Anda mendapat <gem> Permata dan <xp> XP!"
"TID_EVENT_CHRISTMAS_SPELL_UPCOMING","Hari pertama Clashmas!"
"TID_EVENT_CHRISTMAS_TRAP_UPCOMING","Hari ke-2 Clashmas!"
"TID_EVENT_CHRISTMAS_UNIT_UPCOMING","Hari ke-3 Clashmas!"
"TID_SHOP_GIFTS_ALLIANCE_GIFTS","+ Hadia Klan"
"TID_NEWS_XMAS_2016_UPDATE_TITLE","Selamat Clashmas!"
"TID_NEWS_XMAS_2016_UPDATE_TEXT","Musim bersalji ini penuh dengan acara istimewa!\n\nSemak tab <c76589b>Acara</c> baharu dan nikmati semua keseronokan yang akan datang!"
"TID_NEWS_XMAS_2016_UPGRADES_TITLE","Naik Taraf Baru"
"TID_NEWS_XMAS_2016_UPGRADES_TEXT","Dewan Bandar 11\n• Raja Orang Gasar tahap 41-45\n• Permaisuri Pemanah tahap 41-45\n• Golem tahap 6\n• Penunggang Khinzir tahap 7\n• Sihir Beracun tahap 5\n• Istana Klan tahap 7\n• Menara Ahli Sihir tahap 10\n• Benteng tahap 12 (maks 50 keping)"
"TID_NEWS_XMAS_2016_MORE_TITLE","Kemas Kini Lain"
"TID_NEWS_XMAS_2016_MORE_TEXT","• Menara Ahli Sihir tahap 9 kini tersedia pada TH10\n• Radius Sihir Beracun ditingkatkan sedikit\n• Kerosakan sihir perempuan dan nilai nyawa ditingkatkan\n• Belon, Naga dan P.E.K.K.A memperbaik kelajuan serangan\n• Beberapa kos dan masa naik taraf dikurangkan"
"TID_MULTIPLAYER_STAR_BONUS_EVENT_ACTIVE","<c66CC00><num>x Acara Bonus Bintang!</c>"
"TID_NO_EVENTS_CONTENT","Tiada Acara dijadualkan buat masa ini.\nSemak semula pada waktu lain!"
"TID_FEEDBACK_BUTTON6","Akaun Dikunci"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_1","Ketua, raikan Clashmas dengan galakan 1 Permata dan Kejutan Santa!"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_2","Ketua, Clashmas diteruskan dengan Perangkap Beku - lihatnya!"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_3","Ketua, latih Ahli Sihir Ais sepanjang hari akhir Clashmas!"
"TID_QQ_LOGIN_BUTTON","Log Masuk QQ"
"TID_WECHAT_LOGIN_BUTTON","Log Masuk WeChat"
"TID_GUEST_LOGIN_BUTTON","Log Masuk Tetamu"
"TID_WECHAT_LOGGED_IN","Telah melog masuk ke WeChat"
"TID_QQ_LOGGED_IN","Telah melog masuk ke QQ"
"TID_WECHAT_LOGOUT_BUTTON","Log keluar"
"TID_WECHAT_NOT_INSTALLED","Anda belum memasang WeChat"
"TID_SHARE_DIALOG_TITLE","Kongsi"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM_TITLE","Akaun Permainan Baharu"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM","Perkembangan anda sekarang dihubungkan kepada akaun lain. Anda pasti mahu melog masuk dan mencipta permainan baharu dengan akaun QQ/WeChat ini?"
"TID_TENCENT_BOUND_TO_OTHER_ACCOUNT","Anda ingin memuatkan kampung Ketua <name> dengan Dewan Bandar tahap <number>?"
"TID_INFO_POP_UP_IAP_NOTE_TENCENT","Clash of Clans boleh dimainkan secara percuma tetapi anda boleh mempercepatkan perkembangan anda melalui pembelian dalam aplikasi."
"TID_MULTIDEVICE_INFO_TENCENT","Untuk bermain pada berbilang peranti Android, daftar masuk menggunakan akaun WeChat atau QQ yang sama."
"TID_LINK_SAME_PLATFORM_TITLE_TENCENT","Segerak dengan akaun anda"
"TID_LINK_SAME_PLATFORM_TENCENT","Untuk bermain pada berbilang peranti, sila pastikan anda mendaftar masuk ke akaun WeChat atau QQ anda dalam tetapan permainan.\n\nKemudian, daftar masuk menggunakan akaun WeChat atau QQ juga pada peranti lain. Perkembangan anda akan disegerakkan secara automatik."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_TENCENT","Kampung anda sudah digabungkan secara kekal ke akaun yang anda telah log masuk.\n\nOleh sebab pangkalan telah berkembang (Dewan Bandaran tahap <level> atau pembelian dibuat), ia tidak boleh ditulis ganti lagi."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_TENCENT","Untuk bermain pada peranti Android lain, muat turun Clash of Clans dari Tencent Store dan daftar masuk menggunakan akaun WeChat atau QQ yang sama.\n\nPerkembangan anda akan disegerakkan secara automatik."
"TID_ADD_FRIENDS_INFO_REQUESTS_TENCENT","Tambah Rakan Clash dari profil pemain mereka. Rakan WeChat atau QQ kelihatan secara automatik setelah anda melog masuk."
"TID_INFO_POP_UP_TOS_PP_NOTE_TENCENT","Clash of Clans boleh dimainkan secara percuma tetapi anda boleh mempercepatkan perkembangan anda melalui pembelian dalam aplikasi. Ketik OK untuk menerima Dasar Terma dan Privasi kami."
"TID_POPUP_CONFLICTING_ACCOUNT_TITLE","Akaun Berkonflik"
"TID_ATTATID_POPUP_CONFLICTING_ACCOUNT_TEXT","Akaun yang anda cuba melog masuk berbeza daripada akaun yang disimpan secara setempat, adakah anda ingin menukar ke yang baharu?"
"TID_BUTTON_CONFLICTING_ACCOUNT_YES","Ya, tukar ke akaun semasa."
"TID_BUTTON_CONFLICTING_ACCOUNT_NO","Tidak, gunakan yang asal."
"TID_NEWS_MARCH_2017_UPDATE_TITLE","Kemas Kini Keseimbangan!"
"TID_NEWS_MARCH_2017_UPDATE_TEXT","• Pertahanan Udara tahap 9 ditambah ke Dewan Bandar 11\n• Had Benteng tahap 12 ditingkatkan sebanyak 25\n• Statistik ditingkatkan bagi Penunggang Khinzir, Pelombong, Sihir Perempuan, Naga dan P.E.K.K.A"
"TID_ACHIEVEMENT_ACCOUNT_BOUND","Sambungkan akaun anda ke rangkaian sosial untuk penyimpanan selamat."
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TITLE","Pastikan kampung anda selamat"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_COMPLETED","Selesai!"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GAME_CENTER","Sambungkan ke Game Center"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GOOGLE_PLAY","Sambungkan ke Google Play"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_KUNLUN","Kampung anda dalam perlindungan"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT","Sambungkan ke WeChat atau QQ"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT_AND_GAME_CENTER","Sambung ke WeChat, QQ atau Game Center"
"TID_NEWS_IOS7_TITLE","Tamat sokongan untuk peranti yang menjalankan iOS 5 dan 6"
"TID_NEWS_IOS7_TEXT","Kemas kini Clash of Clans seterusnya akan membuang sokongan untuk semua peranti Apple yang menjalankan iOS versi 5 dan 6. Untuk terus bermain Clash of Clans, sila kemas kini kepada iOS 7 atau lebih tinggi. Untuk maklumat lanjut, ketik di bawah!"
"TID_NEWS_IOS7_BUTTON","Maklumat Lanjut"
"TID_LOCAL_NOTIFICATION_EVENT_HERO_BOOST","Ketua, acara Galakan Wira 1 Permata sudah bermula!"
"TID_LOCAL_NOTIFICATION_EVENT_STAR_BONUS_4X","Ketua, acara 4x Bonus Bintang sudah bermula!"
"TID_EVENT_HERO_BOOST_ALT","Acara Galakkan Wira"
"TID_EVENT_ARMY_GOWIWI","Acara GoWiWi"
"TID_EVENT_ARMY_GOWIWI_INFO","Hapuskan kampung dengan tentera Golem-Ahli Sihir-Sihir Perempuan klasik! Setiap unit kini 50% lebih murah!"
"TID_CNY_PACK","Pek Tahun Baharu Qamari"
