"TID","ID"
"TID_GIFT_DIAMOND_PACK_2","Kantong Permata & Hadiah"
"TID_GIFT_DIAMOND_PACK_3","Karung Permata & Hadiah"
"TID_GIFT_DIAMOND_PACK_4","Kotak Permata & Hadiah"
"TID_GIFT_DIAMOND_PACK_5","Peti Permata & Hadiah"
"TID_YOU_GOT_REWARD","Mendapat:"
"TID_TOO_MANY_ALLIANCE_CHAT_REPORTS_SENT","Tunggu sebelum mengirim laporan lain"
"TID_ONGOING_EVENTS","Acara Hari Ini"
"TID_EVENT_ARMY_BOOST","Pelesat Latihan 1 Permata"
"TID_EVENT_TIME_LEFT","Sisa Waktu:"
"TID_EVENT_ARMY_BOOST_INFO","Latih Peleton 4x lebih cepat!\n\nLesatkan latihan Peleton hanya dengan 1 Permata."
"TID_ACHIEVEMENTS_PROGRESS","Kemajuan"
"TID_OPEN_TRAIN_TROOPS","Latih"
"TID_EVENT_COLLECTOR_BOOST","Pelesat Pengumpul 1 Permata"
"TID_COLLECTOR_BOOST_INFO","Gandakan produksi sumber dayamu!\n\nLesatkan pengumpul sumber daya, masing-masing berbiaya 1 Permata."
"TID_EVENT_CW_TITLE","2x XP Klan"
"TID_EVENT_CW_INFO","Naikkan level Klanmu dua kali lebih cepat!\n\nPerang Klan yang aktif selama acara ini meraih XP Klan ganda."
"TID_EVENT_CHRISTMAS","Acara Liburan"
"TID_EVENT_STAR_BONUS","<starbonus>x Bonus Bintang"
"TID_EVENT_STAR_BONUS_INFO","Isi Bank lebih cepat!\n\nBonus Bintang menhadiahkan <starbonus>x rampasan selama acara ini."
"TID_EVENT_CHRISTMAS_SPELL","Clashmas Spesial: Kejutan Santa"
"TID_EVENT_CHRISTMAS_SPELL_INFO","Hadiahi musuh dengan kerusakan total!\n\nKejutan Santa hadir untuk diracik selama waktu terbatas!"
"TID_OPEN_TRAIN_SPELLS","Racik"
"TID_EVENT_CHRISTMAS_TRAP","Clashmas Spesial: Jebakan Pembeku"
"TID_EVENT_CHRISTMAS_TRAP_INFO","Hentikan penyerang seketika!\n\nJebakan Pembeku hadir, tetapi akan mencair saat acara berakhir."
"TID_OPEN_SHOP_TRAPS","Bangun"
"TID_EVENT_CHRISTMAS_UNIT","Clashmas Spesial: Penyihir Es"
"TID_EVENT_CHRISTMAS_UNIT_INFO","Bekukan musuhmu dengan Peleton Legendaris ini!\n\nPenyihir Es hadir untuk berlatih selama waktu terbatas!"
"TID_UPCOMING_EVENTS","Acara Mendatang"
"TID_GIFT_AVAILABLE_STREAM_TEXT","Rekan Klan telah mengirim Hadiah!"
"TID_TRAP_FREEZE","Jebakan Pembeku"
"TID_TRAP_FREEZE_INFO","Hentikan penyerang seketika. Itu baru dingin!\n\nHanya dapat dipakai selama waktu terbatas."
"TID_EVENT_TIME_UNTIL_START","Dimulai dalam:"
"TID_EVENT_UPCOMING_TIME","<number> hari"
"TID_EVENT_ARMYSPELL_BOOST","Pelesat Tentara 1 Permata"
"TID_EVENT_ARMYSPELL_BOOST_INFO","Dapatkan tentara lengkap 4x lebih cepat!\n\nLesatkan area berikut ini masing-masing dengan 1 Permata:\n• Pahlawan\n• Latihan Peleton\n• Peracikan Mantra"
"TID_DIAMOND_BUNDLE_GOLD_ELIXIR_DARK_ELIXIR_INFO","• <gems> Permata\n• <res0> Emas\n• <res1>Eliksir\n• <res2>Eliksir Hitam\n\nMelebihi batas penyimpanan!\n\nJangan lewatkan penawaran <cffec78>terbaik</c> SATU kali ini!"
"TID_UPGRADE_DENIED_UPGRADE_COUNT_LIMIT","Bangunan ini sudah ditingkatkan dalam jumlah maksimum!"
"TID_UPGRADE_COUNT_LIMITED","Masih ada <num> peningkatan lagi untuk bangunan ini"
"TID_UPGRADE_COUNT_LIMIT_HIT","<c2>Bangunan ini sudah tidak dapat ditingkatkan lagi!</c>"
"TID_WIZARD2","Penyihir Es"
"TID_CHARACTER_INFO_WIZARD2","Penyihir Legendaris ini memperlambat pertahanan musuh dengan kepingan es perusak!\n\nHanya tersedia untuk waktu terbatas."
"TID_WATCH","Tonton Video"
"TID_EVENT_SPELL_BOOST","Pelesat Peracikan 1 Permata"
"TID_EVENT_SPELL_BOOST_INFO","Racik Mantra 4x lebih cepat!\n\nPercepat peracikan Mantra hanya dengan 1 Permata."
"TID_EVENT_TROOP","Acara <troop>"
"TID_EVENT_TROOP_INFO","Latih <troop> dengan harga diskon dan selesaikan Tantangan Acara!"
"TID_EVENT_SPELL","Acara <troop>"
"TID_EVENT_SPELL_INFO","Racik <troop> dengan harga diskon!"
"TID_REDUCE_COST","Diskon Biaya:"
"TID_EVENT_ACHIEVEMENT_COMPLETE","Acara Selesai!"
"TID_LOCAL_NOTIFICATION_EVENT_TROOP_DISCOUNT","Chief, acara Peleton telah dimulai!"
"TID_LOCAL_NOTIFICATION_EVENT_SPELL_DISCOUNT","Chief, acara Mantra telah dimulai!"
"TID_LOCAL_NOTIFICATION_EVENT_TROOP_TRAINING_BOOST","Chief, acara Pelesat Latihan 1 Permata telah dimulai!"
"TID_LOCAL_NOTIFICATION_EVENT_SPELL_BREWING_BOOST","Chief, acara Pelesat Peracikan 1 Permata telah dimulai!"
"TID_LOCAL_NOTIFICATION_EVENT_ALL_ARMY_BOOST","Chief, acara Pelesat Tentara 1 Permata telah dimulai!"
"TID_LOCAL_NOTIFICATION_EVENT_ALL_COLLECTORS_BOOST","Chief, acara Pelesat Pengumpul 1 Permata telah dimulai!"
"TID_LOCAL_NOTIFICATION_EVENT_STAR_BONUS","Chief, acara Bonus Bintang telah dimulai!"
"TID_LOCAL_NOTIFICATION_EVENT_CLAN_XP","Chief, acara XP Klan telah dimulai!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP","Chief, Peleton spesial hadir untuk waktu terbatas!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_SPELL","Chief, Mantra spesial hadir untuk waktu terbatas!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TRAP","Chief, Jebakan spesial hadir untuk waktu terbatas!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_OFFER","Chief, penawaran bernilai tinggi diobral untuk waktu terbatas!"
"TID_GIFT_GIVEN_STREAM_TEXT","Hadiah Klan telah terkirim!"
"TID_YOU_HAVE_ALREADY_CLAIMED_THE_GIFT","Hadiah ini sudah kamu klaim!"
"TID_HOLIDAY_PACK","Paket Liburan"
"TID_GIFT_NOT_AVAILABLE_IN_MODE","Kembali ke beranda untuk menerima hadiah!"
"TID_EVENT_ACHIEVEMENT_REWARD_CLAIMED","Acara selesai! Kamu menerima <gem> Permata dan <xp> XP!"
"TID_EVENT_CHRISTMAS_SPELL_UPCOMING","Hari Pertama Clashmas!"
"TID_EVENT_CHRISTMAS_TRAP_UPCOMING","Hari ke-2 Clashmas!"
"TID_EVENT_CHRISTMAS_UNIT_UPCOMING","Hari ke-3 Clashmas!"
"TID_SHOP_GIFTS_ALLIANCE_GIFTS","+ Hadiah Klan"
"TID_NEWS_XMAS_2016_UPDATE_TITLE","Mari Clashmas!"
"TID_NEWS_XMAS_2016_UPDATE_TEXT","Musim bersalju penuh acara spesial!\n\nTengoklah tab baru: <c76589b>Acara</c> dan ikuti semua keseruan mendatang!"
"TID_NEWS_XMAS_2016_UPGRADES_TITLE","Peningkatan Baru"
"TID_NEWS_XMAS_2016_UPGRADES_TEXT","Balai Kota level 11\n• Raja Barbar level 41-45\n• Ratu Pemanah level 41-45\n• Golem level 6\n• Penunggang Babi level 7\n• Mantra Racun level 5\n• Kastel Klan level 7\n• Menara Penyihir level 10\n• Tembok level 12 (maks 50 bagian)"
"TID_NEWS_XMAS_2016_MORE_TITLE","Pembaruan Lainnya"
"TID_NEWS_XMAS_2016_MORE_TEXT","• Menara Penyihir level 9 kini tersedia di BK10\n• Radius Mantra Racun agak bertambah\n• Kerusakan dan nyawa Penyihir bertambah\n• Kecepatan serangan Balon, Naga, dan P.E.K.K.A bertambah\n• Beberapa biaya dan waktu peningkatan dikurangi"
"TID_MULTIPLAYER_STAR_BONUS_EVENT_ACTIVE","<c66CC00><num>x Acara Bonus Bintang!</c>"
"TID_NO_EVENTS_CONTENT","Tidak ada Acara terjadwal saat ini.\nPeriksa lagi nanti!"
"TID_FEEDBACK_BUTTON6","Akun Terkunci"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_1","Chief, rayakan Clashmas dengan pelesat 1 Permata dan Kejutan Santa!"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_2","Chief, Clashmas lanjut ke Jebakan Pembeku - lihatlah!"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_3","Chief, latih Penyihir Es selama hari-hari akhir Clashmas!"
"TID_QQ_LOGIN_BUTTON","Masuk QQ"
"TID_WECHAT_LOGIN_BUTTON","Masuk WeChat"
"TID_GUEST_LOGIN_BUTTON","Akses Tamu"
"TID_WECHAT_LOGGED_IN","Telah masuk ke WeChat"
"TID_QQ_LOGGED_IN","Telah masuk ke QQ"
"TID_WECHAT_LOGOUT_BUTTON","Keluar"
"TID_WECHAT_NOT_INSTALLED","WeChat belum dipasang"
"TID_SHARE_DIALOG_TITLE","Bagikan"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM_TITLE","Akun Game Baru"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM","Kemajuanmu saat ini tersambung ke akun lain. Yakin ingin masuk dan membuat game baru dengan akun QQ/WeChat ini?"
"TID_TENCENT_BOUND_TO_OTHER_ACCOUNT","Ingin memuat desa Chief <name> dengan Balai Kota level <number>?"
"TID_INFO_POP_UP_IAP_NOTE_TENCENT","Clash of Clans gratis dimainkan, tetapi kemajuan dapat dipercepat dengan pembelian dalam aplikasi."
"TID_MULTIDEVICE_INFO_TENCENT","Untuk bermain di beberapa perangkat Android, masuklah menggunakan akun Wechat atau QQ yang sama."
"TID_LINK_SAME_PLATFORM_TITLE_TENCENT","Sinkronkan dengan akunmu"
"TID_LINK_SAME_PLATFORM_TENCENT","Untuk bermain di beberapa perangkat Android, pastikan kamu masuk ke akun WeChat atau QQ di setelan game.\n\nLalu, masuk ke akun WeChat atau QQ tersebut di perangkat satunya. Kemajuan akan secara otomatis disinkronkan."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_TENCENT","Desa ini sudah terikat secara permanen ke akun yang digunakan untuk masuk.\n\nKarena desa sudah maju (Balai Kota level <level> atau sudah ada pembelian), desa tidak dapat ditimpa lagi."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_TENCENT","Untuk bermain di beberapa perangkat Android, unduh Clash of Clans dari Tencent Store dan masuklah menggunakan akun WeChat atau QQ yang sama.\n\nKemajuan akan secara otomatis disinkronkan."
"TID_ADD_FRIENDS_INFO_REQUESTS_TENCENT","Tambahkan Teman Clash dari profil pemain mereka. Teman WeChat atau QQ akan muncul secara otomatis begitu kamu masuk."
"TID_INFO_POP_UP_TOS_PP_NOTE_TENCENT","Clash of Clans gratis dimainkan, tetapi kemajuan dapat dipercepat dengan pembelian dalam aplikasi. Ketuk Oke untuk menyetujui Ketentuan dan Kebijakan Privasi kami."
"TID_POPUP_CONFLICTING_ACCOUNT_TITLE","Akun Bentrok"
"TID_ATTATID_POPUP_CONFLICTING_ACCOUNT_TEXT","Akun yang kamu coba gunakan untuk masuk berbeda dengan akun yang tersimpan secara lokal. Ingin beralih ke yang baru?"
"TID_BUTTON_CONFLICTING_ACCOUNT_YES","Ya, beralih ke akun saat ini."
"TID_BUTTON_CONFLICTING_ACCOUNT_NO","Tidak, gunakan akun asli."
"TID_NEWS_MARCH_2017_UPDATE_TITLE","Pembaruan Penyeimbangan!"
"TID_NEWS_MARCH_2017_UPDATE_TEXT","• Pertahanan Udara level 9 ditambahkan ke Balai Kota level 11\n• Batas Tembok level 12 bertambah 25\n• Statistik bertambah untuk Penunggang Babi, Penambang, Nenek Sihir, Naga, dan P.E.K.K.A"
"TID_ACHIEVEMENT_ACCOUNT_BOUND","Sambungkan akunmu ke jejaring sosial agar aman tersimpan."
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TITLE","Jaga keamanan desamu!"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_COMPLETED","Selesai!"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GAME_CENTER","Sambungkan ke Game Center"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GOOGLE_PLAY","Sambungkan ke Google Play"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_KUNLUN","Desamu terjaga aman"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT","Sambungkan ke WeChat atau QQ"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT_AND_GAME_CENTER","Sambungkan ke WeChat, QQ atau Game Center"
"TID_NEWS_IOS7_TITLE","Akhir dukungan untuk perangkat yang menjalankan iOS 5 dan 6"
"TID_NEWS_IOS7_TEXT","Pembaruan Clash of Clans berikutnya akan membuang dukungan untuk semua perangkat Apple yang menjalankan iOS versi 5 dan 6. Agar dapat tetap bermain Clash of Clans, silakan tingkatkan ke iOS 7 ke atas. Untuk informasi selengkapnya, ketuk di bawah ini!"
"TID_NEWS_IOS7_BUTTON","Info-Selengkapnya"
"TID_LOCAL_NOTIFICATION_EVENT_HERO_BOOST","Chief, acara Pelesat Pahlawan 1 Permata telah dimulai!"
"TID_LOCAL_NOTIFICATION_EVENT_STAR_BONUS_4X","Chief, acara 4x Bonus Bintang telah dimulai!"
"TID_EVENT_HERO_BOOST_ALT","Acara Pelesat Pahlawan"
"TID_EVENT_ARMY_GOWIWI","Acara GoWiWi"
"TID_EVENT_ARMY_GOWIWI_INFO","Hancurkan desa dengan tentara Golem-Penyihir-Nenek Sihir! Setiap unit didiskon 50%!"
"TID_CNY_PACK","Paket Imlek"
"TID_LOCAL_NOTIFICATION_EVENT_ARMY_DISCOUNT","Chief, Acara Tentara spesial telah dimulai!"
"TID_OFFER_CW_TITLE","Paket Perang Klan"
"TID_NEWS_CW_BD_GIFTS_TITLE","Hadiah Klan!"
"TID_ATTACK_SPEED","Kecepatan Serangan: <number>"
"TID_SUMMON_SPEED","Kecepatan Pengerahan: <number>"
"TID_PLACEMENT_HINT_TUTORIAL3","Kerahkan peletonmu!"
"TID_WAITING_FOR_ENEMY","Menunggu lawan"
"TID_DEFENCE_TROOP_COUNT","Peleton bertahan: <number>"
"TID_CLOCK_TOWER_BOOST_DURATION","Durasi pelesat: <number>"
"TID_DIAMOND_BUNDLE_RED","(Paket Pahlawan)RED"
"TID_DIAMOND_BUNDLE_RED_INFO","• <gems> Permata\n• Patung Pahlawan Perkasa\n• Kulit (RED) waktu terbatas untuk Raja Barbar\n\n100% dari hasil akan disumbangkan untuk perjuangan (RED) melawan AIDS."
"TID_BUILDING_CLOCK_TOWER","Menara Jam"
"TID_CLOCK_TOWER_BOOST_TIME","Durasi pelesat: <number> dtk"
"TID_ARMY_CAMP_VILLAGE2","Kamp <num>"
"TID_BUILDING_DOUBLE_CANNON","Meriam Ganda"
"TID_BUTTON_CHANGE_VILLAGE","Pergi"
"TID_BUILDING_MULTI_MORTAR","Multi Mortir"
"TID_OBSTACLE_OLD_BARBARIAN_STATUE","Patung Orang Barbar Tua"
"TID_BUILDING_TELESCOPE","Laboratorium Bintang"
"TID_UNIT_COUNT","Unit:"
"TID_TRAINING_TIME2","Waktu Latihan:"
"TID_FILL_ARMY_CAMPS","Isi kamp tentara"
"TID_ATTACK_VILLAGE2_ATTACK_USED","Gagal menyerang, serangan terpakai!"
"TID_ATTACK","Serang"
"TID_LOOT_AVAILABLE","Rampasan Tersedia:"
"TID_LOOT_RECEIVED","Rampasan Diterima:"
"TID_FIND_MATCH_HEADER","Cari Lawan Tanding?"
"TID_HOUSING_VILLAGE2","Unit per kamp:"
"TID_SPECIAL_UNLOCKS_AT_LEVEL","Kemampuan spesial terbuka pada level <number>"
"TID_UPGRADE_INFO_START","Bertambah"
"TID_UPGRADE_INFO_ITEM_SPACER","<old> dan"
"TID_UPGRADE_INFO_HP","<old> nyawa (+<num>)"
"TID_UPGRADE_INFO_DPS","<old> kerusakan per detik (+<num>)"
"TID_UPGRADE_INFO_ATTACK_SPEED","<old> kecepatan serangan (+<num> dtk)"
"TID_UPGRADE_INFO_SPAWNED_UNITS","<old> jumlah unit dikeluarkan (+<num>)"
"TID_UPGRADE_INFO_HOUSING","<old> jumlah unit per Kamp Tentara (+<num>)"
"TID_UPGRADE_INFO_SPAWNING","<old> <name> kecepatan produksi (+20%)"
"TID_UPGRADE_INFO_SPECIAL_ABILITY","Membuka kemampuan spesial:<name>!"
"TID_UPGRADE_INFO_SPECIAL_ABILITY_IMPROVED","Meningkatkan kemampuan <name>!"
"TID_UPGRADE_INFO_DEPLOY_UNIT","<old> <name> kecepatan pengerahan (+15%)"
"TID_NEXT_LEVEL","Level Berikutnya"
"TID_REQUIRED_STAR_LABORATORY_LEVEL","Perlu Laboratorium Bintang Level <number>"
"TID_ABILITY","Kemampuan Spesial"
"TID_BARB2_ABILITY_NAME","Amarah"
"TID_BARB2_ABILITY_HELP","Kecepatan dan kerusakan bertambah untuk <num> detik pertama"
"TID_ARCHER2_ABILITY_NAME","Jubah"
"TID_ARCHER2_ABILITY_HELP","Tidak terlihat oleh pertahanan untuk <num> detik pertama"
"TID_GIANT_ABILITY_NAME","Tinju Kuat"
"TID_GIANT_ABILITY_HELP","Serangan pertama memberikan kerusakan <num>%"
"TID_CANNON_ABILITY_NAME","Pertahanan Terakhir"
"TID_CANNON_ABILITY_HELP","Meriam teus menembak setelah gerobak dihancurkan dengan <num2> nyawa sementara"
"TID_PEKKA2_ABILITY_NAME","Terisi Meluap"
"TID_PEKKA2_ABILITY_HELP","Memberikan <num> kerusakan dalam ledakan masif saat hancur"
"TID_BALLOON2_ABILITY_NAME","Ledakan Jerangkong"
"TID_BALLOON2_ABILITY_HELP","Memberikan <num2> kerusakan dan mengeluarkan <num> Jerangkong saat hancur"
"TID_GARG2_ABILITY_NAME","Tembakan Jauh"
"TID_GARG2_ABILITY_HELP","<num> serangan pertama dilemparkan dari jarak lebih jauh"
"TID_BOMBER_ABILITY","Bom Besar"
"TID_BOMBER_ABILITY_HELP","Lemparan bom pertama memberikan kerusakan <num3>%"
"TID_POPUP_BOOST_VILLAGE_SPEEDUP","Ambil sumber daya, latih, riset dan bangun <multiplier>x lebih cepat selama <time>!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE_SPEEDUP","Percepat Desa?"
"TID_POPUP_BOOST_VILLAGE","Ambil sumber daya, latih, riset dan bangun <multiplier>x lebih cepat selama <time>!\n\nKamu dapat mempercepat gratis satu kali per <cooldown>!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE","Pelesat Gratis!"
"TID_BUTTON_CLOCKTOWER_SPEEDUP","Percepat Sekarang!"
"TID_BUTTON_CLOCK_TOWER_BOOST","Pelesat Gratis!"
"TID_CLOCK_TOWER_UPGRADE_NOTE","Buat pelesat berlangsung <time> lebih lama"
"TID_CLOCK_TOWER_INFO","Menara Jam membuat banyak hal terjadi lebih cepat di desamu! Ambil sumber daya, latih, riset, dan bangun lebih cepat."
"TID_BOOST","Percepat"
"TID_BUILD_TRAINING_GROUNDS","Bangun Kamp Tentara dahulu"
"TID_NO_FREE_TRAINING_SLOT_AVAILABLE","Buang dahulu unit yang ada"
"TID_BUTTON_ATTACK_MODE_FAR_SLOW","Jarak Jauh"
"TID_BUTTON_ATTACK_MODE_NEAR_FAST","Serangan Cepat"
"TID_BUTTON_ATTACK_MODE_BURST","Ledakan"
"TID_BUTTON_ATTACK_MODE_NORMAL","Normal"
"TID_RESOURCE_MAX","Maks:"
"TID_RESOURCE_PRODUCTION","Produksi per jam:"
"TID_RESOURCE_IN_TREASURY","Di Bank:"
"TID_FIND_NEW_MATCH","Cari lawan baru"
"TID_BUTTON_FIND_NOW","Cari Sekarang!"
"TID_TIME_LEFT","Sisa Waktu:"
"TID_YOUR_ATTACK","Seranganmu:"
"TID_WAITING_FOR_ATTACK","Lawan menyerang!"
"TID_DOUBLE_CANNON_INFO","Meriam ganda, tembakan ganda per meriam, ini dosis ganda masalah!"
"TID_BUILDING_GUARD_POST","Pos Jaga"
"TID_GUARD_POST_INFO","Menampung peleton untuk membantu bertahan! Para provokator ini pasti memperlambat musuh."
"TID_BUILDING_MEGA_TESLA","Tesla Mega"
"TID_MEGA_TESLA_INFO","Apa yang terjadi jika Tesla berukuran Mega? Setruman kuatnya memberikan kerusakan berat bahkan pada unit tertangguh!"
"TID_GRASS","Rumput Tinggi"
"TID_DUEL_NOTIFICATION","Pertempuran Versus telah dimulai melawan <attacker>!"
"TID_STONE_PATH","Jalan Batu"
"TID_REPAIR_BUILDING_TITLE","Perbaiki Bangunan?"
"TID_REPAIR_HERO_TITLE","Bangun kembali Pahlawan?"
"TID_REPAIR_BUILDING_HEADER","<name>"
"TID_BUILDING_AIR_DEFENSE_SMALL","Mercon"
"TID_AIR_DEFENSE_SMALL_INFO","Menjaga agar gangguan yang terbang tidak mendekat dengan serbuan roket kecil! Seperti penyetrum serangga, tetapi lebih cantik."
"TID_BUILDING_ARCHER_TOWER2","Menara Pemanah"
"TID_ARCHER_TOWER2_INFO","Tidak ada lawan yang lolos dari bidikan si Pemanah. menara ini memiliki tombol khusus - pilih jarak jauh atau serangan cepat!"
"TID_BUILDING_CANNON2","Meriam"
"TID_CANNON2_INFO","Pertahanan darat ikonik, dibangun untuk bertahan lama! Bangunan klasik ini membuat Master Tukang jadi agak sentimental."
"TID_BUILDING_TESLA_TOWER2","Tesla Tersembunyi"
"TID_TESLA_TOWER2_INFO","Ya menara, ya jebakan, sangat mengejutkan! Menyetrum musuh di darat dan udara dengan kekuatan sains!"
"TID_TUTORIAL_SHIP","Chief, kita sekarang bisa membangun ulang kapal karam di pantai kita!"
"TID_TUTORIAL_SHIP_LOAD_SHIP","Chief, perahu dan kru siap berlayar!"
"TID_TUTORIAL_SHIP_READY","Jangan takut tersesat. Kita akan ingat jalan pulang!"
"TID_TUTORIAL_SHIP_ARRIVE","Daratan! Tempat aneh apa ini?"
"TID_TUTORIAL_SHIP_ARRIVE_FIX_VILLAGE","Kita beruntung, Chief! Kita bisa memperbaiki bangunan tua itu untuk berteduh!"
"TID_TUTORIAL_VILLAGERS_MOVE_OUT","Fiuh! Mari menginap di sini malam ini. Inilah rumah kita jauh dari rumah!"
"TID_TUTORIAL_MEET_NEW_BUILDER","Zzz..."
"TID_TUTORIAL_MEET_NEW_BUILDER2","Hah?! Oh, pengunjung! Hore!"
"TID_TUTORIAL_MEET_NEW_BUILDER3","Whoa! Dari mana asalmu?!"
"TID_TUTORIAL_MEET_NEW_BUILDER4","Tempatku! Kamu... benar-benar membersihkannya! Kamu BENAR-BENAR berhak atas tur."
"TID_TUTORIAL_LOOK_LABORATORY","Aku Master Tukang. Mau melihat bangunan favoritku? Ini memberi peleton kemampuan spesial!"
"TID_TUTORIAL_LOOK_LABORATORY_DO","Kita perlu peleton untuk mengetahui siapakah Tukang terbaik, tentu saja!"
"TID_TUTORIAL_LOOK_FINISH","Memakai peleton? Chief, keterampilanmu mungkin bermanfaat di sini!"
"TID_TUTORIAL_ATTACK","Sungguh? Kalau kamu bisa bertempur sebaik kamu bersih-bersih, kita bisa jadi tim yang baik!"
"TID_TUTORIAL_ATTACK_DONE","Oh, tidak, mereka menyerang kita juga!?"
"TID_TUTORIAL_ATTACK_DONE2","Itulah cara kita menyelesaikan! Serangan terbaik memenangkan hadiah. Tidak boleh mencuri - itu KASAR."
"TID_TUTORIAL_ATTACK_DONE3","Chief, kamu tadi melakukan serangan terbaik! Kita mendapatkan rampasan sebagai hadiahnya!"
"TID_TUTORIAL_WORKER_MENU","Hore! Aku punya BEGITU banyak ide apa saja yang harus dibangun. Lihat saja daftar keinginanku."
"TID_TUTORIAL_WORKER_MENU2","Aku selalu punya ide di sini. Tapi kamu harus berpengetahuan. Kamu harus memilih!"
"TID_TUTORIAL_WORKER_MENU3","Keren! Kita sekarang tim! Mungkin aku bisa berkunjung ke rumahmu suatu hari dan... Zzz..."
"TID_TUTORIAL_WORKER_MENU4","Chief, sepertinya ada banyak hal untuk dikerjakan di sini. Pastikan untuk menjaga desa kita juga!"
"TID_WARMACHINE","Mesin Pertempuran"
"TID_WAITING_FOR_DUEL_NOTIFICATION","Pemain siap untuk pertempuran Versus!"
"TID_UPGRADE_UNITS2","Tingkatkan Unit"
"TID_RESEARCH2_TITLE","Keuntungan Peningkatan:"
"TID_RESERARCH2_SWIPE","Usap ke kiri/kanan untuk melihat lebih banyak peningkatan"
"TID_VILLAGE2_PVP_LOOT","Menang"
"TID_BUTTON_START_MATCHMAKE","Cari Sekarang!"
"TID_START_MATCHMAKE_HINT","Serang dan pertahankan! Menangkan pertempuran Versus demi rampasan bonus!"
"TID_SEARCHING","Mencari..."
"TID_NEWVILLAGE_LOG_INFO","Tunggu lawan selesai menyerang. Serangan terbaik akan menang!"
"TID_BALLOON_CARRIER","Kapal Drop"
"TID_SUPER_CHARGED_PEKKA","P.E.K.K.A Super"
"TID_IRONFIST_GIANT","Raksasa Petinju"
"TID_TOXIC_MINION","Minion Beta"
"TID_SNEAKY_ARCHER","Pemanah Licik"
"TID_RAGED_BARBARIAN","Orang Barbar Murka"
"TID_MOVING_CANNON","Gerobak Meriam"
"TID_BOMBER","Pengebom"
"TID_RESEARCH2_ABILITY_TITLE","Kemampuan Spesial"
"TID_BUILDING_CRUSHER","Peremuk"
"TID_BUILDING_CRUSHER_INFO","Peremuk BENAR-BENAR suka ruang pribadinya. Batu raksasa ini mengempaskan unit darat dengan pukulan keras yang kuat!"
"TID_ADVANCED_TRAP","Ranjau"
"TID_ADVANCED_TRAP_INFO","Rencanakan kejutan eksplosif untuk peleton yang terlalu dekat. Pilih udara atau darat!"
"TID_INFO_BALLOON_CARRIER","Penuh tulang dan bukan bom, Jerangkong melompat keluar dari balon ini langsung ke musuh!"
"TID_YOUR_RESULT","Seranganmu:"
"TID_PUSHER","Jebakan Dorong"
"TID_PUSHER_INFO","Melempar unit darat ke arah pilihanmu. Angkat!"
"TID_CHARACTER_INFO_BOMBER","Dengan selera untuk kehancuran dan efek khusus berkualitas tinggi, Pengebom meledakkan semua yang terlihat dan menambahkan bonus kerusakan untuk Tembok!"
"TID_CHARACTER_INFO_MOVING_CANNON","Meriam beroda?! Pasti mereka tidak menduganya! Kekuatan tembaknya besar, tetapi tidak sekokoh itu!"
"TID_CHARACTER_INFO_IRONFIST_GIANT","Kejam dan bertubuh seperti kerbau, Raksasa-raksasa ini telah melatih tinju haymaker mereka!"
"TID_CHARACTER_INFO_TOXIC_MINION","Menyerang target dari kejauhan, bercahaya dalam gelap dan seorang maniak di lantai dansa."
"TID_CHARACTER_INFO_SNEAKY_ARCHER","Terselubung di bawah selimut sinar rembulan, Pemanah bisa menjatuhkan target sebelum dia terlihat. Kelemahannya? Terlalu percaya diri."
"TID_CHARACTER_INFO_RAGED_BARBARIAN","Mengapa dia begitu marah, cepat, dan keji? Tak ada yang cukup berani untuk bertanya. Mungkin karena dia tak bisa menemukan pedangnya?"
"TID_TARGET_FOUND","Target Ditemukan!"
"TID_BABY_DRAGON2","Bayi Naga"
"TID_CHARACTER_INFO_BABY_DRAGON2","Imut, enak dipeluk, dan rentan mengeluarkan api saat marah. Kerusakan merajalela belum pernah begitu menggemaskan."
"TID_BDRAG2_ABILITY_NAME","Kemarahan"
"TID_BDRAG2_ABILITY_HELP","Saat terpisah dari unit udara lainnya, kerusakan bertambah <num>%"
