"Name","ParticleCount","EmissionTime","MinLife","MaxLife","MinHorizAngle","MaxHorizAngle","MinVertAngle","MaxVertAngle","MinSpeed","MaxSpeed","StartX","StartY","StartZ","TargetedEndZ","Gravity","OrientToMovement","OrientToParentType","BounceFromGround","IsIsoParticle","IsoLayer","ParticleSwf","ParticleExportName","AdditiveBlend","Inertia","Slowdown","StartScale","EndScale","MinRotate","MaxRotate","ParticleFadeOutTime","ScaleTimeline","FadeInTime","FadeOutTime","StartAngleMin","StartAngleMax","ScaleRandomMin","ScaleRandomMax","Alpha","OrientToParent","StartRadiusMin","StartRadiusMax","StartRadius"
"invisibility_lvl2_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,20,170,0,0,400,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl2_ring4",18,4000,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_invisibility","TRUE",0,0,160,175,0,0,4500,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl2_ring_lightrays",200,4000,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","TRUE",200,0,30,200,0,0,550,"TRUE",0,0,0,0,100,100,100,"FALSE",275,275,0
"invisibility_lvl3_ring",1,1,4250,4250,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_invisibility","TRUE",0,0,155,160,0,0,1000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl3_ring2",1,1,4250,4250,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,155,155,0,0,1000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl3_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,20,170,0,0,400,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl3_ring4",18,4250,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_invisibility","TRUE",0,0,160,175,0,0,4750,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl3_ring_lightrays",200,4250,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","TRUE",200,0,30,200,0,0,550,"TRUE",0,0,0,0,100,100,100,"FALSE",275,275,0
"invisibility_lvl4_ring",1,1,4500,4500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_invisibility","TRUE",0,0,155,160,0,0,1000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl4_ring2",1,1,4500,4500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,155,155,0,0,1000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl4_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,20,170,0,0,400,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl4_ring4",18,4500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_invisibility","TRUE",0,0,160,175,0,0,5000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl4_ring_lightrays",200,4500,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","TRUE",200,0,30,200,0,0,550,"TRUE",0,0,0,0,100,100,100,"FALSE",275,275,0
"invisibility_lvl5_ring",1,1,4750,4750,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_invisibility","TRUE",0,0,155,160,0,0,1000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl5_ring2",1,1,4750,4750,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,155,155,0,0,1000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl5_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,20,170,0,0,400,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl5_ring4",18,4500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_invisibility","TRUE",0,0,160,175,0,0,5000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl5_ring_lightrays",200,4500,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","TRUE",200,0,30,200,0,0,550,"TRUE",0,0,0,0,100,100,100,"FALSE",275,275,0
"invisibility_lvl6_ring",1,1,5000,5000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_invisibility","TRUE",0,0,155,160,0,0,1000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl6_ring2",1,1,5000,5000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,155,155,0,0,1000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl6_ring3",3,100,200,200,0,0,0,0,1,10,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,20,170,0,0,400,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl6_ring4",18,4500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_invisibility","TRUE",0,0,160,175,0,0,5000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"invisibility_lvl6_ring_lightrays",200,4500,400,500,0,360,0,0,1300,1300,0,0,10,0,-1000,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","InvisibilitySpell_lightbeam","TRUE",200,0,30,200,0,0,550,"TRUE",0,0,0,0,100,100,100,"FALSE",275,275,0
"javelin_hit",1,1,250,270,0,360,0,0,1,1,0,0,50,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Hit","FALSE",0,0,55,290,-10,10,90,"TRUE",0,0,-180,180,100,100,100,"FALSE",10,10,0
"javelin_hit_sharp",1,1,200,220,0,360,0,0,1,1,0,0,50,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","javelin_hit_point","FALSE",0,0,20,20,-10,10,120,"TRUE",0,0,-180,180,100,100,100,"FALSE",6,6,0
"javelin_hit_slash",1,1,220,220,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","javelin_hit_sharp","FALSE",0,0,36,290,-10,10,110,"TRUE",0,0,-360,360,100,100,100,"FALSE",24,24,0
"javelin_trail_glow",1,1,370,370,0,0,0,0,0,0,0,0,10,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","shield_trail_glow","FALSE",0,0,50,30,0,0,190,"FALSE",0,0,0,0,100,100,45,"FALSE",0,0,0
"jolly_bk_sparkle",6,600,600,900,0,360,0,0,40,70,0,0,80,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/hero_bk_jolly_dl_opt.sc","jolly_sparkle1","TRUE",2,0,160,80,0,0,600,"TRUE",0,0,-12,12,80,120,100,"FALSE",130,130,0
"jolly_gw_sparkle",6,600,600,900,0,360,0,0,40,70,0,0,80,0,0,"FALSE","Disabled","TRUE","FALSE","Object","sc/hero_gw_jolly_dl_opt.sc","jolly_sparkle1","TRUE",2,0,160,80,0,0,600,"TRUE",0,0,-12,12,80,120,100,"FALSE",130,130,0
"jump_balls10_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls10_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls10_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls10_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls11_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls11_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls11_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls11_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls2_lvl1",20,20500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls2_lvl2",40,40500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls2_lvl3",60,60500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls2_lvl4",80,80500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls2_lvl5",80,100500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls3_lvl1",20,20500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls3_lvl2",40,40500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls3_lvl3",60,60500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls3_lvl4",80,80500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls3_lvl5",80,100500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls4_lvl1",20,20500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls4_lvl2",40,40500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls4_lvl3",60,60500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls4_lvl4",80,80500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls4_lvl5",80,100500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls5_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls5_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls5_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls5_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls5_lvl5",80,100500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls6_lvl1",20,20500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls6_lvl2",40,40500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls6_lvl3",60,60500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls6_lvl4",80,80500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls6_lvl5",80,100500,2700,3000,0,360,85,90,800,1000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls7_lvl1",20,20500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls7_lvl2",40,40500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls7_lvl3",60,60500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls7_lvl4",80,80500,2700,3000,0,360,85,90,800,1500,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls8_lvl1",20,20500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls8_lvl2",40,40500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls8_lvl3",60,60500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls8_lvl4",80,80500,2700,3000,0,360,85,90,500,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls9_lvl1",20,20500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls9_lvl2",40,40500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls9_lvl3",60,60500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls9_lvl4",80,80500,2700,3000,0,360,85,90,800,1200,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls_lvl1",20,20500,2700,3000,0,360,85,90,800,2000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls_lvl2",40,40500,2700,3000,0,360,85,90,800,2000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls_lvl3",60,60500,2700,3000,0,360,85,90,800,2000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls_lvl4",80,80500,2700,3000,0,360,85,90,800,2000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_balls_lvl5",80,100500,2700,3000,0,360,85,90,800,2000,0,0,-4000,0,2000,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",5,0,8,8,0,0,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",4000,4000,0
"jump_bottleDrop",1,1,800,800,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","jump_bottleDrop","FALSE",0,0,100,100,0,0,0,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_anim2_lvl1",0,20500,1600,1600,0,0,90,90,600,800,0,0,3,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",5,0,133,133,0,0,8000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_anim2_lvl2",0,40500,1600,1600,0,0,90,90,300,500,0,0,3,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",5,0,133,133,0,0,5000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_anim2_lvl3",0,60500,1600,1600,0,0,90,90,300,500,0,0,3,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",5,0,133,133,0,0,5000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_anim2_lvl4",0,80500,1600,1600,0,0,90,90,300,500,0,0,3,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",5,0,133,133,0,0,5000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_anim_lvl1",12,20500,1600,1600,0,0,90,90,500,600,0,0,3,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",5,0,133,133,0,0,8000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_anim_lvl2",24,40500,1600,1600,0,0,90,90,500,600,0,0,3,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",5,0,133,133,0,0,8000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_anim_lvl3",36,60500,1600,1600,0,0,90,90,500,600,0,0,3,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",5,0,133,133,0,0,8000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_anim_lvl4",48,80500,1600,1600,0,0,90,90,500,600,0,0,3,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",5,0,133,133,0,0,8000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_anim_lvl5",60,100500,1600,1600,0,0,90,90,500,600,0,0,3,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",5,0,133,133,0,0,8000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_lvl1",1,1,20000,20000,0,0,0,0,0,0,0,0,3,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,133,133,0,0,35000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_lvl2",1,1,40000,40000,0,0,0,0,0,0,0,0,3,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,133,133,0,0,55000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_lvl3",1,1,60000,60000,0,0,0,0,0,0,0,0,3,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,133,133,0,0,75000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"jump_deploy_range_lvl4",1,1,80000,80000,0,0,0,0,0,0,0,0,3,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_2","TRUE",0,0,133,133,0,0,95000,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
