"Name","AdditiveBlend","Alpha","BounceFromGround","EmissionTime","EndScale","FadeInTime","FadeOutTime","Gravity","Inertia","IsIsoParticle","MaxHorizAngle","MaxLife","MaxRotate","MaxSpeed","MaxVertAngle","MinHorizAngle","MinLife","MinRotate","MinSpeed","MinVertAngle","OrientToMovement","OrientToParent","ParticleCount","ParticleExportName","ParticleFadeOutTime","ParticleSwf","ScaleRandomMax","ScaleRandomMin","ScaleTimeline","Slowdown","StartAngleMax","StartAngleMin","StartRadius","StartScale","StartX","StartY","StartZ","TargetedEndZ"
"heal_ring",true,100,false,1,199,0,0,0,0,false,0,20000,0,0,0,0,20000,0,0,0,false,false,1,"spell_range_marker",22000,"sc/buildings.sc",100,100,true,0,0,0,0,194,0,0,0,0
"heal_ring2",true,100,false,1,194,0,0,0,0,false,0,20000,0,0,0,0,20000,0,0,0,false,false,1,"spell_range_marker_2",50000,"sc/buildings.sc",100,100,true,0,0,0,0,194,0,0,0,0
"heal_ring3",true,100,false,100,210,0,0,0,0,false,0,200,0,10,0,0,200,0,1,0,false,false,3,"spell_range_marker_2",400,"sc/buildings.sc",100,100,true,0,0,0,0,29,0,0,0,0
"heal_ring4",true,100,false,15500,219,0,0,0,0,false,0,1500,0,0,0,0,1500,0,0,0,false,false,18,"spell_range_marker",5500,"sc/buildings.sc",100,100,true,0,0,0,0,200,0,0,0,0
"heal_ring5",true,100,false,1,272,0,0,0,0,false,0,20000,0,0,0,0,20000,0,0,0,false,false,1,"spell_range_marker_3",25000,"sc/buildings.sc",100,100,true,0,0,0,0,272,0,0,40,0
"heal_ring_champion",true,100,false,1,120,100,0,0,0,false,0,900,0,0,0,0,900,0,0,0,false,false,1,"spell_range_marker_3",500,"sc/buildings.sc",100,100,true,0,0,0,0,120,0,0,0,0
"heal_ring_effect",true,100,false,300,350,0,0,-700,50,false,360,800,0,5000,-90,0,700,0,4000,0,false,false,10,"HealSpell_lightbeam",2800,"sc/buildings.sc",100,100,true,0,0,0,100,10,0,0,110,0
"heal_ring_effect2",true,100,false,2,10,0,0,-10000,200,false,360,1500,90,1500,90,0,800,0,600,0,false,false,2,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,200,8,0,0,0,0
"heal_ring_lightrays",true,100,false,13000,250,0,0,-1000,200,false,360,500,0,1300,0,0,400,0,1300,0,false,false,200,"HealSpell_lightbeam",550,"sc/buildings.sc",100,100,true,0,0,0,310,40,0,0,10,0
"healer_lightrays",true,100,false,400,250,0,0,-1000,200,false,360,500,0,1300,0,0,400,0,1300,0,false,false,10,"HealSpell_lightbeam",550,"sc/buildings.sc",100,100,true,0,0,0,90,40,0,0,10,0
"healer_projectile_trail",false,100,false,10,50,0,0,0,0,false,360,300,0,20,90,0,300,0,10,0,false,true,1,"HealSpell_lightbeam",200,"sc/buildings.sc",100,100,false,0,0,0,0,300,0,0,0,0
"healer_rings",true,100,false,150,75,0,0,0,0,false,0,300,0,10,0,0,300,0,1,0,false,false,3,"spell_range_marker_2",400,"sc/buildings.sc",100,100,true,0,0,0,0,20,0,0,0,0
"healer_tank_ring",true,100,false,1,199,0,0,0,0,false,0,1000,0,0,0,0,1000,0,0,0,false,false,1,"spell_range_marker",22000,"sc/buildings.sc",100,100,true,0,0,0,0,194,0,0,0,0
"healer_tank_ring2",true,100,false,1,194,0,0,0,0,false,0,1000,0,0,0,0,1000,0,0,0,false,false,1,"spell_range_marker_2",50000,"sc/buildings.sc",100,100,true,0,0,0,0,194,0,0,0,0
"healer_tank_ring3",true,100,false,100,210,0,0,0,0,false,0,200,0,10,0,0,200,0,1,0,false,false,3,"spell_range_marker_2",400,"sc/buildings.sc",100,100,true,0,0,0,0,29,0,0,0,0
"healer_tank_ring4",true,100,false,1000,219,0,0,0,0,false,0,1200,0,0,0,0,800,0,0,0,false,false,1,"spell_range_marker",5500,"sc/buildings.sc",100,100,true,0,0,0,0,200,0,0,0,0
"healer_tank_ring5",true,100,false,1,272,0,0,0,0,false,0,1000,0,0,0,0,1000,0,0,0,false,false,1,"spell_range_marker_3",25000,"sc/buildings.sc",100,100,true,0,0,0,0,272,0,0,0,0
"hero_arrow_trail1",false,100,false,30,10,0,0,0,0,false,360,300,10,1,0,0,250,-10,1,0,true,true,4,"Hit",150,"sc/buildings.sc",100,100,true,0,0,0,50,0,0,0,50,0
"hero_attack_enemy",false,100,false,1,100,0,0,0,0,false,0,2000,0,0,0,0,2000,0,0,0,false,false,1,"hero_attack_enemy",0,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,250,0
"hero_autumn_glow",true,55,true,1,150,0,0,0,0,false,0,290,0,0,0,0,290,0,0,0,false,false,1,"toxic_range_marker_3",160,"sc/buildings.sc",100,100,true,0,0,0,0,5,0,0,125,0
"hero_autumn_leaf_01",false,100,false,20,25,0,0,550,40,false,0,1400,60,800,0,0,1400,-60,450,0,false,false,1,"leaf_fly_01",1000,"sc/hero_aq_autumn_dl_opt.sc",110,70,true,0,300,-300,20,25,0,0,250,0
"hero_autumn_leaf_02",false,100,false,2,25,0,0,550,40,false,360,1500,30,500,90,0,1200,-30,300,20,false,false,1,"leaf_fly_02",1000,"sc/hero_aq_autumn_dl_opt.sc",100,100,true,0,360,0,20,25,0,0,250,0
"hero_autumn_leaf_03",false,100,false,0,25,0,0,550,40,false,360,1200,30,780,90,0,1200,-30,200,20,false,false,1,"leaf_fly_03",1000,"sc/hero_aq_autumn_dl_opt.sc",100,100,true,0,60,-20,20,25,0,0,250,0
"hero_autumn_leaf_04",false,100,false,200,25,0,0,550,40,false,360,1200,30,780,90,0,1200,-30,200,20,false,false,1,"leaf_fly_04",1000,"sc/hero_aq_autumn_dl_opt.sc",100,100,true,0,0,0,20,25,0,0,250,0
"hero_autumn_leaf_burts",false,100,false,1,20,0,0,550,25,false,240,1200,30,1000,0,200,800,-30,1000,0,false,false,2,"leaf_burts_01",300,"sc/hero_aq_autumn_dl_opt.sc",100,100,true,0,280,-280,0,25,0,0,250,0
"hero_autumn_lightray",true,75,false,10,850,0,0,-5000,0,false,0,430,0,0,0,0,430,0,0,0,false,false,1,"HealSpell_lightbeam",400,"sc/buildings.sc",100,100,true,0,0,0,0,850,0,0,180,0
"hero_champ_hit",false,100,true,200,50,100,0,-100,0,false,0,750,90,0,0,0,600,-90,0,0,true,true,3,"champion_king_fireball",600,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,180,-180,20,100,0,0,55,0
"hero_champ_hit_burst",false,100,false,100,40,60,0,-50,0,false,0,700,0,0,0,0,600,0,0,0,true,true,7,"hero_champ_sword_fire2",475,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,0,0,50,14,0,0,70,0
,false,,,,,,,,,,,,,,,,,,,,,,,"hero_champ_sword_fire3",,,,,,,,,,,,,,
"hero_champ_hit_debris",false,100,true,10,33,0,0,1200,0,false,360,700,180,650,80,0,400,-180,400,45,false,true,4,"debris12",100,"sc/buildings.sc",100,100,false,0,0,0,100,100,0,0,55,0
,false,,,,,,,,,,,,,,,,,,,,,,,"debris13",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"debris18",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"debris2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"debris5",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"debris6",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"debris7",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"debris8",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"debris9",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"debris10",,,,,,,,,,,,,,
"hero_champ_hit_smoke",false,60,false,300,50,400,0,-100,0,false,0,1400,90,150,45,0,1000,-90,100,35,false,false,5,"soft_smoke1",700,"sc/buildings.sc",100,100,true,0,180,-90,10,12,0,0,55,0
"hero_champ_hit_sparks",false,100,true,50,45,0,0,-200,0,false,0,750,120,800,120,0,400,-120,300,-180,true,true,11,"hero_champ_sword_spark_02",900,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,100,-100,25,20,0,0,55,0
"hero_champ_lance1",true,100,false,120,7,0,0,-15,0,false,0,480,0,0,0,0,430,0,0,0,false,false,2,"hero_champ_hit_swoosh2",300,"sc/hero_bk_champ_dl_opt.sc",120,60,true,0,-135,-135,12,50,0,0,55,0
"hero_champ_lance2",true,100,false,120,7,0,0,-15,0,false,0,480,0,0,0,0,430,0,0,0,false,false,2,"hero_champ_hit_swoosh",300,"sc/hero_bk_champ_dl_opt.sc",120,60,true,0,310,310,12,50,0,0,55,0
"hero_champ_lance_spawn",true,100,false,120,25,100,0,1300,0,false,0,350,6,0,0,0,300,-6,0,0,false,false,3,"hero_champ_hit_swoosh_long",300,"sc/hero_bk_champ_dl_opt.sc",120,80,true,0,92,92,20,20,0,0,500,0
,false,,,,,,,,,,,,,,,,,,,,,,,"hero_champ_hit_swoosh2_long",,,,,,,,,,,,,,
"hero_champ_lance_spawn_offset",true,100,false,120,25,100,0,1300,0,false,0,350,6,0,0,0,300,-6,0,0,false,false,3,"hero_champ_hit_swoosh_long",300,"sc/hero_bk_champ_dl_opt.sc",120,80,true,0,92,92,20,20,0,0,400,0
,false,,,,,,,,,,,,,,,,,,,,,,,"hero_champ_hit_swoosh2_long",,,,,,,,,,,,,,
"hero_champ_spawn",true,100,false,50,23,200,0,-300,0,false,0,500,0,0,0,0,500,0,0,0,false,false,2,"hero_champ_fire_hit",200,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,35,-35,0,4,0,0,87,0
"hero_champ_spawn2",false,100,false,40,25,40,0,-100,0,false,0,450,0,0,0,0,400,0,0,0,false,false,2,"hero_champ_ring_of_fire",300,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,0,0,0,1,0,0,115,0
"hero_champ_spawn2_offset",false,100,false,40,25,40,0,-100,0,false,0,450,0,0,0,0,400,0,0,0,false,false,2,"hero_champ_ring_of_fire",300,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,0,0,0,1,0,0,-20,0
"hero_champ_spawn_hit",false,100,true,60,25,0,0,1400,0,false,0,320,90,0,0,0,300,-90,0,0,true,true,2,"champion_king_fireball",100,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,180,-180,20,220,0,0,150,0
"hero_champ_spawn_hit_offset",false,100,true,60,25,0,0,1400,0,false,0,320,90,0,0,0,300,-90,0,0,true,true,2,"champion_king_fireball",100,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,180,-180,20,220,0,0,0,0
"hero_champ_spawn_meteor",true,100,true,0,175,0,0,0,0,false,45,340,90,2000,0,45,340,-90,2000,0,true,true,2,"champion_king_fireball",100,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,180,-180,0,20,0,0,600,0
"hero_champ_spawn_meteor_offset",true,100,true,0,175,0,0,0,0,false,45,340,90,2000,0,45,340,-90,2000,0,true,true,2,"champion_king_fireball",100,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,180,-180,0,20,0,0,500,0
"hero_champ_spawn_offset",true,100,false,50,23,200,0,-300,0,false,0,500,0,0,0,0,500,0,0,0,false,false,2,"hero_champ_fire_hit",200,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,35,-35,0,4,0,0,-20,0
"hero_champ_sword",true,100,true,500,25,0,0,-600,0,false,0,500,90,0,0,0,500,0,0,0,true,true,3,"hero_champ_sword_fire",600,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,0,0,50,60,0,0,0,0
"hero_champ_sword_02",true,100,true,300,40,0,0,-400,0,false,0,750,120,0,0,0,400,-120,0,0,true,true,4,"hero_champ_sword_fire",1500,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,0,0,50,40,0,0,0,0
"hero_champ_sword_spark_01",false,100,true,200,60,0,0,20,0,false,0,750,90,800,120,0,400,-90,300,-180,true,true,4,"hero_champ_sword_spark_02",900,"sc/hero_bk_champ_dl_opt.sc",100,100,true,0,0,0,50,40,0,0,70,0
"hero_cny_dust",false,100,false,80,110,0,0,-100,30,false,360,1200,60,500,15,0,600,-90,300,15,false,false,26,"d1",600,"sc/buildings.sc",100,100,true,30,50,-30,70,90,0,0,-5,0
,false,,,,,,,,,,,,,,,,,,,,,,,"d2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"d3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"d4",,,,,,,,,,,,,,
"hero_cny_glow",true,65,false,1,80,0,0,0,0,false,0,1000,0,0,0,0,1000,0,0,0,false,false,1,"hero_cny_glow",900,"sc/hero_aq_cny_dl_opt.sc",100,100,true,0,0,0,0,200,0,0,-4,0
"hero_die_force",false,100,false,1200,100,0,0,0,0,false,0,1200,0,0,0,0,1200,0,0,0,false,false,1,"die_force_above",0,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,0,0
"hero_heal_lightrays",true,100,false,1000,350,0,0,-2000,200,false,360,650,0,1300,0,0,500,0,1300,0,false,false,22,"HealSpell_lightbeam",450,"sc/buildings.sc",100,100,true,0,0,0,50,40,0,0,10,0
"hero_heal_rings",true,100,false,300,130,0,0,0,0,false,0,1200,0,10,0,0,600,0,1,0,false,false,3,"spell_range_marker_2",2000,"sc/buildings.sc",100,100,true,0,0,0,0,20,0,0,0,0
"hero_hit1",false,100,false,1,220,0,0,0,0,false,360,400,10,1,0,0,350,-10,1,0,false,false,1,"Hit",150,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,50,0
"hero_hit2",false,100,false,1,35,0,0,1000,0,false,360,300,90,300,0,0,280,0,200,0,false,true,5,"g1",100,"sc/buildings.sc",100,100,true,0,0,0,50,20,0,0,70,0
,false,,,,,,,,,,,,,,,,,,,,,,,"g2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"g3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"g4",,,,,,,,,,,,,,
"hero_hit3",false,100,false,1,180,0,0,20,0,false,360,850,10,100,0,0,450,-10,50,0,false,false,12,"d1",200,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,60,0
"hero_hit4",true,100,false,1,50,0,0,0,0,false,0,180,0,0,0,0,180,0,0,0,false,false,1,"spell_range_marker_3",100,"sc/buildings.sc",100,100,true,0,0,0,0,70,0,0,60,0
"hero_hit5",false,100,false,1,100,0,0,0,0,false,0,250,0,0,0,0,250,0,0,0,false,false,1,"hit_force_above",50,"sc/buildings.sc",100,100,true,0,0,0,0,30,0,0,0,0
"hero_hit_grass",false,100,false,200,60,0,0,3000,40,false,360,600,30,780,90,0,200,-30,200,20,false,false,7,"g1",300,"sc/buildings.sc",100,100,true,0,0,0,20,30,0,0,0,0
"hero_ice_spawn",false,100,false,20,10,0,0,-450,10,false,230,1400,0,200,0,220,1400,0,100,0,false,false,2,"wind_circle",600,"sc/hero_aq_ice_dl_opt.sc",110,90,true,0,0,0,20,30,0,0,250,0
"hero_pekka_dust",false,100,false,80,140,0,0,-100,30,false,360,1200,60,800,15,0,600,-90,400,15,false,false,20,"d1",600,"sc/buildings.sc",100,100,true,30,50,-30,70,130,0,0,130,0
,false,,,,,,,,,,,,,,,,,,,,,,,"d2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"d3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"d4",,,,,,,,,,,,,,
"hero_pekka_glow",true,65,false,1,160,0,0,0,0,false,0,1000,0,0,0,0,1000,0,0,0,false,false,1,"hero_pekka_glow",900,"sc/hero_bk_pekka_dl_opt.sc",100,100,true,0,0,0,0,300,0,0,120,0
"hero_pekka_lightning1",false,100,true,1,255,20,0,-50,0,false,0,330,180,0,0,0,240,-180,0,0,false,false,2,"hero_pekka_spark_1",200,"sc/hero_bk_pekka_dl_opt.sc",100,100,true,0,0,0,20,230,0,0,265,0
"hero_pekka_lightning2",false,100,true,40,160,0,0,-200,0,false,360,650,60,300,50,-360,500,-60,300,50,false,false,12,"hero_pekka_spark_2",170,"sc/hero_bk_pekka_dl_opt.sc",100,100,true,10,0,0,15,60,0,0,200,0
"hero_pekka_spawn_bolt",false,100,false,1,170,0,0,-400,60,false,0,220,30,1,0,0,200,0,1,0,false,false,1,"hero_pekka_spawning_bolt",30,"sc/hero_bk_pekka_dl_opt.sc",100,100,false,0,0,0,80,170,0,110,240,0
"hero_primal_clawmarks",false,100,false,1,27,0,0,0,30,false,360,3000,0,0,15,0,3000,0,0,15,false,false,1,"bk_primal_clawmarks",200,"sc/hero_bk_primal_dl_opt.sc",100,100,true,30,0,0,70,27,-40,40,-68,0
"hero_primal_clawmarks2",false,100,false,1,27,0,0,0,30,false,360,800,0,0,15,0,800,0,0,15,false,false,1,"bk_primal_clawmarks",200,"sc/hero_bk_primal_dl_opt.sc",100,100,true,30,-16,-16,70,27,25,0,-88,0
"hero_primal_dust",false,100,false,80,110,0,0,-100,30,false,360,850,60,500,15,0,400,-90,300,15,false,false,17,"d1",800,"sc/buildings.sc",100,100,true,30,50,-30,70,90,0,0,-80,0
,false,,,,,,,,,,,,,,,,,,,,,,,"d2",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"d3",,,,,,,,,,,,,,
,false,,,,,,,,,,,,,,,,,,,,,,,"d4",,,,,,,,,,,,,,
"hero_skele_lightrays",true,100,false,330,160,0,0,-800,80,false,360,2000,0,700,360,0,1400,0,500,0,false,false,3,"skullfx",1200,"sc/buildings.sc",100,100,true,0,0,0,25,60,0,0,60,0
"hero_skeleton_birth_glow",false,65,false,800,80,0,0,-500,0,false,0,800,0,0,0,0,800,0,0,0,false,false,1,"skeleton_birth_effect",900,"sc/hero_bk_skeleton_dl_opt.sc",100,100,true,0,0,0,0,50,0,0,65,0
"hero_skeleton_lightrays",true,100,false,1,200,0,0,-3400,0,false,0,1450,0,0,0,0,1450,0,0,0,false,false,1,"skullfx",800,"sc/buildings.sc",100,100,true,3000,0,0,1,390,0,0,240,0
"hero_spot_enemy",false,100,false,1,100,0,0,0,0,false,0,2000,0,0,0,0,2000,0,0,0,false,false,1,"hero_spot_enemy",0,"sc/buildings.sc",100,100,true,0,0,0,0,100,0,0,250,0
"hero_zeus_lightning1",false,100,true,1,255,20,0,-50,0,false,0,330,180,0,0,0,240,-180,0,0,false,false,2,"hero_pekka_spark_1",200,"sc/hero_bk_pekka_dl_opt.sc",100,100,true,0,0,0,20,230,0,0,265,0
"hero_zeus_lightning2",false,100,true,40,160,0,0,-200,0,false,360,650,60,300,50,-360,500,-60,300,50,false,false,12,"hero_pekka_spark_2",170,"sc/hero_bk_pekka_dl_opt.sc",100,100,true,10,0,0,15,60,0,0,200,0
"hero_zeus_spawn_bolt",false,100,false,1000,170,0,0,-400,60,false,0,220,30,1,0,0,200,0,1,0,false,false,1,"gladiator_bolt",30,"sc/hero_gw_gladiator_dl_opt.sc",100,100,false,0,0,0,80,170,0,110,240,0
"javelin_hit",false,100,false,1,290,0,0,0,0,false,360,270,10,1,0,0,250,-10,1,0,false,false,1,"Hit",90,"sc/buildings.sc",100,100,true,0,180,-180,10,55,0,0,50,0
"javelin_hit_sharp",false,100,false,1,20,0,0,0,0,false,360,220,10,1,0,0,200,-10,1,0,false,false,1,"javelin_hit_point",120,"sc/buildings.sc",100,100,true,0,180,-180,6,20,0,0,50,0
"javelin_hit_slash",false,100,false,1,290,0,0,0,0,false,360,220,10,1,0,0,220,-10,1,0,false,false,1,"javelin_hit_sharp",110,"sc/buildings.sc",100,100,true,0,360,-360,24,36,0,0,0,0
"javelin_trail_glow",false,45,false,1,30,0,0,0,0,false,0,370,0,0,0,0,370,0,0,0,false,false,1,"shield_trail_glow",190,"sc/buildings.sc",100,100,false,0,0,0,0,50,0,0,10,0
"jolly_bk_sparkle",true,100,true,600,80,0,0,0,2,false,360,900,0,70,0,0,600,0,40,0,false,false,6,"jolly_sparkle1",600,"sc/hero_bk_jolly_dl_opt.sc",120,80,true,0,12,-12,130,160,0,0,80,0
"jump_balls10_lvl1",true,100,true,20500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,20,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls10_lvl2",true,100,true,40500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,40,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls10_lvl3",true,100,true,60500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,60,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls10_lvl4",true,100,true,80500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,80,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls11_lvl1",true,100,true,20500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,20,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls11_lvl2",true,100,true,40500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,40,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls11_lvl3",true,100,true,60500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,60,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls11_lvl4",true,100,true,80500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,80,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls2_lvl1",true,100,true,20500,8,0,0,2000,5,false,360,3000,0,1500,90,0,2700,0,800,85,false,true,20,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls2_lvl2",true,100,true,40500,8,0,0,2000,5,false,360,3000,0,1500,90,0,2700,0,800,85,false,true,40,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls2_lvl3",true,100,true,60500,8,0,0,2000,5,false,360,3000,0,1500,90,0,2700,0,800,85,false,true,60,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls2_lvl4",true,100,true,80500,8,0,0,2000,5,false,360,3000,0,1500,90,0,2700,0,800,85,false,true,80,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls3_lvl1",true,100,true,20500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,500,85,false,true,20,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls3_lvl2",true,100,true,40500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,500,85,false,true,40,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls3_lvl3",true,100,true,60500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,500,85,false,true,60,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls3_lvl4",true,100,true,80500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,500,85,false,true,80,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls4_lvl1",true,100,true,20500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,800,85,false,true,20,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls4_lvl2",true,100,true,40500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,800,85,false,true,40,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls4_lvl3",true,100,true,60500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,800,85,false,true,60,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls4_lvl4",true,100,true,80500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,800,85,false,true,80,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls5_lvl1",true,100,true,20500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,20,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls5_lvl2",true,100,true,40500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,40,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls5_lvl3",true,100,true,60500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,60,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls5_lvl4",true,100,true,80500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,80,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls6_lvl1",true,100,true,20500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,20,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls6_lvl2",true,100,true,40500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,40,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls6_lvl3",true,100,true,60500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,60,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls6_lvl4",true,100,true,80500,8,0,0,2000,5,false,360,3000,0,1000,90,0,2700,0,800,85,false,true,80,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls7_lvl1",true,100,true,20500,8,0,0,2000,5,false,360,3000,0,1500,90,0,2700,0,800,85,false,true,20,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls7_lvl2",true,100,true,40500,8,0,0,2000,5,false,360,3000,0,1500,90,0,2700,0,800,85,false,true,40,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls7_lvl3",true,100,true,60500,8,0,0,2000,5,false,360,3000,0,1500,90,0,2700,0,800,85,false,true,60,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls7_lvl4",true,100,true,80500,8,0,0,2000,5,false,360,3000,0,1500,90,0,2700,0,800,85,false,true,80,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls8_lvl1",true,100,true,20500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,500,85,false,true,20,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
"jump_balls8_lvl2",true,100,true,40500,8,0,0,2000,5,false,360,3000,0,1200,90,0,2700,0,500,85,false,true,40,"fireball3b",1500,"sc/buildings.sc",100,100,true,0,0,0,4000,8,0,0,-4000,0
