"Name","Character","IsDefaultSkin","EnabledByCalendar","PurchasePrice","PurchaseUnlock","TID","Icon","Geometry","Texture","NormalMap","MaterialMap","EmissionMap","Animation","AltAnimation","CameraDistance","ViewportWidth","ViewportHeight","CelebrateSfx","CelebrateSfxVolume","DeployEffect","AttackEffect","AttackEffect2","AttackEffectAlt","AttackEffect2Alt","HitEffect","DieEffect","AbilityTriggerEffect","AbilityEffect","AbilityActivationEffect","AbilityHitEffect","SkinChangeEffect","ParticleEffect3D","AbilityEffect3D","GunBone","ShadowBone","ProjectileVis","RageProjectileVis","AbilityProjectileVis","SpawnedTroopAnimation","Environment","MakeCreator","ShadowScale","Tier","ThemeIcon","ThemeTID","ThemeYear","FeatureCustomModel","FeatureCustomTextures","FeatureCustomAnimations","FeatureCustomEffects","FeatureCustomSounds","FeatureCustomVoiceovers","FeatureCustomUnits","FeatureExtraAnimations","FeatureExtraEffects","FeatureExtraSounds"
"GrandWarden027","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden028","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden029","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GrandWarden030","Grand Warden","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing031","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing032","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing033","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing034","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing035","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing036","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing037","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing038","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing039","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BarbarianKing040","Barbarian King","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen031","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen032","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen033","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen034","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen035","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen036","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen037","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen038","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen039","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"ArcherQueen040","Archer Queen","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"Default",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"WarmachineDefault","Warmachine","TRUE","FALSE",0,,"TID_WARMACHINE","image/skin_icons/bm_original.png","sc3d/buildermachine_default_geo.glb","sc3d/buildermachine_default_a.pvr","sc3d/buildermachine_default_n.pvr","sc3d/buildermachine_default_m.pvr",,"BuilderMachineDefaultSkin",,10000,225,225,,,"Warmachine Deploy","Warmachine Attack",,,,"Warmachine Hit","Warmachine Die",,,,"Warmachine Power Hit",,,"warmachine_weapon_glow",,"hips_s",,,,,"BB",,200,"DEFAULT",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"ArmoredMachine","Warmachine","FALSE","FALSE",0,,"TID_ARMOREDMACHINE","image/skin_icons/bm_armored_dl_opt.png","sc3d/buildermachine_armor_geo_dl_opt.glb","sc3d/buildermachine_armored_a_dl_opt.pvr","sc3d/buildermachine_armored_n_dl_opt.pvr","sc3d/buildermachine_armored_m_dl_opt.pvr",,"BuilderMachineArmoredSkin",,10000,225,225,,,"Warmachine Deploy","Warmachine Attack",,,,"Warmachine Hit","Warmachine Die",,,,"Warmachine Power Hit",,,"warmachine_weapon_glow",,"hips_s",,,,,"BB",,200,"BASIC",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"Warmachine002","Warmachine","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Warmachine003","Warmachine","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Warmachine004","Warmachine","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Warmachine005","Warmachine","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Warmachine006","Warmachine","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Warmachine007","Warmachine","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Warmachine008","Warmachine","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Warmachine009","Warmachine","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"Warmachine010","Warmachine","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopterDefault","Battle Copter","TRUE","FALSE",0,,"TID_HERO_BATTLE_COPTER","image/skin_icons/bc_original.png","sc3d/battlecopter_default_geo.glb","sc3d/battlecopter_default_a.pvr","sc3d/battlecopter_default_n.pvr","sc3d/battlecopter_default_m.pvr",,"BattleCopterDefaultSkin",,10000,225,225,,,"Battle Copter Deploy","Battle Copter Attack",,,,"Battle Copter Hit","Battle Copter Die",,,,,,,,,"mainBody_s",,,,,"BB",,150,"DEFAULT",,,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"BattleCopter001","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopter002","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopter003","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopter004","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopter005","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopter006","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopter007","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopter008","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopter009","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"BattleCopter010","Battle Copter","FALSE","TRUE",0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"BB",,100,,,,0,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
