"Name","TaskType","ProgressType","Set","TID","InfoTID","IconSWF","IconExportName","Score","DurationMinutes","Quantity","Quantity2","Data1","Data2","SelectionWeight","Disabled","Group","MinTHLevel","MaxTHLevel","MinBHLevel","MaxBHLevel"
"WinStarsUsingSpellHasteEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_HASTE","TID_BATTLEPASS_TASK_WIN_STARS_USING_HASTE_INFO","sc/ui.sc","icon_spell_speedup",200,480,20,1,"SpeedUp",,,,"WinStarsUsingSpells200",9,,,
"WinStarsUsingSpellEarthquakeEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_EARTHQUAKE","TID_BATTLEPASS_TASK_WIN_STARS_USING_EARTHQUAKE_INFO","sc/ui.sc","icon_spell_earthquake",200,480,20,1,"Earthquake",,,,"WinStarsUsingSpells200",8,,,
"WinStarsUsingSpellSkeletonEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_SKELETON","TID_BATTLEPASS_TASK_WIN_STARS_USING_SKELETON_INFO","sc/ui.sc","icon_spell_skeleton",200,480,20,1,"SpawnSkele",,,,"WinStarsUsingSpells200",9,,,
"WinStarsUsingSpellBatEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_BAT","TID_BATTLEPASS_TASK_WIN_STARS_USING_BAT_INFO","sc/ui.sc","icon_spell_bats",200,480,20,1,"SpawnBats",,,,"WinStarsUsingSpells200",10,,,
"UseHogGliders","WinStarsUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_HOGGLIDERS","TID_BATTLEPASS_TASK_INFO_USE_HOGGLIDERS","sc/ui.sc","icon_unit_hog_glider",100,480,15,1,"Hog Glider",,,,"WinStarsUsingBBTroops100",,,9,
"UseHogGlidersEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_HOGGLIDERS","TID_BATTLEPASS_TASK_INFO_USE_HOGGLIDERS","sc/ui.sc","icon_unit_hog_glider",200,480,30,1,"Hog Glider",,,,"WinStarsUsingBBTroops200",,,9,
"DestroyLavaLaunchers","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_LAVALAUNCHER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_LAVALAUNCHER","sc/buildings2.sc","Lava_Launcher_lvl9",100,480,5,,"LavaLauncher",,,,"DestroyBBBuildings100",,,9,
"DestroyLavaLaunchersEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_LAVALAUNCHER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_LAVALAUNCHER","sc/buildings2.sc","Lava_Launcher_lvl9",200,480,10,,"LavaLauncher",,,,"DestroyBBBuildings200",,,9,
"WinBattlesUsingSpellLightningRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LIGHTNING","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LIGHTNING_INFO","sc/ui.sc","icon_spell_lightning",100,480,4,1,"LighningStorm",,,,"UseSpells100",,,,
"WinBattlesUsingSpellHealRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEAL","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEAL_INFO","sc/ui.sc","icon_spell_healing",100,480,4,1,"HealingWave",,,,"UseSpells100",,,,
"WinBattlesUsingSpellRageRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGE_INFO","sc/ui.sc","icon_spell_rage",100,480,4,1,"Haste",,,,"UseSpells100",,,,
"WinBattlesUsingSpellJumpRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_JUMP","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_JUMP_INFO","sc/ui.sc","icon_spell_jump",100,480,4,1,"Jump",,,,"UseSpells100",9,,,
"WinBattlesUsingSpellFreezeRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FREEZE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FREEZE_INFO","sc/ui.sc","icon_spell_freeze",100,480,4,1,"Freeze",,,,"UseSpells100",9,,,
"WinBattlesUsingSpellCloneRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CLONE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CLONE_INFO","sc/ui.sc","icon_spell_clone",100,480,4,1,"Duplicate",,,,"UseSpells100",10,,,
"WinBattlesUsingSpellPoisonRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_POISON","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_POISON_INFO","sc/ui.sc","icon_spell_toxic",100,480,4,1,"Poison",,,,"UseSpells100",8,,,
"WinBattlesUsingSpellHasteRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HASTE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HASTE_INFO","sc/ui.sc","icon_spell_speedup",100,480,4,1,"SpeedUp",,,,"UseSpells100",9,,,
"WinBattlesUsingSpellEarthquakeRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_EARTHQUAKE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_EARTHQUAKE_INFO","sc/ui.sc","icon_spell_earthquake",100,480,4,1,"Earthquake",,,,"UseSpells100",8,,,
"WinBattlesUsingSpellSkeletonRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SKELETON","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SKELETON_INFO","sc/ui.sc","icon_spell_skeleton",100,480,4,1,"SpawnSkele",,,,"UseSpells100",9,,,
"WinBattlesUsingSpellBatRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BAT","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BAT_INFO","sc/ui.sc","icon_spell_bats",100,480,4,1,"SpawnBats",,,,"UseSpells100",10,,,
"WinBattlesUsingSpellLightningEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LIGHTNING","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LIGHTNING_INFO","sc/ui.sc","icon_spell_lightning",200,480,8,1,"LighningStorm",,,,"UseSpells200",,,,
"WinBattlesUsingSpellHealEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEAL","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEAL_INFO","sc/ui.sc","icon_spell_healing",200,480,8,1,"HealingWave",,,,"UseSpells200",,,,
"WinBattlesUsingSpellRageEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGE_INFO","sc/ui.sc","icon_spell_rage",200,480,8,1,"Haste",,,,"UseSpells200",,,,
"WinBattlesUsingSpellJumpEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_JUMP","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_JUMP_INFO","sc/ui.sc","icon_spell_jump",200,480,8,1,"Jump",,,,"UseSpells200",9,,,
"WinBattlesUsingSpellFreezeEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FREEZE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FREEZE_INFO","sc/ui.sc","icon_spell_freeze",200,480,8,1,"Freeze",,,,"UseSpells200",9,,,
"WinBattlesUsingSpellCloneEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CLONE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CLONE_INFO","sc/ui.sc","icon_spell_clone",200,480,8,1,"Duplicate",,,,"UseSpells200",10,,,
"WinBattlesUsingSpellPoisonEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_POISON","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_POISON_INFO","sc/ui.sc","icon_spell_toxic",200,480,8,1,"Poison",,,,"UseSpells200",8,,,
"WinBattlesUsingSpellHasteEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HASTE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HASTE_INFO","sc/ui.sc","icon_spell_speedup",200,480,8,1,"SpeedUp",,,,"UseSpells200",9,,,
"WinBattlesUsingSpellEarthquakeEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_EARTHQUAKE","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_EARTHQUAKE_INFO","sc/ui.sc","icon_spell_earthquake",200,480,8,1,"Earthquake",,,,"UseSpells200",8,,,
"WinBattlesUsingSpellSkeletonEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SKELETON","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SKELETON_INFO","sc/ui.sc","icon_spell_skeleton",200,480,8,1,"SpawnSkele",,,,"UseSpells200",9,,,
"WinBattlesUsingSpellBatEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BAT","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BAT_INFO","sc/ui.sc","icon_spell_bats",200,480,8,1,"SpawnBats",,,,"UseSpells200",10,,,
"WinBattlesUsingBarbarians","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BARBARIANS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BARBARIANS","sc/ui.sc","icon_unit_barbarian",100,480,4,1,"Barbarian",,,,"UseTroops100",,,,
"WinBattlesUsingArchers","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ARCHERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ARCHERS","sc/ui.sc","icon_unit_archer",100,480,4,1,"Archer",,,,"UseTroops100",,,,
"WinBattlesUsingGoblins","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_GOBLINS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_GOBLINS","sc/ui.sc","icon_unit_goblin",100,480,4,1,"Goblin",,,,"UseTroops100",,,,
"WinBattlesUsingGiants","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_GIANTS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_GIANTS","sc/ui.sc","icon_unit_giant",100,480,4,1,"Giant",,,,"UseTroops100",,,,
"WinBattlesUsingWallBreakers","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_WALLBREAKERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WALLBREAKERS","sc/ui.sc","icon_unit_wallbreaker",100,480,4,1,"Wall Breaker",,,,"UseTroops100",,,,
"WinBattlesUsingLoons","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LOONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LOONS","sc/ui.sc","icon_unit_balloon",100,480,4,1,"Balloon",,,,"UseTroops100",,,,
"WinBattlesUsingWizards","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_WIZARDS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WIZARDS","sc/ui.sc","icon_unit_wizard",100,480,4,1,"Wizard",,,,"UseTroops100",,,,
"WinBattlesUsingHealers","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEALERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HEALERS","sc/ui.sc","icon_unit_healer",100,480,4,1,"Healer",,,,"UseTroops100",,,,
"WinBattlesUsingMinions","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MINIONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MINIONS","sc/ui.sc","icon_unit_gargoyle",100,480,4,1,"Gargoyle",,,,"UseTroops100",,,,
"WinBattlesUsingHogRiders","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HOGRIDERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HOGRIDERS","sc/ui.sc","icon_unit_boarRider",100,480,4,1,"Boar Rider",,,,"UseTroops100",,,,
"WinBattlesUsingDragons","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DRAGONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DRAGONS","sc/ui.sc","icon_unit_dragon",100,480,4,1,"Dragon",,,,"UseTroops100",,,,
"WinBattlesUsingPEKKAs","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_PEKKAS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_PEKKAS","sc/ui.sc","icon_unit_pekka",100,480,4,1,"PEKKA",,,,"UseTroops100",8,,,
"WinBattlesUsingValkyries","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_VALKYRIES","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_VALKYRIES","sc/ui.sc","icon_unit_warriorGirl",100,480,4,1,"Warrior Girl",,,,"UseTroops100",8,,,
"WinBattlesUsingGolems","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_GOLEMS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_GOLEMS","sc/ui.sc","icon_unit_golem",100,480,4,1,"Golem",,,,"UseTroops100",8,,,
"WinBattlesUsingWitches","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_WITCHES","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WITCHES","sc/ui.sc","icon_unit_witch",100,480,4,1,"Warlock",,,,"UseTroops100",9,,,
"WinBattlesUsingLavaHounds","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LAVAHOUNDS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LAVAHOUNDS","sc/ui.sc","icon_unit_tiny",100,480,4,1,"AirDefenceSeeker",,,,"UseTroops100",9,,,
"WinBattlesUsingBabyDragons","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BABYDRAGONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BABYDRAGONS","sc/ui.sc","icon_unit_babydragon",100,480,4,1,"BabyDragon",,,,"UseTroops100",9,,,
"WinBattlesUsingBowlers","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOWLERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOWLERS","sc/ui.sc","icon_unit_troll",100,480,4,1,"Bowler",,,,"UseTroops100",10,,,
"WinBattlesUsingMiners","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MINERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MINERS","sc/ui.sc","icon_unit_miner",100,480,4,1,"Miner",,,,"UseTroops100",10,,,
"WinBattlesUsingRagedBarbarians","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGEDBARBARIANS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_RAGEDBARBARIANS","sc/ui.sc","icon_unit_raged_barbarian",100,480,4,1,"Barbarian2",,,,"UseBBTroops100",,,,
"WinBattlesUsingSneakyArchers","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SNEAKYARCHERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_SNEAKYARCHERS","sc/ui.sc","icon_unit_stealthy_archer",100,480,4,1,"Archer2",,,,"UseBBTroops100",,,,
"WinBattlesUsingBetaMinions","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BETAMINIONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BETAMINIONS","sc/ui.sc","icon_unit_glowing_minion",100,480,4,1,"Gargoyle2",,,,"UseBBTroops100",,,3,
"WinBattlesUsingBoxerGiants","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOXERGIANTS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOXERGIANTS","sc/ui.sc","icon_unit_boxergiant",100,480,4,1,"Giant2",,,,"UseBBTroops100",,,3,
"WinBattlesUsingBombers","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOMBERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOMBERS","sc/ui.sc","icon_unit_bomber",100,480,4,1,"Bomber2",,,,"UseBBTroops100",,,4,
"WinBattlesUsingCannonCarts","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CANNONCARTS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_CANNONCARTS","sc/ui.sc","icon_unit_moving_cannon_mortar_a",100,480,4,1,"Moving Cannon",,,,"UseBBTroops100",,,5,
"WinBattlesUsingDropShips","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DROPSHIPS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DROPSHIPS","sc/ui.sc","icon_unit_skeletonBalloon",100,480,4,1,"Balloon2",,,,"UseBBTroops100",,,7,
"WinBattlesUsingBabyDragons2","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BABYDRAGONS2","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BABYDRAGONS2","sc/ui.sc","icon_unit_babydragon",100,480,4,1,"BabyDragon2",,,,"UseBBTroops100",,,4,
"WinBattlesUsingNightWitches","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_NIGHTWITCHES","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_NIGHTWITCHES","sc/ui.sc","icon_unit_nightwitch",100,480,4,1,"Dark Witch",,,,"UseBBTroops100",,,6,
"WinBattlesUsingArchersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ARCHERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ARCHERS","sc/ui.sc","icon_unit_archer",200,480,8,1,"Archer",,,,"UseTroops200",,,,
"WinBattlesUsingBabyDragonsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BABYDRAGONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BABYDRAGONS","sc/ui.sc","icon_unit_babydragon",200,480,8,1,"BabyDragon",,,,"UseTroops200",9,,,
"WinBattlesUsingBabyDragons2Epic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BABYDRAGONS2","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BABYDRAGONS2","sc/ui.sc","icon_unit_babydragon",200,480,8,1,"BabyDragon2",,,,"UseBBTroops200",,,4,
"WinBattlesUsingBarbariansEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BARBARIANS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BARBARIANS","sc/ui.sc","icon_unit_barbarian",200,480,8,1,"Barbarian",,,,"UseTroops200",,,,
"WinBattlesUsingBetaMinionsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BETAMINIONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BETAMINIONS","sc/ui.sc","icon_unit_glowing_minion",200,480,8,1,"Gargoyle2",,,,"UseBBTroops200",,,3,
"WinBattlesUsingBombersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOMBERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOMBERS","sc/ui.sc","icon_unit_bomber",200,480,8,1,"Bomber2",,,,"UseBBTroops200",,,4,
"WinBattlesUsingBowlersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOWLERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOWLERS","sc/ui.sc","icon_unit_troll",200,480,8,1,"Bowler",,,,"UseTroops200",10,,,
"WinBattlesUsingBoxerGiantsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOXERGIANTS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BOXERGIANTS","sc/ui.sc","icon_unit_boxergiant",200,480,8,1,"Giant2",,,,"UseBBTroops200",,,3,
"WinBattlesUsingCannonCartsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CANNONCARTS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_CANNONCARTS","sc/ui.sc","icon_unit_moving_cannon_mortar_a",200,480,8,1,"Moving Cannon",,,,"UseBBTroops200",,,5,
"WinBattlesUsingDragonsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DRAGONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DRAGONS","sc/ui.sc","icon_unit_dragon",200,480,8,1,"Dragon",,,,"UseTroops200",,,,
"WinBattlesUsingDropShipsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DROPSHIPS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DROPSHIPS","sc/ui.sc","icon_unit_skeletonBalloon",200,480,8,1,"Balloon2",,,,"UseBBTroops200",,,7,
"WinBattlesUsingElectroDragonEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ELECTRODRAGON","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ELECTRODRAGON","sc/ui.sc","icon_unit_lightningDragon",200,480,8,1,"Electro Dragon",,,,"UseTroops200",11,,,
"WinBattlesUsingGiantsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_GIANTS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_GIANTS","sc/ui.sc","icon_unit_giant",200,480,8,1,"Giant",,,,"UseTroops200",,,,
"WinBattlesUsingGoblinsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_GOBLINS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_GOBLINS","sc/ui.sc","icon_unit_goblin",200,480,8,1,"Goblin",,,,"UseTroops200",,,,
"WinBattlesUsingGolemsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_GOLEMS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_GOLEMS","sc/ui.sc","icon_unit_golem",200,480,8,1,"Golem",,,,"UseTroops200",8,,,
"WinBattlesUsingHealersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEALERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HEALERS","sc/ui.sc","icon_unit_healer",200,480,8,1,"Healer",,,,"UseTroops200",,,,
"WinBattlesUsingHogRidersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HOGRIDERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HOGRIDERS","sc/ui.sc","icon_unit_boarRider",200,480,8,1,"Boar Rider",,,,"UseTroops200",,,,
"WinBattlesUsingLavaHoundsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LAVAHOUNDS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LAVAHOUNDS","sc/ui.sc","icon_unit_tiny",200,480,8,1,"AirDefenceSeeker",,,,"UseTroops200",9,,,
"WinBattlesUsingLoonsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LOONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LOONS","sc/ui.sc","icon_unit_balloon",200,480,8,1,"Balloon",,,,"UseTroops200",,,,
"WinBattlesUsingMegaPekkasEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MEGAPEKKA","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MEGAPEKKA","sc/ui.sc","icon_unit_electric_pekka",200,480,8,1,"PEKKA2",,,,"UseBBTroops200",,,8,
"WinBattlesUsingMinersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MINERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MINERS","sc/ui.sc","icon_unit_miner",200,480,8,1,"Miner",,,,"UseTroops200",10,,,
"WinBattlesUsingMinionsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MINIONS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MINIONS","sc/ui.sc","icon_unit_gargoyle",200,480,8,1,"Gargoyle",,,,"UseTroops200",,,,
"WinBattlesUsingNightWitchesEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_NIGHTWITCHES","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_NIGHTWITCHES","sc/ui.sc","icon_unit_nightwitch",200,480,8,1,"Dark Witch",,,,"UseBBTroops200",,,6,
"WinBattlesUsingPEKKAsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_PEKKAS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_PEKKAS","sc/ui.sc","icon_unit_pekka",200,480,8,1,"PEKKA",,,,"UseTroops200",8,,,
